REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q51SERNO,Q51,Q52,Q53,Q54,Q55A,Q55B1,Q55B2,Q55B3,Q56
12,2013,10,2,82,27,039,07,1,037,02, ,2, , , , , , ,    
12,2013,10,2,82,27,039,08,1,038,02,2,2, , , , , , ,    
12,2013,10,2,82,21,038,04,1,024,03, ,1, , , , , , ,    
12,2013,10,2,82,21,038,07,1,027,03, ,2, , , , , , ,    
12,2013,10,2,82,12,037,01,1,011,02, ,3, , , , , , ,    
12,2013,10,2,82,12,037,03,1,013,02, ,2, , , , , , ,    
12,2013,10,2,82,12,037,06,1,016,04, ,1, , , , , , ,    
12,2013,10,2,82,12,037,07,1,017,02, ,3, , , , , , ,    
12,2013,10,2,82,03,036,01,1,001,01, ,4, , , , , , ,    
12,2013,10,2,82,03,036,02,1,002,02, ,2, , , , , , ,    
12,2013,10,2,82,03,036,03,1,003,02, ,2, , , , , , ,    
12,2013,10,2,82,03,036,03,1,003,03, ,1, , , , , , ,    
12,2013,10,2,82,03,036,04,1,004,01, ,2, , , , , , ,    
12,2013,10,2,82,03,036,04,1,004,02, ,4, , , , , , ,    
12,2013,10,2,82,03,036,05,1,005,02, ,2, , , , , , ,    
12,2013,10,2,82,03,036,05,1,005,04, ,2, , , , , , ,    
12,2013,10,2,82,03,036,06,1,006,01, ,2, , , , , , ,    
12,2013,10,2,32,06,091,02,1,012,03, ,1, , , , , , ,    
12,2013,10,2,32,06,091,03,1,013,02, ,2, , , , , , ,    
12,2013,10,2,32,06,091,07,1,017,02, ,2, , , , , , ,    
12,2013,10,2,32,06,091,09,1,019,02, ,2, , , , , , ,    
12,2013,10,2,32,06,091,10,1,020,02, ,3, , , , , , ,    
12,2013,10,2,32,09,092,01,1,001,02, ,2, , , , , , ,    
12,2013,10,2,32,09,092,03,1,003,01, ,4, , , , , , ,    
12,2013,10,2,32,09,092,04,1,004,01, ,4, , , , , , ,    
12,2013,10,2,32,09,092,04,1,004,05, ,2, , , , , , ,    
12,2013,10,2,32,09,092,05,1,005,01, ,4, , , , , , ,    
12,2013,10,2,32,09,092,05,1,005,02, ,2, , , , , , ,    
12,2013,10,2,32,09,092,05,1,005,03, ,4, , , , , , ,    
12,2013,10,2,32,09,092,08,1,008,01, ,4, , , , , , ,    
12,2013,10,2,32,09,092,08,1,008,02, ,2, , , , , , ,    
12,2013,10,2,32,15,093,02,1,042,02, ,2, , , , , , ,    
12,2013,10,2,32,15,093,03,1,043,02, ,2, , , , , , ,    
12,2013,10,2,32,15,093,04,1,044,01, ,2, , , , , , ,    
12,2013,10,2,32,15,093,05,1,045,03, ,1, , , , , , ,    
12,2013,10,2,32,15,093,06,1,046,02, ,2, , , , , , ,    
12,2013,10,2,32,15,093,07,1,047,05, ,1, , , , , , ,    
12,2013,10,2,32,21,094,02,1,092,02, ,2, , , , , , ,    
12,2013,10,2,32,21,094,03,1,093,01, ,2, , , , , , ,    
12,2013,10,2,32,21,094,05,1,095,02, ,2, , , , , , ,    
12,2013,10,2,32,21,094,05,1,095,03,1, ,2,1, , , , ,4110
12,2013,10,2,32,21,094,06,1,096,02, ,2, , , , , , ,    
12,2013,10,2,32,21,094,06,1,096,03,1, ,2,4, , , , ,1346
12,2013,10,2,32,21,094,06,1,096,04,1, ,2,3, , , , ,4132
12,2013,10,2,32,21,094,06,1,096,05, ,3, , , , , , ,    
12,2013,10,2,32,21,094,06,1,096,06, ,3, , , , , , ,    
12,2013,10,2,32,21,094,09,1,099,01, ,3, , , , , , ,    
12,2013,10,2,32,21,094,09,1,099,02, ,2, , , , , , ,    
12,2013,10,2,32,21,094,10,1,100,03, ,1, , , , , , ,    
12,2013,10,2,32,27,095,02,1,072,01, ,3, , , , , , ,    
12,2013,10,2,32,27,095,02,1,072,02, ,2, , , , , , ,    
12,2013,10,2,32,27,095,02,1,072,03,1, ,3, , , , , ,    
12,2013,10,2,32,27,095,03,1,073,02, ,2, , , , , , ,    
12,2013,10,2,32,27,095,03,1,073,03,1, ,2,3, , , , ,4225
12,2013,10,2,32,27,095,04,1,074,02, ,2, , , , , , ,    
12,2013,10,2,32,27,095,06,1,076,02, ,2, , , , , , ,    
12,2013,10,2,32,27,095,07,1,077,02, ,2, , , , , , ,    
12,2013,10,2,32,27,095,07,1,077,05, ,1, , , , , , ,    
12,2013,10,2,32,27,095,08,1,078,02, ,2, , , , , , ,    
12,2013,10,2,32,36,096,01,1,081,04,1, ,2,4, , , , ,9112
12,2013,10,2,32,36,096,01,1,081,03, ,1, , , , , , ,    
12,2013,10,2,32,36,096,02,1,082,03, ,1, , , , , , ,    
12,2013,10,2,32,36,096,03,1,083,01,1, ,1, ,1,1,4, ,    
12,2013,10,2,32,36,096,03,1,083,03, ,1, , , , , , ,    
12,2013,10,2,32,36,096,04,1,084,03, ,1, , , , , , ,    
12,2013,10,2,32,36,096,05,1,085,02, ,2, , , , , , ,    
12,2013,10,2,32,36,096,05,1,085,03, ,1, , , , , , ,    
12,2013,10,2,32,36,096,06,1,086,01, ,2, , , , , , ,    
12,2013,10,2,32,36,096,09,1,089,04,1, ,2,1, , , , ,2411
12,2013,10,2,32,36,096,09,1,089,01, ,4, , , , , , ,    
12,2013,10,2,32,36,096,09,1,089,02, ,2, , , , , , ,    
12,2013,10,1,32,39,097,02,1,062,02, ,2, , , , , , ,    
12,2013,10,1,32,39,097,03,1,063,01, ,2, , , , , , ,    
12,2013,10,1,32,39,097,04,1,064,01, ,2, , , , , , ,    
12,2013,10,1,32,39,097,05,1,065,03, ,1, , , , , , ,    
12,2013,10,1,32,39,097,06,1,066,02, ,2, , , , , , ,    
12,2013,10,1,32,39,097,06,1,066,03, ,1, , , , , , ,    
12,2013,10,1,32,39,097,07,1,067,01, ,4, , , , , , ,    
12,2013,10,1,32,39,097,07,1,067,02, ,2, , , , , , ,    
12,2013,10,1,32,39,097,09,1,069,03, ,1, , , , , , ,    
12,2013,10,1,32,39,097,09,1,069,04, ,1, , , , , , ,    
12,2013,10,1,32,39,097,10,1,070,01, ,2, , , , , , ,    
12,2013,10,1,32,39,097,10,1,070,03, ,2, , , , , , ,    
12,2013,10,2,32,42,098,01,1,051,05,1, ,2,1, , , , ,4110
12,2013,10,2,32,42,098,02,1,052,01, ,3, , , , , , ,    
12,2013,10,2,32,42,098,03,1,053,01, ,2, , , , , , ,    
12,2013,10,2,32,42,098,04,1,054,02, ,2, , , , , , ,    
12,2013,10,2,32,42,098,04,1,054,03, ,1, , , , , , ,    
12,2013,10,2,32,42,098,07,1,057,01, ,3, , , , , , ,    
12,2013,10,2,32,42,098,07,1,057,02, ,3, , , , , , ,    
12,2013,10,2,32,42,098,09,1,059,01, ,3, , , , , , ,    
12,2013,10,2,32,42,098,09,1,059,02, ,3, , , , , , ,    
12,2013,10,2,32,42,098,09,1,059,03, ,1, , , , , , ,    
12,2013,10,2,32,42,098,09,1,059,04, ,2, , , , , , ,    
12,2013,10,2,32,42,098,10,1,060,01, ,2, , , , , , ,    
12,2013,10,1,32,42,099,01,1,021,02, ,2, , , , , , ,    
12,2013,10,1,32,42,099,01,1,021,03,1, ,3, , , , , ,    
12,2013,10,1,32,42,099,06,1,026,03, ,1, , , , , , ,    
12,2013,10,1,32,42,099,07,1,027,02, ,2, , , , , , ,    
12,2013,10,1,32,42,099,07,1,027,03,1, ,3, , , , , ,    
12,2013,10,1,32,42,099,08,1,028,02, ,2, , , , , , ,    
12,2013,10,1,32,42,099,09,1,029,01, ,2, , , , , , ,    
12,2013,10,1,32,42,099,09,1,029,02, ,1, , , , , , ,    
12,2013,10,1,32,42,099,09,1,029,03, ,1, , , , , , ,    
12,2013,10,1,32,42,099,09,1,029,05, ,2, , , , , , ,    
12,2013,10,2,32,48,100,01,1,031,01,1, ,1, ,1,1,3, ,7113
12,2013,10,2,32,48,100,02,1,032,01, ,4, , , , , , ,    
12,2013,10,2,32,48,100,04,1,034,01, ,2, , , , , , ,    
12,2013,10,2,32,48,100,06,1,036,02, ,2, , , , , , ,    
12,2013,10,2,32,48,100,06,1,036,03, ,1, , , , , , ,    
12,2013,10,2,32,48,100,07,1,037,03, ,9, , , , , , ,    
12,2013,10,2,32,48,100,07,1,037,04, ,1, , , , , , ,    
12,2013,10,2,32,48,100,08,1,038,02, ,2, , , , , , ,    
12,2013,10,2,32,48,100,09,1,039,01, ,3, , , , , , ,    
12,2013,10,2,32,48,100,09,1,039,02, ,3, , , , , , ,    
12,2013,10,2,32,48,100,09,1,039,03,1, ,3, , , , , ,    
12,2013,10,2,32,48,100,09,1,039,04, ,2, , , , , , ,    
12,2013,10,2,32,48,100,10,1,040,01, ,2, , , , , , ,    
12,2013,10,2,32,48,100,10,1,040,02, ,3, , , , , , ,    
12,2013,10,2,32,48,100,10,1,040,03,1, ,2,1, , , , ,3512
12,2013,10,1,42,03,029,01,1,011,01, ,3, , , , , , ,    
12,2013,10,1,42,03,029,01,1,011,02, ,2, , , , , , ,    
12,2013,10,1,42,03,029,02,1,012,01, ,2, , , , , , ,    
12,2013,10,1,42,03,029,02,1,012,03, ,2, , , , , , ,    
12,2013,10,1,42,03,029,03,1,013,02, ,2, , , , , , ,    
12,2013,10,1,42,03,029,03,1,013,03, ,1, , , , , , ,    
12,2013,10,1,42,03,029,03,1,013,05, ,3, , , , , , ,    
12,2013,10,1,42,03,029,03,1,013,06, ,2, , , , , , ,    
12,2013,10,1,42,03,029,04,1,014,02, ,2, , , , , , ,    
12,2013,10,1,42,03,029,04,1,014,04, ,1, , , , , , ,    
12,2013,10,1,42,03,029,04,1,014,05, ,1, , , , , , ,    
12,2013,10,1,42,03,029,04,1,014,07, ,2, , , , , , ,    
12,2013,10,1,42,03,029,06,1,017,02,1, ,2,4, , , , ,3360
12,2013,10,1,42,03,029,06,1,017,04, ,1, , , , , , ,    
12,2013,10,1,42,03,029,07,1,018,02, ,2, , , , , , ,    
12,2013,10,1,42,03,029,08,1,019,02, ,2, , , , , , ,    
12,2013,10,2,42,03,028,02,1,002,02, ,2, , , , , , ,    
12,2013,10,2,42,03,028,03,1,003,02, ,2, , , , , , ,    
12,2013,10,2,42,03,028,03,1,003,03, ,1, , , , , , ,    
12,2013,10,2,42,03,028,04,1,004,02, ,2, , , , , , ,    
12,2013,10,2,42,03,028,04,1,004,03, ,2, , , , , , ,    
12,2013,10,2,42,03,028,07,1,007,02, ,2, , , , , , ,    
12,2013,10,2,42,03,028,07,1,007,03, ,2, , , , , , ,    
12,2013,10,2,42,03,028,07,1,007,04,1, ,3, , , , , ,    
12,2013,10,2,42,03,028,08,1,008,02, ,2, , , , , , ,    
12,2013,10,2,42,03,028,09,1,009,03, ,1, , , , , , ,    
12,2013,10,2,42,03,028,10,1,010,01, ,2, , , , , , ,    
12,2013,10,2,61,81,174,03,1,083,02, ,3, , , , , , ,    
12,2013,10,2,61,81,174,03,1,083,05, ,2, , , , , , ,    
12,2013,10,2,61,81,174,04,1,084,02, ,2, , , , , , ,    
12,2013,10,2,61,81,174,04,1,084,03, ,2, , , , , , ,    
12,2013,10,2,61,81,174,06,1,086,01, ,3, , , , , , ,    
12,2013,10,2,61,81,174,06,1,086,02, ,2, , , , , , ,    
12,2013,10,2,61,81,174,08,1,088,02, ,2, , , , , , ,    
12,2013,10,2,61,81,174,09,1,089,02, ,2, , , , , , ,    
12,2013,10,2,61,81,174,10,1,090,01, ,3, , , , , , ,    
12,2013,10,2,61,81,174,10,1,090,02, ,2, , , , , , ,    
12,2013,10,2,61,81,174,10,1,090,03, ,2, , , , , , ,    
12,2013,10,2,61,81,174,10,1,090,05, ,4, , , , , , ,    
12,2013,10,2,61,78,173,01,1,121,01, ,3, , , , , , ,    
12,2013,10,2,61,78,173,02,1,122,02, ,2, , , , , , ,    
12,2013,10,2,61,78,173,06,1,126,02, ,2, , , , , , ,    
12,2013,10,2,61,78,173,07,1,127,01, ,2, , , , , , ,    
12,2013,10,2,61,78,173,07,1,127,03, ,2, , , , , , ,    
12,2013,10,2,61,78,173,08,1,128,02, ,2, , , , , , ,    
12,2013,10,2,61,78,173,08,1,128,05, ,1, , , , , , ,    
12,2013,10,2,61,78,173,08,1,128,06, ,3, , , , , , ,    
12,2013,10,2,61,78,173,09,1,129,01, ,9, , , , , , ,    
12,2013,10,2,61,75,172,01,1,131,02, ,2, , , , , , ,    
12,2013,10,2,61,75,172,01,1,131,03,1, ,3, , , , , ,    
12,2013,10,2,61,75,172,01,1,131,04, ,1, , , , , , ,    
12,2013,10,2,61,75,172,03,1,133,01,2,3, , , , , , ,    
12,2013,10,2,61,75,172,03,1,133,02,2,2, , , , , , ,    
12,2013,10,2,61,75,172,03,1,133,04,2,2, , , , , , ,    
12,2013,10,2,61,75,172,03,1,133,06,2,1, , , , , , ,    
12,2013,10,2,61,75,172,07,1,137,01, ,3, , , , , , ,    
12,2013,10,2,61,75,172,08,1,138,02, ,2, , , , , , ,    
12,2013,10,2,61,75,172,09,1,139,03,2,2, , , , , , ,    
12,2013,10,2,61,75,172,10,1,140,01,2,2, , , , , , ,    
12,2013,10,2,61,72,171,01,1,141,02, ,2, , , , , , ,    
12,2013,10,2,61,72,171,02,1,142,02, ,2, , , , , , ,    
12,2013,10,2,61,72,171,03,1,143,01, ,4, , , , , , ,    
12,2013,10,2,61,72,171,04,1,144,01, ,4, , , , , , ,    
12,2013,10,2,61,72,171,05,1,145,02, ,2, , , , , , ,    
12,2013,10,2,61,72,171,07,1,147,02, ,4, , , , , , ,    
12,2013,10,2,61,66,170,02,1,012,01,2,2, , , , , , ,    
12,2013,10,2,61,66,170,02,1,012,02,2,1, , , , , , ,    
12,2013,10,2,61,66,170,03,1,013,01, ,3, , , , , , ,    
12,2013,10,2,61,66,170,05,1,015,01, ,3, , , , , , ,    
12,2013,10,2,61,66,170,06,1,016,02,2,2, , , , , , ,    
12,2013,10,2,61,66,170,06,1,016,04,2,1, , , , , , ,    
12,2013,10,2,61,66,170,07,1,017,01, ,3, , , , , , ,    
12,2013,10,2,61,66,170,07,1,017,02, ,2, , , , , , ,    
12,2013,10,2,61,66,170,07,1,017,03, ,1, , , , , , ,    
12,2013,10,2,61,66,170,07,1,017,04, ,1, , , , , , ,    
12,2013,10,2,61,66,170,07,1,017,05, ,3, , , , , , ,    
12,2013,10,2,61,66,170,10,1,020,01, ,3, , , , , , ,    
12,2013,10,2,61,63,169,02,1,042,01, ,2, , , , , , ,    
12,2013,10,2,61,63,169,04,1,044,01, ,2, , , , , , ,    
12,2013,10,2,61,63,169,04,1,044,02,1, ,2,1, , , , ,2330
12,2013,10,2,61,63,169,05,1,045,01, ,3, , , , , , ,    
12,2013,10,2,61,63,169,05,1,045,02, ,2, , , , , , ,    
12,2013,10,2,61,63,169,05,1,045,04, ,2, , , , , , ,    
12,2013,10,2,61,63,169,07,1,047,01, ,2, , , , , , ,    
12,2013,10,2,61,63,169,08,1,048,02, ,2, , , , , , ,    
12,2013,10,2,61,63,169,10,1,050,01, ,3, , , , , , ,    
12,2013,10,2,61,57,168,02,1,092,02,1, ,3, , , , , ,    
12,2013,10,2,61,57,168,03,1,093,02, ,2, , , , , , ,    
12,2013,10,2,61,57,168,05,1,095,03, ,1, , , , , , ,    
12,2013,10,2,61,57,168,08,1,098,02,1, ,1, ,1,1,4, ,6122
12,2013,10,2,61,57,168,09,1,099,02, ,1, , , , , , ,    
12,2013,10,2,61,57,168,10,1,100,02, ,2, , , , , , ,    
12,2013,10,2,61,57,168,10,1,100,03,1, ,2,4, , , , ,4110
12,2013,10,1,61,54,167,01,1,161,01, ,2, , , , , , ,    
12,2013,10,1,61,54,167,01,1,161,03, ,2, , , , , , ,    
12,2013,10,1,61,54,167,01,1,161,05, ,2, , , , , , ,    
12,2013,10,1,61,54,167,01,1,161,06,1, ,1, ,1,1,2,4,6116
12,2013,10,1,61,54,167,02,1,162,01, ,3, , , , , , ,    
12,2013,10,1,61,54,167,02,1,162,02, ,2, , , , , , ,    
12,2013,10,1,61,54,167,02,1,162,05, ,2, , , , , , ,    
12,2013,10,1,61,54,167,02,1,162,06, ,1, , , , , , ,    
12,2013,10,1,61,54,167,04,1,164,03, ,1, , , , , , ,    
12,2013,10,1,61,54,167,04,1,164,04, ,1, , , , , , ,    
12,2013,10,1,61,54,167,05,1,165,01, ,2, , , , , , ,    
12,2013,10,1,61,54,167,06,1,166,02, ,2, , , , , , ,    
12,2013,10,1,61,54,167,06,1,166,03, ,1, , , , , , ,    
12,2013,10,1,61,54,167,06,1,166,04, ,1, , , , , , ,    
12,2013,10,1,61,54,167,07,1,167,03, ,1, , , , , , ,    
12,2013,10,1,61,54,167,07,1,167,04, ,1, , , , , , ,    
12,2013,10,1,61,54,167,07,1,167,05, ,2, , , , , , ,    
12,2013,10,1,61,54,167,08,1,168,02, ,2, , , , , , ,    
12,2013,10,1,61,54,167,08,2,169,02, ,2, , , , , , ,    
12,2013,10,2,61,51,166,01,1,051,01, ,4, , , , , , ,    
12,2013,10,2,61,51,166,04,1,054,01, ,2, , , , , , ,    
12,2013,10,2,61,51,166,07,1,057,01, ,3, , , , , , ,    
12,2013,10,2,61,51,166,10,1,060,01, ,3, , , , , , ,    
12,2013,10,2,61,48,165,05,1,065,03, ,1, , , , , , ,    
12,2013,10,2,61,48,165,06,1,066,03,2,1, , , , , , ,    
12,2013,10,2,61,48,165,07,1,067,02, ,2, , , , , , ,    
12,2013,10,2,61,48,165,08,1,068,01,2,3, , , , , , ,    
12,2013,10,2,61,48,165,09,1,069,03,2,1, , , , , , ,    
12,2013,10,2,61,48,165,10,1,070,02, ,4, , , , , , ,    
12,2013,10,2,61,42,164,01,1,111,02, ,2, , , , , , ,    
12,2013,10,2,61,42,164,02,1,112,01, ,3, , , , , , ,    
12,2013,10,2,61,42,164,02,1,112,02, ,4, , , , , , ,    
12,2013,10,2,61,42,164,02,1,112,04, ,2, , , , , , ,    
12,2013,10,2,61,42,164,04,1,114,02, ,2, , , , , , ,    
12,2013,10,2,61,42,164,04,1,114,03, ,1, , , , , , ,    
12,2013,10,2,61,42,164,06,1,116,02, ,2, , , , , , ,    
12,2013,10,2,61,42,164,06,1,116,03, ,1, , , , , , ,    
12,2013,10,2,61,42,164,09,1,119,02, ,2, , , , , , ,    
12,2013,10,2,61,42,164,10,1,120,02, ,2, , , , , , ,    
12,2013,10,2,61,42,164,10,1,120,03, ,1, , , , , , ,    
12,2013,10,2,61,36,163,05,1,025,02, ,2, , , , , , ,    
12,2013,10,2,61,36,163,05,1,025,04, ,9, , , , , , ,    
12,2013,10,2,61,36,163,05,1,025,07, ,1, , , , , , ,    
12,2013,10,2,61,36,163,06,1,026,03, ,1, , , , , , ,    
12,2013,10,2,61,36,163,07,1,027,01, ,2, , , , , , ,    
12,2013,10,2,61,36,163,07,1,027,02, ,1, , , , , , ,    
12,2013,10,2,61,36,163,07,1,027,04, ,3, , , , , , ,    
12,2013,10,2,61,36,163,07,1,027,05, ,4, , , , , , ,    
12,2013,10,2,61,36,163,08,1,028,02, ,2, , , , , , ,    
12,2013,10,2,61,36,163,10,1,030,01, ,2, , , , , , ,    
12,2013,10,2,61,30,162,01,1,101,01, ,2, , , , , , ,    
12,2013,10,2,61,30,162,01,1,101,03, ,3, , , , , , ,    
12,2013,10,2,61,30,162,01,1,101,04, ,3, , , , , , ,    
12,2013,10,2,61,30,162,02,1,102,01,2,2, , , , , , ,    
12,2013,10,2,61,30,162,02,1,102,02,2,1, , , , , , ,    
12,2013,10,2,61,30,162,03,1,103,02, ,2, , , , , , ,    
12,2013,10,2,61,30,162,03,1,103,03, ,1, , , , , , ,    
12,2013,10,2,61,30,162,05,1,105,02, ,3, , , , , , ,    
12,2013,10,2,61,30,162,05,1,105,04, ,2, , , , , , ,    
12,2013,10,2,61,30,162,05,1,105,05, ,1, , , , , , ,    
12,2013,10,2,61,30,162,06,1,106,02, ,2, , , , , , ,    
12,2013,10,2,61,30,162,07,1,107,02, ,2, , , , , , ,    
12,2013,10,2,61,30,162,07,1,107,03, ,2, , , , , , ,    
12,2013,10,2,61,30,162,07,1,107,05, ,2, , , , , , ,    
12,2013,10,2,61,30,162,09,1,109,02, ,2, , , , , , ,    
12,2013,10,2,61,30,162,10,1,110,02, ,2, , , , , , ,    
12,2013,10,2,61,27,161,02,1,072,01, ,3, , , , , , ,    
12,2013,10,2,61,27,161,02,1,072,02, ,3, , , , , , ,    
12,2013,10,2,61,27,161,04,1,074,03, ,1, , , , , , ,    
12,2013,10,2,61,27,161,07,1,077,05, ,1, , , , , , ,    
12,2013,10,2,61,27,161,09,1,079,02, ,1, , , , , , ,    
12,2013,10,2,61,27,161,10,1,080,04, ,1, , , , , , ,    
12,2013,10,2,61,27,161,10,1,080,05, ,3, , , , , , ,    
12,2013,10,2,61,24,160,01,1,151,01, ,3, , , , , , ,    
12,2013,10,2,61,24,160,02,1,152,01, ,2, , , , , , ,    
12,2013,10,2,61,24,160,05,1,155,01, ,2, , , , , , ,    
12,2013,10,2,61,24,160,07,1,157,02, ,2, , , , , , ,    
12,2013,10,2,61,24,160,09,1,159,02, ,1, , , , , , ,    
12,2013,10,2,61,15,159,01,1,031,02, ,2, , , , , , ,    
12,2013,10,2,61,15,159,02,1,032,03, ,1, , , , , , ,    
12,2013,10,2,61,15,159,04,1,034,01, ,2, , , , , , ,    
12,2013,10,2,61,15,159,06,1,036,02, ,2, , , , , , ,    
12,2013,10,2,61,15,159,06,1,036,03, ,1, , , , , , ,    
12,2013,10,2,61,15,159,07,1,037,02, ,2, , , , , , ,    
12,2013,10,2,61,15,159,07,1,037,03, ,2, , , , , , ,    
12,2013,10,2,61,15,159,08,1,038,01, ,2, , , , , , ,    
12,2013,10,2,61,15,159,08,1,038,04, ,3, , , , , , ,    
12,2013,10,2,61,06,158,01,1,001,01, ,2, , , , , , ,    
12,2013,10,2,61,06,158,02,1,002,01,2,2, , , , , , ,    
12,2013,10,2,61,06,158,04,1,004,01, ,4, , , , , , ,    
12,2013,10,2,61,06,158,04,1,004,02, ,4, , , , , , ,    
12,2013,10,2,61,06,158,05,1,005,03, ,2, , , , , , ,    
12,2013,10,2,61,06,158,06,1,006,02, ,2, , , , , , ,    
12,2013,10,2,61,06,158,07,1,007,01, ,4, , , , , , ,    
12,2013,10,2,61,06,158,10,1,010,04, ,1, , , , , , ,    
12,2013,10,2,45,03,028,01,1,001,01, ,3, , , , , , ,    
12,2013,10,2,45,03,028,01,1,001,02, ,3, , , , , , ,    
12,2013,10,2,45,03,028,03,1,003,02, ,4, , , , , , ,    
12,2013,10,2,45,03,028,04,1,004,02,1, ,2,4, , , , ,4110
12,2013,10,2,45,03,028,04,1,004,03, ,1, , , , , , ,    
12,2013,10,2,45,03,028,05,1,005,02, ,2, , , , , , ,    
12,2013,10,2,45,03,028,05,1,005,03,1, ,2,1, , , , ,4110
12,2013,10,2,45,03,028,05,1,005,04,2,1, , , , , , ,    
12,2013,10,2,45,03,028,06,1,006,02, ,2, , , , , , ,    
12,2013,10,2,45,03,028,06,1,006,05, ,1, , , , , , ,    
12,2013,10,2,45,03,028,08,1,008,06, ,1, , , , , , ,    
12,2013,10,2,45,03,028,08,1,008,09, ,2, , , , , , ,    
12,2013,10,2,45,03,028,09,1,009,02, ,2, , , , , , ,    
12,2013,10,2,45,03,028,09,1,009,05, ,1, , , , , , ,    
12,2013,10,2,45,09,029,01,1,011,01, ,2, , , , , , ,    
12,2013,10,2,45,09,029,02,1,012,02, ,2, , , , , , ,    
12,2013,10,2,45,09,029,04,1,014,02, ,2, , , , , , ,    
12,2013,10,2,45,09,029,06,1,016,02, ,2, , , , , , ,    
12,2013,10,2,45,09,029,07,1,017,01, ,2, , , , , , ,    
12,2013,10,2,45,09,029,08,1,018,01, ,3, , , , , , ,    
12,2013,10,2,45,09,029,08,1,018,02, ,2, , , , , , ,    
12,2013,10,2,45,09,029,08,1,018,04, ,1, , , , , , ,    
12,2013,10,2,45,09,029,08,1,018,05, ,3, , , , , , ,    
12,2013,10,2,45,09,030,01,1,021,02, ,2, , , , , , ,    
12,2013,10,2,45,09,030,01,1,021,03, ,1, , , , , , ,    
12,2013,10,2,45,09,030,03,1,023,02, ,2, , , , , , ,    
12,2013,10,2,45,09,030,03,1,023,03, ,1, , , , , , ,    
12,2013,10,2,45,09,030,04,1,024,02, ,2, , , , , , ,    
12,2013,10,2,45,09,030,04,1,024,03, ,1, , , , , , ,    
12,2013,10,2,45,09,030,04,1,024,04, ,1, , , , , , ,    
12,2013,10,2,45,09,030,05,1,025,02, ,2, , , , , , ,    
12,2013,10,2,45,09,030,06,1,026,02, ,2, , , , , , ,    
12,2013,10,2,45,09,030,06,1,026,03, ,2, , , , , , ,    
12,2013,10,2,45,09,030,08,1,028,02, ,2, , , , , , ,    
12,2013,10,2,45,09,030,08,1,028,05, ,3, , , , , , ,    
12,2013,10,2,45,09,030,09,1,029,02, ,2, , , , , , ,    
12,2013,10,2,45,09,030,10,1,030,02, ,2, , , , , , ,    
12,2013,10,2,92,03,088,02,1,002,02, ,2, , , , , , ,    
12,2013,10,2,92,03,088,03,1,003,01, ,2, , , , , , ,    
12,2013,10,2,92,03,088,03,1,003,03, ,1, , , , , , ,    
12,2013,10,2,92,03,088,04,1,004,02, ,2, , , , , , ,    
12,2013,10,2,92,03,088,05,1,005,01, ,3, , , , , , ,    
12,2013,10,2,92,03,088,05,1,005,02, ,3, , , , , , ,    
12,2013,10,2,92,03,088,06,1,006,01, ,3, , , , , , ,    
12,2013,10,2,92,03,088,07,1,007,01, ,4, , , , , , ,    
12,2013,10,2,92,03,088,09,1,009,02, ,2, , , , , , ,    
12,2013,10,2,92,03,088,10,1,010,01, ,3, , , , , , ,    
12,2013,10,2,92,03,088,10,1,010,02, ,2, , , , , , ,    
12,2013,10,2,92,06,089,01,1,011,02, ,2, , , , , , ,    
12,2013,10,2,92,06,089,02,1,012,02, ,2, , , , , , ,    
12,2013,10,2,92,06,089,02,1,012,04,1, ,3, , , , , ,    
12,2013,10,2,92,06,089,02,1,012,05,1, ,3, , , , , ,    
12,2013,10,2,92,06,089,03,1,013,02, ,2, , , , , , ,    
12,2013,10,2,92,06,089,05,1,015,02, ,2, , , , , , ,    
12,2013,10,2,92,06,089,05,1,015,03, ,1, , , , , , ,    
12,2013,10,2,92,06,089,07,1,017,01, ,2, , , , , , ,    
12,2013,10,2,92,06,089,07,1,017,03,1, ,3, , , , , ,    
12,2013,10,2,92,06,089,07,1,017,04,1, ,3, , , , , ,    
12,2013,10,2,92,06,089,07,1,017,09, ,3, , , , , , ,    
12,2013,10,2,92,06,089,08,1,018,01, ,4, , , , , , ,    
12,2013,10,2,92,06,089,10,1,020,01, ,3, , , , , , ,    
12,2013,10,2,92,06,089,10,1,020,03, ,2, , , , , , ,    
12,2013,10,2,92,09,090,01,1,021,01, ,2, , , , , , ,    
12,2013,10,2,92,09,090,01,1,021,02, ,2, , , , , , ,    
12,2013,10,2,92,09,090,02,1,022,03, ,2, , , , , , ,    
12,2013,10,2,92,09,090,03,1,023,01, ,2, , , , , , ,    
12,2013,10,2,92,09,090,06,1,026,03, ,1, , , , , , ,    
12,2013,10,2,92,09,090,07,1,027,03,1, ,2,4, , , , ,2330
12,2013,10,2,92,09,090,07,1,027,04, ,1, , , , , , ,    
12,2013,10,2,92,09,090,09,1,029,03, ,2, , , , , , ,    
12,2013,10,1,92,12,091,03,1,033,01, ,3, , , , , , ,    
12,2013,10,1,92,12,091,03,1,033,02, ,2, , , , , , ,    
12,2013,10,1,92,12,091,05,1,035,01, ,3, , , , , , ,    
12,2013,10,1,92,12,091,05,1,035,02, ,2, , , , , , ,    
12,2013,10,1,92,12,091,06,1,036,01, ,3, , , , , , ,    
