REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,WEIGHU
15,2013,12,2,31,0,121,10,1,20,317018638438
15,2013,12,2,31,0,122,1,1,21,152115944379
15,2013,12,2,31,0,122,2,1,22,152115944379
15,2013,12,2,31,0,122,3,1,23,152115944379
15,2013,12,2,31,0,122,4,1,24,152115944379
15,2013,12,2,31,0,122,5,1,25,152115944379
15,2013,12,2,31,0,122,6,1,26,152115944379
15,2013,12,2,31,0,122,8,1,28,152115944379
15,2013,12,2,31,0,122,7,1,27,152115944379
15,2013,12,2,31,0,122,9,1,29,152115944379
15,2013,12,2,31,0,122,10,1,30,152115944379
15,2013,12,2,31,0,123,1,1,31,200559837467
15,2013,12,2,31,0,123,2,1,32,200559837467
15,2013,12,2,31,0,123,3,1,33,200559837467
15,2013,12,2,31,0,123,4,1,34,200559837467
15,2013,12,2,31,0,123,5,1,35,200559837467
15,2013,12,2,31,0,123,6,1,36,200559837467
15,2013,12,2,31,0,123,7,1,37,200559837467
15,2013,12,2,31,0,123,8,1,38,200559837467
15,2013,12,2,31,0,123,9,1,39,200559837467
15,2013,12,2,31,0,123,10,1,40,200559837467
15,2013,12,2,31,0,124,1,1,41,284048700040
15,2013,12,2,31,0,124,2,1,42,284048700040
15,2013,12,2,31,0,124,3,1,43,284048700040
15,2013,12,2,31,0,124,4,1,44,284048700040
15,2013,12,2,31,0,124,5,1,45,284048700040
15,2013,12,2,31,0,124,6,1,46,284048700040
15,2013,12,2,31,0,124,7,1,47,284048700040
15,2013,12,2,31,0,124,8,1,48,284048700040
15,2013,12,2,31,0,124,9,1,49,284048700040
15,2013,12,2,31,0,124,10,1,50,284048700040
15,2013,12,2,31,0,125,1,1,51,211615676914
15,2013,12,2,31,0,125,2,1,52,211615676914
15,2013,12,2,31,0,125,3,1,53,211615676914
15,2013,12,2,31,0,125,4,1,54,211615676914
15,2013,12,2,31,0,125,5,1,55,211615676914
15,2013,12,2,31,0,125,6,1,56,211615676914
15,2013,12,2,31,0,125,7,1,57,211615676914
15,2013,12,2,31,0,125,8,1,58,211615676914
15,2013,12,2,31,0,125,9,1,59,211615676914
15,2013,12,2,31,0,125,10,1,60,211615676914
15,2013,12,1,31,0,126,1,1,61,344363433333
15,2013,12,1,31,0,126,2,1,62,344363433333
15,2013,12,1,31,0,126,3,1,63,344363433333
15,2013,12,1,31,0,126,4,1,64,344363433333
15,2013,12,1,31,0,126,5,1,65,344363433333
15,2013,12,1,31,0,126,6,1,66,344363433333
15,2013,12,1,31,0,126,7,1,67,344363433333
15,2013,12,1,31,0,126,8,1,68,344363433333
15,2013,12,1,31,0,126,9,1,69,344363433333
15,2013,12,1,31,0,126,10,1,70,344363433333
15,2013,12,2,31,0,127,1,1,71,293964705359
15,2013,12,2,31,0,127,2,1,72,293964705359
15,2013,12,2,31,0,127,3,1,73,293964705359
15,2013,12,2,31,0,127,4,1,74,293964705359
15,2013,12,2,31,0,127,5,1,75,293964705359
15,2013,12,2,31,0,127,6,1,76,293964705359
15,2013,12,2,31,0,127,7,1,77,293964705359
15,2013,12,2,31,0,127,8,1,78,293964705359
15,2013,12,2,31,0,127,9,1,79,293964705359
15,2013,12,2,31,0,127,10,1,80,293964705359
15,2013,12,2,31,0,128,1,1,81,244869569000
15,2013,12,2,31,0,128,2,1,82,244869569000
15,2013,12,2,31,0,128,3,1,83,244869569000
15,2013,12,2,31,0,128,4,1,84,244869569000
15,2013,12,2,31,0,128,5,1,85,244869569000
15,2013,12,2,31,0,128,6,1,86,244869569000
15,2013,12,2,31,0,128,7,1,87,244869569000
15,2013,12,2,31,0,128,8,1,88,244869569000
15,2013,12,2,31,0,128,9,1,89,244869569000
15,2013,12,2,31,0,128,10,1,90,244869569000
15,2013,12,2,31,0,129,1,1,91,380162801187
15,2013,12,2,31,0,129,2,1,92,380162801187
15,2013,12,2,31,0,129,3,1,93,380162801187
15,2013,12,2,31,0,129,4,1,94,380162801187
15,2013,12,2,31,0,129,5,1,95,380162801187
15,2013,12,2,31,0,129,6,1,96,380162801187
15,2013,12,2,31,0,129,7,1,97,380162801187
15,2013,12,2,31,0,129,8,1,98,380162801187
15,2013,12,2,31,0,129,9,1,99,380162801187
15,2013,12,2,31,0,129,10,1,100,380162801187
15,2013,12,2,31,0,130,1,1,91,282344366771
15,2013,12,2,31,0,130,2,1,92,282344366771
15,2013,12,2,31,0,130,3,1,93,282344366771
15,2013,12,2,31,0,130,4,1,94,282344366771
15,2013,12,2,31,0,130,5,1,95,282344366771
15,2013,12,2,31,0,130,6,1,96,282344366771
15,2013,12,2,31,0,130,7,1,97,282344366771
15,2013,12,2,31,0,130,8,1,98,282344366771
15,2013,12,2,31,0,130,9,1,99,282344366771
15,2013,12,2,31,0,130,10,1,100,282344366771
15,2013,12,2,81,0,89,1,1,1,318865067949
15,2013,12,2,81,0,89,2,1,2,318865067949
15,2013,12,2,81,0,89,3,1,3,318865067949
15,2013,12,2,81,0,89,4,1,4,318865067949
15,2013,12,2,81,0,89,5,1,5,318865067949
15,2013,12,2,81,0,89,6,1,6,318865067949
15,2013,12,2,81,0,89,7,1,7,318865067949
15,2013,12,2,81,0,89,8,1,8,318865067949
15,2013,12,2,81,0,89,9,1,9,318865067949
15,2013,12,2,81,0,89,10,1,10,318865067949
15,2013,12,3,81,0,88,1,1,52,222793759028
15,2013,12,3,81,0,88,2,1,53,222793759028
15,2013,12,3,81,0,88,3,1,54,222793759028
15,2013,12,3,81,0,88,4,1,55,222793759028
15,2013,12,3,81,0,88,5,1,56,222793759028
15,2013,12,3,81,0,88,6,1,57,222793759028
15,2013,12,3,81,0,88,7,1,58,222793759028
15,2013,12,3,81,0,88,8,1,59,222793759028
15,2013,12,3,81,0,88,9,1,60,222793759028
15,2013,12,3,81,0,88,10,1,61,222793759028
15,2013,12,2,81,0,87,1,1,21,334049118803
15,2013,12,2,81,0,87,2,1,22,334049118803
15,2013,12,2,81,0,87,3,1,23,334049118803
15,2013,12,2,81,0,87,4,1,24,334049118803
15,2013,12,2,81,0,87,5,1,25,334049118803
15,2013,12,2,81,0,87,6,1,26,334049118803
15,2013,12,2,81,0,87,7,1,27,334049118803
15,2013,12,2,81,0,87,8,1,28,334049118803
15,2013,12,2,81,0,87,9,1,29,334049118803
15,2013,12,2,81,0,87,10,1,30,334049118803
15,2013,12,3,81,0,86,1,1,11,226221355321
15,2013,12,3,81,0,86,2,1,12,226221355321
15,2013,12,3,81,0,86,3,1,13,226221355321
15,2013,12,3,81,0,86,4,1,14,226221355321
15,2013,12,3,81,0,86,5,1,15,226221355321
15,2013,12,3,81,0,86,6,1,16,226221355321
15,2013,12,3,81,0,86,7,1,17,226221355321
15,2013,12,3,81,0,86,8,1,18,226221355321
15,2013,12,3,81,0,86,9,1,19,226221355321
15,2013,12,3,81,0,86,10,1,20,226221355321
15,2013,12,2,81,0,85,1,1,31,304980552978
15,2013,12,2,81,0,85,2,1,32,304980552978
15,2013,12,2,81,0,85,3,1,33,304980552978
15,2013,12,2,81,0,85,4,1,34,304980552978
15,2013,12,2,81,0,85,5,1,35,304980552978
15,2013,12,2,81,0,85,6,1,36,304980552978
15,2013,12,2,81,0,85,7,1,37,304980552978
15,2013,12,2,81,0,85,8,1,38,304980552978
15,2013,12,2,81,0,85,9,1,39,304980552978
15,2013,12,2,81,0,85,10,1,40,304980552978
15,2013,12,2,81,0,84,1,1,72,323150888754
15,2013,12,2,81,0,84,2,1,73,323150888754
15,2013,12,2,81,0,84,3,1,74,323150888754
15,2013,12,2,81,0,84,4,1,75,323150888754
15,2013,12,2,81,0,84,5,1,76,323150888754
15,2013,12,2,81,0,84,6,1,77,323150888754
15,2013,12,2,81,0,84,7,1,78,323150888754
15,2013,12,2,81,0,84,8,1,79,323150888754
15,2013,12,2,81,0,84,9,1,80,323150888754
15,2013,12,2,81,0,84,10,1,81,323150888754
15,2013,12,2,81,0,83,1,1,41,316650727199
15,2013,12,2,81,0,83,2,1,42,316650727199
15,2013,12,2,81,0,83,2,2,43,316650727199
15,2013,12,2,81,0,83,3,1,44,316650727199
15,2013,12,2,81,0,83,4,1,45,316650727199
15,2013,12,2,81,0,83,5,1,46,316650727199
15,2013,12,2,81,0,83,6,1,47,316650727199
15,2013,12,2,81,0,83,7,1,48,316650727199
15,2013,12,2,81,0,83,8,1,49,316650727199
15,2013,12,2,81,0,83,9,1,50,316650727199
15,2013,12,2,81,0,83,10,1,51,316650727199
15,2013,12,2,81,0,82,1,1,62,183186371107
15,2013,12,2,81,0,82,2,1,63,183186371107
15,2013,12,2,81,0,82,3,1,64,183186371107
15,2013,12,2,81,0,82,4,1,65,183186371107
15,2013,12,2,81,0,82,5,1,66,183186371107
15,2013,12,2,81,0,82,6,1,67,183186371107
15,2013,12,2,81,0,82,7,1,68,183186371107
15,2013,12,2,81,0,82,8,1,69,183186371107
15,2013,12,2,81,0,82,9,1,70,183186371107
15,2013,12,2,81,0,82,10,1,71,183186371107
15,2013,12,2,71,0,67,1,1,51,368975087963
15,2013,12,2,71,0,67,2,1,52,368975087963
15,2013,12,2,71,0,67,3,1,53,368975087963
15,2013,12,2,71,0,67,4,1,54,368975087963
15,2013,12,2,71,0,67,5,1,55,368975087963
15,2013,12,2,71,0,67,6,1,56,368975087963
15,2013,12,2,71,0,67,7,1,57,368975087963
15,2013,12,2,71,0,67,8,1,58,368975087963
15,2013,12,2,71,0,67,9,1,59,368975087963
15,2013,12,2,71,0,67,10,1,60,368975087963
15,2013,12,2,71,0,66,1,1,41,354783738426
15,2013,12,2,71,0,66,2,1,42,354783738426
15,2013,12,2,71,0,66,3,1,43,354783738426
15,2013,12,2,71,0,66,4,1,44,354783738426
15,2013,12,2,71,0,66,5,1,45,354783738426
15,2013,12,2,71,0,66,6,1,46,354783738426
15,2013,12,2,71,0,66,7,1,47,354783738426
15,2013,12,2,71,0,66,8,1,48,354783738426
15,2013,12,2,71,0,66,9,1,49,354783738426
15,2013,12,2,71,0,66,10,1,50,354783738426
15,2013,12,2,71,0,65,1,1,31,321274058291
15,2013,12,2,71,0,65,2,1,32,321274058291
15,2013,12,2,71,0,65,3,1,33,321274058291
15,2013,12,2,71,0,65,4,1,34,321274058291
15,2013,12,2,71,0,65,5,1,35,321274058291
15,2013,12,2,71,0,65,6,1,36,321274058291
15,2013,12,2,71,0,65,7,1,37,321274058291
15,2013,12,2,71,0,65,8,1,38,321274058291
15,2013,12,2,71,0,65,9,1,39,321274058291
15,2013,12,2,71,0,65,10,1,40,321274058291
15,2013,12,2,71,0,64,1,1,21,391337214506
15,2013,12,2,71,0,64,2,1,22,391337214506
15,2013,12,2,71,0,64,3,1,23,391337214506
15,2013,12,2,71,0,64,4,1,24,391337214506
15,2013,12,2,71,0,64,5,1,25,391337214506
15,2013,12,2,71,0,64,6,1,26,391337214506
15,2013,12,2,71,0,64,7,1,27,391337214506
15,2013,12,2,71,0,64,8,1,28,391337214506
15,2013,12,2,71,0,64,9,1,29,391337214506
15,2013,12,2,71,0,64,10,1,30,391337214506
15,2013,12,2,71,0,63,1,1,11,377360885417
15,2013,12,2,71,0,63,2,1,12,377360885417
15,2013,12,2,71,0,63,3,1,13,377360885417
15,2013,12,2,71,0,63,4,1,14,377360885417
15,2013,12,2,71,0,63,5,1,15,377360885417
15,2013,12,2,71,0,63,6,1,16,377360885417
15,2013,12,2,71,0,63,7,1,17,377360885417
15,2013,12,2,71,0,63,8,1,18,377360885417
15,2013,12,2,71,0,63,9,1,19,377360885417
15,2013,12,2,71,0,63,10,1,20,377360885417
15,2013,12,2,71,0,62,1,1,1,359218535156
15,2013,12,2,71,0,62,2,1,2,359218535156
15,2013,12,2,71,0,62,3,1,3,359218535156
15,2013,12,2,71,0,62,4,1,4,359218535156
15,2013,12,2,71,0,62,5,1,5,359218535156
15,2013,12,2,71,0,62,6,1,6,359218535156
15,2013,12,2,71,0,62,7,1,7,359218535156
15,2013,12,2,71,0,62,8,1,8,359218535156
15,2013,12,2,71,0,62,9,1,9,359218535156
15,2013,12,2,71,0,62,10,1,10,359218535156
15,2013,12,2,52,0,93,1,1,1,191313711806
15,2013,12,2,52,0,93,2,1,2,191313711806
15,2013,12,2,52,0,93,3,1,3,191313711806
15,2013,12,2,52,0,93,4,1,4,191313711806
15,2013,12,2,52,0,93,5,1,5,191313711806
15,2013,12,2,52,0,93,6,1,6,191313711806
15,2013,12,2,52,0,93,7,1,7,191313711806
15,2013,12,2,52,0,93,8,1,8,191313711806
15,2013,12,2,52,0,93,9,1,9,191313711806
15,2013,12,2,52,0,93,10,1,10,191313711806
15,2013,12,2,52,0,94,1,1,11,315976194982
15,2013,12,2,52,0,94,2,1,12,315976194982
15,2013,12,2,52,0,94,3,1,13,315976194982
15,2013,12,2,52,0,94,4,1,14,315976194982
15,2013,12,2,52,0,94,5,1,15,315976194982
15,2013,12,2,52,0,94,6,1,16,315976194982
15,2013,12,2,52,0,94,7,1,17,315976194982
15,2013,12,2,52,0,94,8,1,18,315976194982
15,2013,12,2,52,0,94,9,1,19,315976194982
15,2013,12,2,52,0,94,10,1,20,315976194982
15,2013,12,2,52,0,95,1,1,1,209954535007
15,2013,12,2,52,0,95,2,1,2,209954535007
15,2013,12,2,52,0,95,3,1,3,209954535007
15,2013,12,2,52,0,95,4,1,4,209954535007
15,2013,12,2,52,0,95,5,1,5,209954535007
15,2013,12,2,52,0,95,6,1,6,209954535007
15,2013,12,2,52,0,95,7,1,7,209954535007
15,2013,12,2,52,0,95,8,1,8,209954535007
15,2013,12,2,52,0,95,9,1,9,209954535007
15,2013,12,2,52,0,95,10,1,10,209954535007
15,2013,12,1,52,0,96,1,1,11,233481800355
15,2013,12,1,52,0,96,2,1,12,233481800355
15,2013,12,1,52,0,96,3,1,13,233481800355
15,2013,12,1,52,0,96,5,1,15,233481800355
15,2013,12,1,52,0,96,4,1,14,233481800355
15,2013,12,1,52,0,96,6,1,16,233481800355
15,2013,12,1,52,0,96,7,1,17,233481800355
15,2013,12,1,52,0,96,8,1,18,233481800355
15,2013,12,1,52,0,96,9,1,19,233481800355
15,2013,12,1,52,0,96,10,1,20,233481800355
15,2013,12,2,52,0,97,1,1,21,113884382776
15,2013,12,2,52,0,97,2,1,22,113884382776
15,2013,12,2,52,0,97,3,1,23,113884382776
15,2013,12,2,52,0,97,4,1,24,113884382776
15,2013,12,2,52,0,97,5,1,25,113884382776
15,2013,12,2,52,0,97,6,1,26,113884382776
15,2013,12,2,52,0,97,7,1,27,113884382776
15,2013,12,2,52,0,97,8,1,28,113884382776
15,2013,12,2,52,0,97,9,1,29,113884382776
15,2013,12,2,52,0,97,10,1,30,113884382776
15,2013,12,1,52,0,98,1,1,31,209260957602
15,2013,12,1,52,0,98,2,1,32,209260957602
15,2013,12,1,52,0,98,3,1,33,209260957602
15,2013,12,1,52,0,98,4,1,34,209260957602
15,2013,12,1,52,0,98,5,1,35,209260957602
15,2013,12,1,52,0,98,6,1,36,209260957602
15,2013,12,1,52,0,98,7,1,37,209260957602
15,2013,12,1,52,0,98,8,1,38,209260957602
15,2013,12,1,52,0,98,9,1,39,209260957602
15,2013,12,1,52,0,98,10,1,40,209260957602
15,2013,12,2,52,0,99,1,1,41,176433756443
15,2013,12,2,52,0,99,2,1,42,176433756443
15,2013,12,2,52,0,99,3,1,43,176433756443
15,2013,12,2,52,0,99,4,1,44,176433756443
15,2013,12,2,52,0,99,5,1,45,176433756443
15,2013,12,2,52,0,99,6,1,46,176433756443
15,2013,12,2,52,0,99,7,1,47,176433756443
15,2013,12,2,52,0,99,8,1,48,176433756443
15,2013,12,2,52,0,99,9,1,49,176433756443
15,2013,12,2,52,0,99,10,1,50,176433756443
15,2013,12,2,52,0,100,1,1,51,167627252249
15,2013,12,2,52,0,100,2,1,52,167627252249
15,2013,12,2,52,0,100,3,1,53,167627252249
15,2013,12,2,52,0,100,4,1,54,167627252249
15,2013,12,2,52,0,100,5,1,55,167627252249
15,2013,12,2,52,0,100,6,1,56,167627252249
15,2013,12,2,52,0,100,7,1,57,167627252249
15,2013,12,2,52,0,100,8,1,58,167627252249
15,2013,12,2,52,0,100,9,1,59,167627252249
15,2013,12,2,52,0,100,10,1,60,167627252249
15,2013,12,2,52,0,101,1,1,61,179322710656
15,2013,12,2,52,0,101,2,1,62,179322710656
15,2013,12,2,52,0,101,3,1,63,179322710656
15,2013,12,2,52,0,101,4,1,64,179322710656
15,2013,12,2,52,0,101,5,1,65,179322710656
15,2013,12,2,52,0,101,6,1,66,179322710656
15,2013,12,2,52,0,101,7,1,67,179322710656
15,2013,12,2,52,0,101,8,1,68,179322710656
15,2013,12,2,52,0,101,9,1,69,179322710656
15,2013,12,2,52,0,101,10,1,70,179322710656
15,2013,12,2,13,0,115,1,1,101,349375760400
15,2013,12,2,13,0,115,2,1,102,349375760400
15,2013,12,2,13,0,115,3,1,103,349375760400
15,2013,12,2,13,0,115,4,1,104,349375760400
15,2013,12,2,13,0,115,5,1,105,349375760400
15,2013,12,2,13,0,115,6,1,106,349375760400
15,2013,12,2,13,0,115,7,1,107,349375760400
15,2013,12,2,13,0,115,8,1,108,349375760400
15,2013,12,2,13,0,115,9,1,109,349375760400
15,2013,12,2,13,0,115,10,1,110,349375760400
15,2013,12,2,82,0,46,1,1,21,587124316409
15,2013,12,2,82,0,46,2,1,22,587124316409
15,2013,12,2,82,0,46,3,1,23,587124316409
15,2013,12,2,82,0,46,4,1,24,587124316409
15,2013,12,2,82,0,46,5,1,25,587124316409
15,2013,12,2,82,0,46,6,1,26,587124316409
15,2013,12,2,82,0,46,7,1,27,587124316409
15,2013,12,2,82,0,46,8,1,28,587124316409
15,2013,12,2,82,0,46,9,1,29,587124316409
15,2013,12,2,82,0,46,10,1,30,587124316409
15,2013,12,2,82,0,45,1,1,11,715226059319
15,2013,12,2,82,0,45,2,1,12,715226059319
15,2013,12,2,82,0,45,3,1,13,715226059319
15,2013,12,2,82,0,45,4,1,14,715226059319
15,2013,12,2,82,0,45,5,1,15,715226059319
15,2013,12,2,82,0,45,6,1,16,715226059319
15,2013,12,2,82,0,45,7,1,17,715226059319
15,2013,12,2,82,0,45,8,1,18,715226059319
15,2013,12,2,82,0,45,9,1,19,715226059319
15,2013,12,2,82,0,45,10,1,20,715226059319
15,2013,12,2,82,0,44,1,1,1,725142097824
15,2013,12,2,82,0,44,2,1,2,725142097824
15,2013,12,2,82,0,44,3,1,3,725142097824
15,2013,12,2,82,0,44,4,1,4,725142097824
15,2013,12,2,82,0,44,5,1,5,725142097824
15,2013,12,2,82,0,44,6,1,6,725142097824
15,2013,12,2,82,0,44,7,1,7,725142097824
15,2013,12,2,82,0,44,8,1,8,725142097824
15,2013,12,2,82,0,44,9,1,9,725142097824
15,2013,12,2,82,0,44,10,1,10,725142097824
15,2013,12,1,12,0,239,1,1,1,423885532326
15,2013,12,1,12,0,239,2,1,2,423885532326
15,2013,12,1,12,0,239,3,1,3,423885532326
15,2013,12,1,12,0,239,4,1,4,423885532326
15,2013,12,1,12,0,239,5,1,5,423885532326
15,2013,12,1,12,0,239,6,1,6,423885532326
15,2013,12,1,12,0,239,7,1,7,423885532326
15,2013,12,1,12,0,239,8,1,8,423885532326
15,2013,12,1,12,0,239,9,1,9,423885532326
15,2013,12,1,12,0,239,10,1,10,423885532326
15,2013,12,2,12,0,240,1,1,11,392354859826
15,2013,12,2,12,0,240,2,1,12,392354859826
15,2013,12,2,12,0,240,3,1,13,392354859826
15,2013,12,2,12,0,240,4,1,14,392354859826
15,2013,12,2,12,0,240,5,1,15,392354859826
15,2013,12,2,12,0,240,6,1,16,392354859826
15,2013,12,2,12,0,240,7,1,17,392354859826
15,2013,12,2,12,0,240,8,1,18,392354859826
15,2013,12,2,12,0,240,9,1,19,392354859826
15,2013,12,2,12,0,240,10,1,20,392354859826
15,2013,12,2,12,0,241,1,1,21,189024886402
15,2013,12,2,12,0,241,2,1,22,189024886402
15,2013,12,2,12,0,241,3,1,23,189024886402
15,2013,12,2,12,0,241,4,1,24,189024886402
15,2013,12,2,12,0,241,5,1,25,189024886402
15,2013,12,2,12,0,241,6,1,26,189024886402
15,2013,12,2,12,0,241,7,1,27,189024886402
15,2013,12,2,12,0,241,8,1,28,189024886402
15,2013,12,2,12,0,241,9,1,29,189024886402
15,2013,12,2,12,0,241,10,1,30,189024886402
15,2013,12,1,12,0,242,1,1,31,243166657576
15,2013,12,1,12,0,242,2,1,32,243166657576
15,2013,12,1,12,0,242,3,1,33,243166657576
15,2013,12,1,12,0,242,4,1,34,243166657576
15,2013,12,1,12,0,242,5,1,35,243166657576
15,2013,12,1,12,0,242,6,1,36,243166657576
15,2013,12,1,12,0,242,7,1,37,243166657576
15,2013,12,1,12,0,242,8,1,38,243166657576
15,2013,12,1,12,0,242,9,1,39,243166657576
15,2013,12,1,12,0,242,10,1,40,243166657576
15,2013,12,2,12,0,243,1,1,41,357613030171
15,2013,12,2,12,0,243,2,1,42,357613030171
15,2013,12,2,12,0,243,3,1,43,357613030171
15,2013,12,2,12,0,243,4,1,44,357613030171
15,2013,12,2,12,0,243,5,1,45,357613030171
15,2013,12,2,12,0,243,6,1,46,357613030171
15,2013,12,2,12,0,243,7,1,47,357613030171
15,2013,12,2,12,0,243,8,1,48,357613030171
15,2013,12,2,12,0,243,9,1,49,357613030171
15,2013,12,2,12,0,243,10,1,50,357613030171
15,2013,12,2,12,0,244,1,1,51,331208079462
15,2013,12,2,12,0,244,2,1,52,331208079462
15,2013,12,2,12,0,244,3,1,53,331208079462
15,2013,12,2,12,0,244,4,1,54,331208079462
15,2013,12,2,12,0,244,5,1,55,331208079462
15,2013,12,2,12,0,244,6,1,56,331208079462
15,2013,12,2,12,0,244,7,1,57,331208079462
15,2013,12,2,12,0,244,8,1,58,331208079462
15,2013,12,2,12,0,244,9,1,59,331208079462
15,2013,12,2,12,0,244,10,1,60,331208079462
15,2013,12,2,12,0,245,1,1,61,306935146925
15,2013,12,2,12,0,245,2,1,62,306935146925
15,2013,12,2,12,0,245,3,1,63,306935146925
15,2013,12,2,12,0,245,4,1,64,306935146925
15,2013,12,2,12,0,245,5,1,65,306935146925
15,2013,12,2,12,0,245,6,1,66,306935146925
15,2013,12,2,12,0,245,7,1,67,306935146925
15,2013,12,2,12,0,245,8,1,68,306935146925
15,2013,12,2,12,0,245,9,1,69,306935146925
15,2013,12,2,12,0,245,10,1,70,306935146925
15,2013,12,2,12,0,246,1,1,71,402854146500
15,2013,12,2,12,0,246,2,1,72,402854146500
15,2013,12,2,12,0,246,3,1,73,402854146500
15,2013,12,2,12,0,246,4,1,74,402854146500
15,2013,12,2,12,0,246,5,1,75,402854146500
15,2013,12,2,12,0,246,6,1,76,402854146500
15,2013,12,2,12,0,246,7,1,77,402854146500
15,2013,12,2,12,0,246,8,1,78,402854146500
15,2013,12,2,12,0,246,9,1,79,402854146500
15,2013,12,2,12,0,246,10,1,80,402854146500
15,2013,12,2,12,0,247,1,1,81,388900391644
15,2013,12,2,12,0,247,2,1,82,388900391644
15,2013,12,2,12,0,247,3,1,83,388900391644
15,2013,12,2,12,0,247,4,1,84,388900391644
15,2013,12,2,12,0,247,5,1,85,388900391644
15,2013,12,2,12,0,247,6,1,86,388900391644
15,2013,12,2,12,0,247,7,1,87,388900391644
15,2013,12,2,12,0,247,8,1,88,388900391644
15,2013,12,2,12,0,247,9,1,89,388900391644
15,2013,12,2,12,0,247,10,1,90,388900391644
15,2013,12,2,12,0,248,1,1,91,434899362698
15,2013,12,2,12,0,248,2,1,92,434899362698
15,2013,12,2,12,0,248,3,1,93,434899362698
15,2013,12,2,12,0,248,4,1,94,434899362698
15,2013,12,2,12,0,248,5,1,95,434899362698
15,2013,12,2,12,0,248,6,1,96,434899362698
15,2013,12,2,12,0,248,7,1,97,434899362698
15,2013,12,2,12,0,248,8,1,98,434899362698
15,2013,12,2,12,0,248,9,1,99,434899362698
15,2013,12,2,12,0,248,10,1,100,434899362698
15,2013,12,2,12,0,249,1,1,101,408541825565
15,2013,12,2,12,0,249,2,1,102,408541825565
15,2013,12,2,12,0,249,3,1,103,408541825565
15,2013,12,2,12,0,249,4,1,104,408541825565
15,2013,12,2,12,0,249,5,1,105,408541825565
15,2013,12,2,12,0,249,6,1,106,408541825565
15,2013,12,2,12,0,249,7,1,107,408541825565
15,2013,12,2,12,0,249,8,1,108,408541825565
15,2013,12,2,12,0,249,9,1,109,408541825565
15,2013,12,2,12,0,249,10,1,110,408541825565
15,2013,12,2,12,0,250,1,1,111,335388491573
15,2013,12,2,12,0,250,2,1,112,335388491573
15,2013,12,2,12,0,250,3,1,113,335388491573
15,2013,12,2,12,0,250,4,1,114,335388491573
15,2013,12,2,12,0,250,5,1,115,335388491573
15,2013,12,2,12,0,250,6,1,116,335388491573
15,2013,12,2,12,0,250,7,1,117,335388491573
15,2013,12,2,12,0,250,8,1,118,335388491573
15,2013,12,2,12,0,250,9,1,119,335388491573
15,2013,12,2,12,0,250,10,1,120,335388491573
15,2013,12,2,12,0,252,1,1,121,317114118634
15,2013,12,2,12,0,252,2,1,122,317114118634
15,2013,12,2,12,0,252,3,1,123,317114118634
15,2013,12,2,12,0,252,4,1,124,317114118634
15,2013,12,2,12,0,252,5,1,125,317114118634
15,2013,12,2,12,0,252,6,1,126,317114118634
15,2013,12,2,12,0,252,7,1,127,317114118634
15,2013,12,2,12,0,252,8,1,128,317114118634
15,2013,12,2,12,0,252,9,1,129,317114118634
15,2013,12,2,12,0,252,10,1,130,317114118634
15,2013,12,2,12,0,253,1,1,131,335033583116
15,2013,12,2,12,0,253,2,1,132,335033583116
15,2013,12,2,12,0,253,3,1,133,335033583116
15,2013,12,2,12,0,253,4,1,134,335033583116
15,2013,12,2,12,0,253,5,1,135,335033583116
15,2013,12,2,12,0,253,6,1,136,335033583116
15,2013,12,2,12,0,253,7,1,137,335033583116
15,2013,12,2,12,0,253,8,1,138,335033583116
15,2013,12,2,12,0,253,9,1,139,335033583116
15,2013,12,2,12,0,253,10,1,140,335033583116
15,2013,12,2,12,0,254,1,1,141,232473477515
15,2013,12,2,12,0,254,2,1,142,232473477515
15,2013,12,2,12,0,254,3,1,143,232473477515
15,2013,12,2,12,0,254,4,1,144,232473477515
15,2013,12,2,12,0,254,5,1,145,232473477515
15,2013,12,2,12,0,254,6,1,146,232473477515
15,2013,12,2,12,0,254,7,1,147,232473477515
15,2013,12,2,12,0,254,8,1,148,232473477515
15,2013,12,2,12,0,254,9,1,149,232473477515
15,2013,12,2,12,0,254,10,1,140,232473477515
15,2013,12,2,12,0,255,1,1,151,287824305495
15,2013,12,2,12,0,255,2,1,152,287824305495
15,2013,12,2,12,0,255,3,1,153,287824305495
15,2013,12,2,12,0,255,4,1,154,287824305495
15,2013,12,2,12,0,255,5,1,155,287824305495
