REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q20SERNO,Q20,Q21,Q23,Q24,Q25,Q26
06,2013,10,2,23,15,049,06,1,036,02,38,40, ,2,    ,     
06,2013,10,2,23,15,049,06,1,036,03,36,40, ,2,    ,     
06,2013,10,2,23,15,049,07,1,037,01,38,38, ,2,    ,     
06,2013,10,2,23,15,049,07,1,037,02,60,60, ,2,    ,     
06,2013,10,2,23,15,049,09,1,039,01,30,35, ,1,8323,49222
06,2013,10,3,23,15,050,04,1,044,01,48,48, ,2,    ,     
06,2013,10,3,23,15,050,05,1,045,01,60,60, ,1,6121,01625
06,2013,10,3,23,15,050,05,1,045,02,54,54, ,1,6121,01625
06,2013,10,3,23,15,050,06,1,046,01,36,40, ,1,6121,01625
06,2013,10,3,23,15,050,07,1,047,01,40,40, ,1,6111,01131
06,2013,10,3,23,15,050,07,1,047,02,54,54, ,1,6111,01131
06,2013,10,3,23,15,050,08,1,048,01,54,54, ,1,6111,01131
06,2013,10,3,23,15,050,08,1,048,02,40,40, ,1,6111,01131
06,2013,10,3,23,15,050,09,1,049,01,40,40, ,2,    ,     
06,2013,10,3,23,15,050,09,1,049,02,54,54, ,2,    ,     
06,2013,10,3,23,15,050,10,1,050,01,60,60, ,1,6121,01625
06,2013,10,3,23,15,050,10,1,050,02,54,54, ,1,6121,01625
06,2013,10,2,44,03,028,03,1,013,01,35,35, ,2,    ,     
06,2013,10,2,44,03,028,04,1,014,01,35,35, ,2,    ,     
06,2013,10,2,44,03,028,05,1,015,02,35,35, ,2,    ,     
06,2013,10,2,44,03,028,06,1,016,01,35,35, ,2,    ,     
06,2013,10,2,44,03,028,06,1,016,03,35,35, ,2,    ,     
06,2013,10,2,44,03,028,06,1,016,04,40,40, ,2,    ,     
06,2013,10,2,44,03,028,07,1,017,01,40,40, ,2,    ,     
06,2013,10,2,44,03,028,08,1,018,02,40,40, ,2,    ,     
06,2013,10,2,44,03,028,09,1,019,01,30,25,5,2,    ,     
06,2013,10,2,44,03,028,10,1,020,01,40,35,5,2,    ,     
06,2013,10,2,44,12,029,01,1,001,01,56,48,7,2,    ,     
06,2013,10,2,44,12,029,02,1,002,01,56,40,4,2,    ,     
06,2013,10,2,44,12,029,03,1,003,01,40,40, ,2,    ,     
06,2013,10,2,44,12,029,03,1,003,04,40,32,4,2,    ,     
06,2013,10,2,44,12,029,04,1,004,01,56,48,6,2,    ,     
06,2013,10,2,44,12,029,05,1,005,01,40,40, ,2,    ,     
06,2013,10,2,44,12,029,06,1,006,01,48,48, ,2,    ,     
06,2013,10,2,44,12,029,08,1,008,01,56,40,1,2,    ,     
06,2013,10,2,44,12,029,08,1,008,02,35,35, ,2,    ,     
06,2013,10,2,44,12,029,09,1,009,01,40,40, ,2,    ,     
06,2013,10,2,44,12,029,09,1,009,02,24,24, ,2,    ,     
06,2013,10,2,44,12,029,10,1,010,01,56,56, ,2,    ,     
06,2013,10,2,44,12,029,10,1,010,02,20,20, ,2,    ,     
06,2013,10,2,44,12,029,10,1,010,03,56,32,1,2,    ,     
06,2013,10,2,44,15,030,04,1,024,01,48,48, ,2,    ,     
06,2013,10,2,44,15,030,05,1,025,01,50,50, ,2,    ,     
06,2013,10,2,44,15,030,06,1,026,02,48,50, ,2,    ,     
06,2013,10,2,44,15,030,06,1,026,03,35,35, ,2,    ,     
06,2013,10,2,44,15,030,07,1,027,01,69,65,5,2,    ,     
06,2013,10,2,44,15,030,08,1,028,01,50,45,7,2,    ,     
06,2013,10,2,44,15,030,09,1,029,01,45,48, ,2,    ,     
06,2013,10,2,44,15,030,10,1,030,01,56,49,3,1,6224,47214
06,2013,10,2,82,27,039,01,1,031,01,48,48, ,2,    ,     
06,2013,10,2,82,27,039,01,1,031,02,15,15, ,2,    ,     
06,2013,10,2,82,27,039,05,1,035,01,36,20,9,2,    ,     
06,2013,10,2,82,27,039,06,1,036,01,60,60, ,2,    ,     
06,2013,10,2,82,27,039,06,1,036,02,60,60, ,2,    ,     
06,2013,10,2,82,27,039,06,1,036,06,42,42, ,2,    ,     
06,2013,10,2,82,27,039,07,1,037,01,45,45, ,2,    ,     
06,2013,10,2,82,27,039,08,1,038,01,48,48, ,2,    ,     
06,2013,10,2,82,27,039,10,1,040,01,60,60, ,2,    ,     
06,2013,10,2,82,27,039,10,1,040,02,40,40, ,2,    ,     
06,2013,10,2,82,21,038,02,1,022,01,40,40, ,2,    ,     
06,2013,10,2,82,21,038,02,1,022,02,35,40, ,2,    ,     
06,2013,10,2,82,21,038,04,1,024,01,36,36, ,2,    ,     
06,2013,10,2,82,21,038,04,1,024,02,40,40, ,2,    ,     
06,2013,10,2,82,21,038,05,1,025,01,44,45, ,2,    ,     
06,2013,10,2,82,21,038,05,1,025,02,48,48, ,2,    ,     
06,2013,10,2,82,21,038,06,1,026,01,40,42, ,2,    ,     
06,2013,10,2,82,21,038,06,1,026,02,40,40, ,2,    ,     
06,2013,10,2,82,21,038,06,1,026,03,50,50, ,2,    ,     
06,2013,10,2,82,21,038,07,1,027,01,40,40, ,2,    ,     
06,2013,10,2,82,21,038,07,1,027,02,35,35, ,2,    ,     
06,2013,10,2,82,12,037,01,1,011,01,40,40, ,2,    ,     
06,2013,10,2,82,12,037,01,1,011,03,48,48, ,2,    ,     
06,2013,10,2,82,12,037,03,1,013,01,56,40,7,2,    ,     
06,2013,10,2,82,12,037,06,1,016,01,56,56, ,2,    ,     
06,2013,10,2,82,12,037,06,1,016,02,40,40, ,2,    ,     
06,2013,10,2,82,12,037,07,1,017,01,04,04, ,2,    ,     
06,2013,10,2,82,12,037,08,1,018,01,84,84, ,1,3322,49232
06,2013,10,2,82,12,037,08,1,018,02,96,96, ,2,    ,     
06,2013,10,2,82,03,036,01,1,001,02,40,40, ,2,    ,     
06,2013,10,2,82,03,036,01,1,001,03,38,38, ,2,    ,     
06,2013,10,2,82,03,036,02,1,002,01,48,48, ,2,    ,     
06,2013,10,2,82,03,036,03,1,003,01,48,48, ,2,    ,     
06,2013,10,2,82,03,036,05,1,005,01,48,48, ,2,    ,     
06,2013,10,2,82,03,036,05,1,005,03,46,46, ,2,    ,     
06,2013,10,2,82,03,036,10,1,010,01,40,40, ,2,    ,     
06,2013,10,2,32,06,091,02,1,012,01,40,40, ,1,6114,01271
06,2013,10,2,32,06,091,02,1,012,02,15,18, ,2,    ,     
06,2013,10,2,32,06,091,03,1,013,01,48,56, ,2,    ,     
06,2013,10,2,32,06,091,04,1,014,01,20,20, ,2,    ,     
06,2013,10,2,32,06,091,04,1,014,02,15,16, ,2,    ,     
06,2013,10,2,32,06,091,05,1,015,01,20,22, ,2,    ,     
06,2013,10,2,32,06,091,07,1,017,01,32,32, ,2,    ,     
06,2013,10,2,32,06,091,09,1,019,01,48,48, ,2,    ,     
06,2013,10,2,32,06,091,10,1,020,01,40,48, ,2,    ,     
06,2013,10,2,32,09,092,01,1,001,01,40,40, ,2,    ,     
06,2013,10,2,32,09,092,02,1,002,01,35,35, ,2,    ,     
06,2013,10,2,32,09,092,02,1,002,02,24,24, ,2,    ,     
06,2013,10,2,32,09,092,04,1,004,02,35,35, ,2,    ,     
06,2013,10,2,32,09,092,05,1,005,04,48,48, ,2,    ,     
06,2013,10,2,32,09,092,05,1,005,05,35,35, ,2,    ,     
06,2013,10,2,32,09,092,07,1,007,01,25,25, ,2,    ,     
06,2013,10,2,32,09,092,10,1,010,01,35,35, ,2,    ,     
06,2013,10,2,32,09,092,10,1,010,02,40,40, ,2,    ,     
06,2013,10,2,32,15,093,01,1,041,01,40,40, ,2,    ,     
06,2013,10,2,32,15,093,01,1,041,02,40,40, ,2,    ,     
06,2013,10,2,32,15,093,01,1,041,03,56,56, ,2,    ,     
06,2013,10,2,32,15,093,02,1,042,01,50,50, ,2,    ,     
06,2013,10,2,32,15,093,03,1,043,01,56,56, ,2,    ,     
06,2013,10,2,32,15,093,05,1,045,01,50,50, ,1,7231,45403
06,2013,10,2,32,15,093,05,1,045,02,72,72, ,2,    ,     
06,2013,10,2,32,15,093,06,1,046,01,60,40,4,2,    ,     
06,2013,10,2,32,15,093,07,1,047,01,40,24,7,2,    ,     
06,2013,10,2,32,15,093,07,1,047,02,40,40, ,2,    ,     
06,2013,10,2,32,15,093,07,1,047,03,40,40, ,2,    ,     
06,2013,10,2,32,15,093,07,1,047,04,40,40, ,2,    ,     
06,2013,10,2,32,15,093,08,1,048,01,72,72, ,2,    ,     
06,2013,10,2,32,15,093,08,1,048,02,48,48, ,2,    ,     
06,2013,10,2,32,15,093,09,1,049,01,48,24,7,1,1412,56302
06,2013,10,2,32,15,093,09,1,049,02,40,24,9,2,    ,     
06,2013,10,2,32,15,093,10,1,050,01,40,40, ,2,    ,     
06,2013,10,2,32,15,093,10,1,050,02,40,40, ,2,    ,     
06,2013,10,2,32,21,094,01,1,091,01,25,25, ,1,6116,01261
06,2013,10,2,32,21,094,01,1,091,02,20,20, ,2,    ,     
06,2013,10,2,32,21,094,02,1,092,01,40,40, ,1,7531,14101
06,2013,10,2,32,21,094,05,1,095,01,40,40, ,2,    ,     
06,2013,10,2,32,21,094,06,1,096,01,40,40, ,2,    ,     
06,2013,10,2,32,21,094,10,1,100,01,45,45, ,2,    ,     
06,2013,10,2,32,21,094,10,1,100,02,25,25, ,2,    ,     
06,2013,10,2,32,27,095,03,1,073,01,50,50, ,2,    ,     
06,2013,10,2,32,27,095,04,1,074,01,40,00,7,2,    ,     
06,2013,10,2,32,27,095,06,1,076,01,40,00,7,2,    ,     
06,2013,10,2,32,27,095,07,1,077,01,50,50, ,2,    ,     
06,2013,10,2,32,27,095,07,1,077,03,40,40, ,2,    ,     
06,2013,10,2,32,27,095,07,1,077,04,30,30, ,2,    ,     
06,2013,10,2,32,27,095,08,1,078,01,50,50, ,2,    ,     
06,2013,10,2,32,27,095,10,1,080,01,45,45, ,2,    ,     
06,2013,10,2,32,27,095,10,1,080,02,46,46, ,2,    ,     
06,2013,10,2,32,36,096,01,1,081,01,40,40, ,2,    ,     
06,2013,10,2,32,36,096,01,1,081,02,30,30, ,2,    ,     
06,2013,10,2,32,36,096,02,1,082,01,40,40, ,2,    ,     
06,2013,10,2,32,36,096,02,1,082,02,40,40, ,2,    ,     
06,2013,10,2,32,36,096,03,1,083,02,45,45, ,2,    ,     
06,2013,10,2,32,36,096,04,1,084,01,40,24,8,2,    ,     
06,2013,10,2,32,36,096,04,1,084,02,40,30,8,2,    ,     
06,2013,10,2,32,36,096,05,1,085,01,50,30,8,2,    ,     
06,2013,10,2,32,36,096,09,1,089,03,40,24,8,2,    ,     
06,2013,10,2,32,36,096,10,1,090,01,35,25,8,1,2341,85103
06,2013,10,2,32,36,096,10,1,090,02,35,25,8,2,    ,     
06,2013,10,1,32,39,097,01,1,061,01,48,48, ,2,    ,     
06,2013,10,1,32,39,097,01,1,061,02,48,48, ,2,    ,     
06,2013,10,1,32,39,097,02,1,062,01,56,42,7,2,    ,     
06,2013,10,1,32,39,097,04,1,064,02,36,30,7,2,    ,     
06,2013,10,1,32,39,097,04,1,064,03,48,40,8,2,    ,     
06,2013,10,1,32,39,097,05,1,065,01,70,50,7,2,    ,     
06,2013,10,1,32,39,097,05,1,065,02,48,48, ,2,    ,     
06,2013,10,1,32,39,097,06,1,066,01,84,84, ,2,    ,     
06,2013,10,1,32,39,097,07,1,067,03,30,24,7,2,    ,     
06,2013,10,1,32,39,097,07,1,067,04,25,20,8,2,    ,     
06,2013,10,1,32,39,097,07,1,067,05,63,54,7,2,    ,     
06,2013,10,1,32,39,097,07,1,067,07,30,24,7,2,    ,     
06,2013,10,1,32,39,097,07,1,067,08,48,40,7,2,    ,     
06,2013,10,1,32,39,097,08,1,068,01,70,60,7,2,    ,     
06,2013,10,1,32,39,097,08,1,068,02,56,48,8,2,    ,     
06,2013,10,1,32,39,097,09,1,069,01,42,36,7,2,    ,     
06,2013,10,1,32,39,097,09,1,069,02,48,48, ,2,    ,     
06,2013,10,1,32,39,097,10,1,070,02,56,32,3,2,    ,     
06,2013,10,1,32,39,097,10,1,070,04,70,60,7,2,    ,     
06,2013,10,2,32,42,098,01,1,051,01,84,84, ,2,    ,     
06,2013,10,2,32,42,098,01,1,051,02,48,32,8,2,    ,     
06,2013,10,2,32,42,098,04,1,054,01,20,20, ,1,6111,01222
06,2013,10,2,32,42,098,08,1,058,01,40,24,8,2,    ,     
06,2013,10,2,32,42,098,08,1,058,02,30,18,8,2,    ,     
06,2013,10,1,32,42,099,01,1,021,01,60,60, ,2,    ,     
06,2013,10,1,32,42,099,02,1,022,01,49,28,8,2,    ,     
06,2013,10,1,32,42,099,04,1,024,01,60,48,8,2,    ,     
06,2013,10,1,32,42,099,04,1,024,02,84,60,8,2,    ,     
06,2013,10,1,32,42,099,04,1,024,03,63,45,8,2,    ,     
06,2013,10,1,32,42,099,04,1,024,04,63,45,8,2,    ,     
06,2013,10,1,32,42,099,06,1,026,01,44,36,8,2,    ,     
06,2013,10,1,32,42,099,06,1,026,02,40,24,8,2,    ,     
06,2013,10,1,32,42,099,07,1,027,01,40,24,8,2,    ,     
06,2013,10,1,32,42,099,08,1,028,01,56,48,8,2,    ,     
06,2013,10,1,32,42,099,09,1,029,04,48,32,8,2,    ,     
06,2013,10,2,32,48,100,01,1,031,02,40,24,8,2,    ,     
06,2013,10,2,32,48,100,05,1,035,01,60,60, ,2,    ,     
06,2013,10,2,32,48,100,05,1,035,02,40,40, ,2,    ,     
06,2013,10,2,32,48,100,06,1,036,01,50,50, ,2,    ,     
06,2013,10,2,32,48,100,07,1,037,01,40,24,8,2,    ,     
06,2013,10,2,32,48,100,07,1,037,02,48,32,8,2,    ,     
06,2013,10,2,32,48,100,08,1,038,01,50,50, ,2,    ,     
06,2013,10,1,42,03,029,01,1,011,03,60,60, ,2,    ,     
06,2013,10,1,42,03,029,01,1,011,04,40,40, ,2,    ,     
06,2013,10,1,42,03,029,02,1,012,02,70,70, ,2,    ,     
06,2013,10,1,42,03,029,03,1,013,01,40,40, ,2,    ,     
06,2013,10,1,42,03,029,04,1,014,01,48,40,6,2,    ,     
06,2013,10,1,42,03,029,04,1,014,03,50,50, ,2,    ,     
06,2013,10,1,42,03,029,04,1,014,06,40,40, ,2,    ,     
06,2013,10,1,42,03,029,04,2,015,01,40,40, ,2,    ,     
06,2013,10,1,42,03,029,04,2,015,02,40,40, ,2,    ,     
06,2013,10,1,42,03,029,05,1,016,01,60,60, ,2,    ,     
06,2013,10,1,42,03,029,05,1,016,02,40,40, ,2,    ,     
06,2013,10,1,42,03,029,06,1,017,01,40,40, ,2,    ,     
06,2013,10,1,42,03,029,06,1,017,03,60,60, ,2,    ,     
06,2013,10,1,42,03,029,07,1,018,01,54,45,7,2,    ,     
06,2013,10,1,42,03,029,07,1,018,03,60,60, ,2,    ,     
06,2013,10,1,42,03,029,07,1,018,05,60,60, ,2,    ,     
06,2013,10,1,42,03,029,07,1,018,06,45,00,9,2,    ,     
06,2013,10,1,42,03,029,08,1,019,01,60,60, ,2,    ,     
06,2013,10,2,42,03,028,02,1,002,01,55,45,7,2,    ,     
06,2013,10,2,42,03,028,03,1,003,01,50,50, ,2,    ,     
06,2013,10,2,42,03,028,04,1,004,01,50,50, ,2,    ,     
06,2013,10,2,42,03,028,04,1,004,04,60,60, ,2,    ,     
06,2013,10,2,42,03,028,06,1,006,01,50,42,7,2,    ,     
06,2013,10,2,42,03,028,07,1,007,01,60,50,1,2,    ,     
06,2013,10,2,42,03,028,08,1,008,01,60,40,1,2,    ,     
06,2013,10,2,42,03,028,09,1,009,01,48,48, ,2,    ,     
06,2013,10,2,42,03,028,09,1,009,02,35,35, ,2,    ,     
06,2013,10,2,42,03,028,10,1,010,02,55,55, ,2,    ,     
06,2013,10,2,61,81,174,03,1,083,01,48,48, ,2,    ,     
06,2013,10,2,61,81,174,03,1,083,03,48,48, ,2,    ,     
06,2013,10,2,61,81,174,04,1,084,01,48,08,2,2,    ,     
06,2013,10,2,61,81,174,04,1,084,04,36,36, ,2,    ,     
06,2013,10,2,61,81,174,06,1,086,03,60,60, ,2,    ,     
06,2013,10,2,61,81,174,06,1,086,04,48,48, ,2,    ,     
06,2013,10,2,61,81,174,07,1,087,01,35,35, ,2,    ,     
06,2013,10,2,61,81,174,08,1,088,01,48,48, ,2,    ,     
06,2013,10,2,61,81,174,09,1,089,01,48,48, ,2,    ,     
06,2013,10,2,61,81,174,09,1,089,03,60,60, ,2,    ,     
06,2013,10,2,61,81,174,09,1,089,04,48,48, ,2,    ,     
06,2013,10,2,61,81,174,10,1,090,04,56,56, ,2,    ,     
06,2013,10,2,61,81,174,10,1,090,06,48,48, ,2,    ,     
06,2013,10,2,61,78,173,02,1,122,01,54,60, ,2,    ,     
06,2013,10,2,61,78,173,03,1,123,01,60,60, ,2,    ,     
06,2013,10,2,61,78,173,03,1,123,02,48,48, ,2,    ,     
06,2013,10,2,61,78,173,05,1,125,01,30,30, ,1,8322,49212
06,2013,10,2,61,78,173,06,1,126,01,48,40,3,2,    ,     
06,2013,10,2,61,78,173,06,1,126,03,58,40,1,2,    ,     
06,2013,10,2,61,78,173,07,1,127,02,48,48, ,2,    ,     
06,2013,10,2,61,78,173,08,1,128,01,40,40, ,2,    ,     
06,2013,10,2,61,78,173,08,1,128,03,50,50, ,2,    ,     
06,2013,10,2,61,78,173,08,1,128,04,54,54, ,2,    ,     
06,2013,10,2,61,75,172,01,1,131,01,40,40, ,2,    ,     
06,2013,10,2,61,75,172,02,1,132,01,40,40, ,2,    ,     
06,2013,10,2,61,75,172,03,1,133,03,35,35, ,2,    ,     
06,2013,10,2,61,75,172,05,1,135,01,48,48, ,2,    ,     
06,2013,10,2,61,75,172,05,1,135,02,30,30,5,2,    ,     
06,2013,10,2,61,75,172,06,1,136,01,40,40, ,2,    ,     
06,2013,10,2,61,75,172,07,1,137,02,35,35, ,2,    ,     
06,2013,10,2,61,75,172,07,1,137,03,35,35, ,2,    ,     
06,2013,10,2,61,75,172,08,1,138,01,35,35, ,2,    ,     
06,2013,10,2,61,75,172,09,1,139,01,45,45, ,2,    ,     
06,2013,10,2,61,75,172,09,1,139,02,45,45, ,2,    ,     
06,2013,10,2,61,75,172,10,1,140,02,35,35, ,2,    ,     
06,2013,10,2,61,75,172,10,1,140,03,35,35, ,2,    ,     
06,2013,10,2,61,75,172,10,1,140,04,30,30,4,2,    ,     
06,2013,10,2,61,72,171,01,1,141,01,72,72, ,1,6117,01251
06,2013,10,2,61,72,171,02,1,142,01,60,60, ,2,    ,     
06,2013,10,2,61,72,171,05,1,145,01,70,70, ,2,    ,     
06,2013,10,2,61,72,171,06,1,146,01,40,40, ,2,    ,     
06,2013,10,2,61,72,171,06,1,146,02,40,40, ,2,    ,     
06,2013,10,2,61,72,171,07,1,147,01,40,40, ,2,    ,     
06,2013,10,2,61,72,171,08,1,148,01,55,55, ,2,    ,     
06,2013,10,2,61,72,171,08,1,148,02,50,50, ,2,    ,     
06,2013,10,2,61,66,170,01,1,011,01,72,72, ,2,    ,     
06,2013,10,2,61,66,170,03,1,013,02,18,18, ,2,    ,     
06,2013,10,2,61,66,170,05,1,015,02,56,56, ,2,    ,     
06,2013,10,2,61,66,170,06,1,016,01,60,30,3,2,    ,     
06,2013,10,2,61,66,170,06,1,016,03,56,56, ,2,    ,     
06,2013,10,2,61,66,170,09,1,019,01,42,42, ,2,    ,     
06,2013,10,2,61,66,170,09,1,019,02,40,40, ,2,    ,     
06,2013,10,2,61,66,170,10,1,020,02,40,40, ,2,    ,     
06,2013,10,2,61,63,169,05,1,045,03,44,44, ,2,    ,     
06,2013,10,2,61,63,169,08,1,048,01,36,38, ,2,    ,     
06,2013,10,2,61,63,169,09,1,049,01,42,48, ,2,    ,     
06,2013,10,2,61,63,169,10,1,050,02,44,44, ,2,    ,     
06,2013,10,2,61,63,169,10,1,050,03,54,65, ,2,    ,     
06,2013,10,2,61,57,168,02,1,092,01,16,08,2,2,    ,     
06,2013,10,2,61,57,168,03,1,093,01,35,35, ,1,6119,01132
06,2013,10,2,61,57,168,04,1,094,01,48,40,1,2,    ,     
06,2013,10,2,61,57,168,04,1,094,03,56,40,3,2,    ,     
06,2013,10,2,61,57,168,05,1,095,01,35,24,2,2,    ,     
06,2013,10,2,61,57,168,05,1,095,02,40,16,7,2,    ,     
06,2013,10,2,61,57,168,06,1,096,01,35,35, ,2,    ,     
06,2013,10,2,61,57,168,06,1,096,02,35,35, ,2,    ,     
06,2013,10,2,61,57,168,06,1,096,03,45,45, ,2,    ,     
06,2013,10,2,61,57,168,08,1,098,01,20,16,2,2,    ,     
06,2013,10,2,61,57,168,08,1,098,04,40,32,2,2,    ,     
06,2013,10,2,61,57,168,09,1,099,01,30,16,2,2,    ,     
06,2013,10,2,61,57,168,10,1,100,01,40,32,2,2,    ,     
06,2013,10,1,61,54,167,01,1,161,02,54,54, ,2,    ,     
06,2013,10,1,61,54,167,02,1,162,03,36,36, ,2,    ,     
06,2013,10,1,61,54,167,02,1,162,04,50,50, ,2,    ,     
06,2013,10,1,61,54,167,03,1,163,01,56,56, ,2,    ,     
06,2013,10,1,61,54,167,03,1,163,02,48,48, ,2,    ,     
06,2013,10,1,61,54,167,03,1,163,03,48,48, ,2,    ,     
06,2013,10,1,61,54,167,04,1,164,01,48,48, ,2,    ,     
06,2013,10,1,61,54,167,04,1,164,02,48,48, ,2,    ,     
06,2013,10,1,61,54,167,05,1,165,02,40,40, ,2,    ,     
06,2013,10,1,61,54,167,05,1,165,03,60,60, ,2,    ,     
06,2013,10,1,61,54,167,06,1,166,01,60,60, ,2,    ,     
06,2013,10,1,61,54,167,07,1,167,01,48,48, ,2,    ,     
06,2013,10,1,61,54,167,07,1,167,02,48,48, ,2,    ,     
06,2013,10,1,61,54,167,07,1,167,06,70,70, ,2,    ,     
06,2013,10,1,61,54,167,08,1,168,01,40,40, ,2,    ,     
06,2013,10,1,61,54,167,08,1,168,03,40,40, ,2,    ,     
06,2013,10,1,61,54,167,08,2,169,01,40,40, ,2,    ,     
06,2013,10,1,61,54,167,10,1,171,01,60,60, ,2,    ,     
06,2013,10,1,61,54,167,10,1,171,02,36,36, ,2,    ,     
06,2013,10,1,61,54,167,10,1,171,03,48,48, ,2,    ,     
06,2013,10,1,61,54,167,10,1,171,04,56,56, ,2,    ,     
06,2013,10,1,61,54,167,10,1,171,07,60,60, ,2,    ,     
06,2013,10,2,61,51,166,01,1,051,02,56,40,7,1,6118,01132
06,2013,10,2,61,51,166,02,1,052,01,48,16,3,2,    ,     
06,2013,10,2,61,51,166,02,1,052,02,53,53, ,2,    ,     
06,2013,10,2,61,51,166,02,1,052,03,63,63, ,2,    ,     
06,2013,10,2,61,51,166,03,1,053,01,60,50,8,2,    ,     
06,2013,10,2,61,51,166,03,1,053,03,40,40, ,2,    ,     
06,2013,10,2,61,51,166,03,1,053,04,40,00,8,2,    ,     
06,2013,10,2,61,51,166,05,1,055,01,42,42, ,1,6118,01222
06,2013,10,2,61,51,166,05,1,055,02,07,00,7,2,    ,     
06,2013,10,2,61,51,166,05,1,055,03,44,36,8,2,    ,     
06,2013,10,2,61,51,166,05,1,055,04,35,00,7,2,    ,     
06,2013,10,2,61,51,166,05,1,055,05,48,40,8,1,9217,01619
06,2013,10,2,61,51,166,06,1,056,01,84,84, ,2,    ,     
06,2013,10,2,61,51,166,06,1,056,02,44,36,8,1,5122,85104
06,2013,10,2,61,51,166,06,1,056,03,60,40,8,2,    ,     
06,2013,10,2,61,51,166,06,1,056,04,60,40,8,2,    ,     
06,2013,10,2,61,51,166,06,1,056,05,07,03,1,2,    ,     
06,2013,10,2,61,51,166,06,1,056,07,05,03,1,2,    ,     
06,2013,10,2,61,51,166,08,1,058,01,48,16,7,2,    ,     
06,2013,10,2,61,51,166,08,1,058,02,48,40,8,2,    ,     
06,2013,10,2,61,51,166,09,1,059,01,56,32,1,2,    ,     
06,2013,10,2,61,51,166,09,1,059,02,56,08,7,2,    ,     
06,2013,10,2,61,51,166,09,1,059,03,46,24,1,2,    ,     
06,2013,10,2,61,51,166,10,1,060,02,15,00,7,2,    ,     
06,2013,10,2,61,51,166,10,1,060,03,56,32,7,2,    ,     
06,2013,10,2,61,48,165,01,1,061,01,25,25, ,2,    ,     
06,2013,10,2,61,48,165,01,1,061,02,20,20, ,2,    ,     
06,2013,10,2,61,48,165,01,1,061,03,20,20, ,2,    ,     
06,2013,10,2,61,48,165,02,1,062,01,54,27,2,2,    ,     
06,2013,10,2,61,48,165,03,1,063,01,54,27,2,1,6116,01120
06,2013,10,2,61,48,165,03,1,063,02,24,24, ,2,    ,     
06,2013,10,2,61,48,165,04,1,064,01,35,35, ,2,    ,     
06,2013,10,2,61,48,165,04,1,064,02,35,35, ,2,    ,     
06,2013,10,2,61,48,165,04,1,064,03,54,54, ,2,    ,     
06,2013,10,2,61,48,165,04,1,064,04,54,45,7,2,    ,     
06,2013,10,2,61,48,165,05,1,065,01,56,21,1,2,    ,     
06,2013,10,2,61,48,165,05,1,065,02,25,10,7,2,    ,     
06,2013,10,2,61,48,165,06,1,066,01,40,00,7,2,    ,     
06,2013,10,2,61,48,165,06,1,066,02,20,00,7,2,    ,     
06,2013,10,2,61,48,165,07,1,067,01,28,28, ,2,    ,     
06,2013,10,2,61,48,165,07,1,067,04,35,30,7,2,    ,     
06,2013,10,2,61,48,165,07,1,067,05,45,45, ,2,    ,     
06,2013,10,2,61,48,165,09,1,069,01,40,40, ,1,6117,01292
06,2013,10,2,61,48,165,09,1,069,02,21,21, ,2,    ,     
06,2013,10,2,61,48,165,10,1,070,01,21,12,1,2,    ,     
06,2013,10,2,61,42,164,01,1,111,01,40,40, ,2,    ,     
06,2013,10,2,61,42,164,01,1,111,03,48,48, ,2,    ,     
06,2013,10,2,61,42,164,02,1,112,03,35,35, ,2,    ,     
06,2013,10,2,61,42,164,04,1,114,01,35,35, ,2,    ,     
06,2013,10,2,61,42,164,04,1,114,06,35,35, ,2,    ,     
06,2013,10,2,61,42,164,06,1,116,01,30,10,5,2,    ,     
06,2013,10,2,61,42,164,07,1,117,01,48,40,7,2,    ,     
06,2013,10,2,61,42,164,07,1,117,02,35,35, ,2,    ,     
06,2013,10,2,61,42,164,09,1,119,01,42,42, ,2,    ,     
06,2013,10,2,61,42,164,10,1,120,01,48,40,7,2,    ,     
06,2013,10,2,61,36,163,01,1,021,01,40,40, ,1,2330,85103
06,2013,10,2,61,36,163,01,1,021,02,30,30, ,2,    ,     
06,2013,10,2,61,36,163,02,1,022,01,45,45, ,2,    ,     
06,2013,10,2,61,36,163,03,1,023,01,60,60, ,2,    ,     
06,2013,10,2,61,36,163,05,1,025,01,36,36, ,2,    ,     
06,2013,10,2,61,36,163,05,1,025,03,36,36, ,1,7116,41001
06,2013,10,2,61,36,163,06,1,026,01,60,60, ,2,    ,     
06,2013,10,2,61,36,163,06,1,026,02,48,48, ,2,    ,     
06,2013,10,2,61,36,163,08,1,028,01,48,48, ,2,    ,     
06,2013,10,2,61,36,163,09,1,029,02,35,35, ,2,    ,     
06,2013,10,2,61,36,163,09,1,029,01,42,42, ,2,    ,     
06,2013,10,2,61,30,162,03,1,103,01,60,60, ,1,8323,49222
06,2013,10,2,61,30,162,04,1,104,01,56,56, ,1,8332,49232
06,2013,10,2,61,30,162,04,1,104,02,36,36, ,1,7536,15201
06,2013,10,2,61,30,162,05,1,105,01,56,56, ,2,    ,     
06,2013,10,2,61,30,162,05,1,105,03,21,21, ,2,    ,     
06,2013,10,2,61,30,162,05,1,105,07,56,56, ,2,    ,     
06,2013,10,2,61,30,162,06,1,106,01,60,60, ,2,    ,     
06,2013,10,2,61,30,162,07,1,107,01,60,60, ,2,    ,     
