REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,P1_PERSON_SERIAL_NO,P3_RELATIONSHIP,P4_SEX,P5_AGE,P6_RACE,P7_RELIGION,P8_MARITAL_STATUS,P9_EDUCATIONAL_ATTAINMENT,P10_CURRENT_EDUCATIONAL,P11_LITERACY_SINHALA,P12_LITERACY_TAMIL,P13_LITERACY_ENGLISH
 2,2010,01,2,11,007,08,1,068,05,5,2,03,1,1,1,  , , , , 
 2,2010,01,2,11,007,08,1,068,06,5,2,01,1,1,1,  , , , , 
 2,2010,01,2,11,007,09,1,069,01,1,1,55,1,1,2,11,5,1,2,2
 2,2010,01,2,11,007,09,1,069,02,2,2,50,1,1,2,11,5,1,2,2
 2,2010,01,2,11,007,09,1,069,03,3,1,28,1,1,2,13,5,1,2,2
 2,2010,01,2,11,007,09,1,069,04,4,1,80,1,1,2,08,5,1,2,2
 2,2010,01,2,11,007,09,1,069,05,4,2,78,1,1,2,10,5,1,2,2
 2,2010,01,2,11,007,09,1,069,06,5,2,28,1,1,2,13,5,1,2,2
 2,2010,01,2,11,007,09,1,069,07,5,1,01,1,1,1,  , , , , 
 2,2010,01,2,11,007,09,1,069,08,5,1,23,1,1,1,13,2,1,2,1
 2,2010,01,2,11,007,10,1,070,01,1,1,38,1,1,2,10,5,1,2,2
 2,2010,01,2,11,007,10,1,070,02,2,2,32,1,1,2,10,5,1,2,2
 2,2010,01,2,11,007,10,1,070,03,3,1,14,1,1,1,09,1,1,2,2
 2,2010,01,2,11,007,10,1,070,04,3,2,11,1,1,1,05,1,1,2,2
 2,2010,01,2,11,007,10,1,070,05,3,1,03,1,1,1,  , , , , 
 2,2010,01,2,11,008,01,1,071,01,1,1,66,1,1,2,10,5,1,2,2
 2,2010,01,2,11,008,01,1,071,02,2,2,62,1,1,2,10,5,1,2,2
 2,2010,01,2,11,008,01,1,071,03,3,1,34,1,1,1,19,5,2,2,2
 2,2010,01,2,11,008,02,1,072,01,1,1,55,1,1,2,11,5,1,2,2
 2,2010,01,2,11,008,02,1,072,02,2,2,51,1,1,2,11,5,1,2,2
 2,2010,01,2,11,008,02,1,072,03,3,2,30,1,1,2,11,5,1,2,2
 2,2010,01,2,11,008,02,1,072,04,5,2,09,1,1,1,05,1, , , 
 2,2010,01,2,11,008,02,1,072,05,5,1,05,1,1,1,00,1, , , 
 2,2010,01,2,11,008,04,1,074,01,1,2,36,1,1,2,13,5,1,2,2
 2,2010,01,2,11,008,04,1,074,02,3,1,11,1,1,1,05,1,1,2,2
 2,2010,01,2,11,008,04,1,074,03,3,1,09,1,1,1,03,1, , , 
 2,2010,01,2,11,008,04,1,074,04,3,1,08,1,1,1,02,1, , , 
 2,2010,01,2,11,008,04,1,074,05,4,1,65,1,1,2,13,5,1,2,2
 2,2010,01,2,11,008,04,1,074,06,4,2,63,1,1,2,11,5,1,2,2
 2,2010,01,2,11,008,04,1,074,07,5,2,65,1,1,2,13,5,1,2,2
 2,2010,01,2,11,008,05,1,075,01,1,1,65,1,1,2,11,5,1,2,2
 2,2010,01,2,11,008,05,1,075,02,2,2,57,1,1,2,08,5,1,2,2
 2,2010,01,2,11,008,05,1,075,03,5,1,25,1,1,1,12,5,1,2,2
 2,2010,01,2,11,008,06,1,076,01,1,1,39,1,1,2,09,5,1,2,2
 2,2010,01,2,11,008,06,1,076,02,2,2,34,1,1,2,11,5,1,2,2
 2,2010,01,2,11,008,06,1,076,03,3,2,10,1,1,1,05,1,1,2,2
 2,2010,01,2,11,008,07,1,077,01,1,1,34,1,1,2,11,5,1,2,2
 2,2010,01,2,11,008,07,1,077,02,2,2,32,1,1,2,11,5,1,2,2
 2,2010,01,2,11,008,07,1,077,03,3,1,10,1,1,1,04,1,1,2,2
 2,2010,01,2,11,008,07,1,077,04,3,1,02,1,1,1,  , , , , 
 2,2010,01,2,11,008,08,1,078,01,1,2,67,1,1,3,06,5,1,2,2
 2,2010,01,2,11,008,08,1,078,02,2,2,35,1,1,2,13,5,1,2,2
 2,2010,01,2,11,008,08,1,078,03,3,1,38,1,1,2,13,5,1,2,2
 2,2010,01,2,11,008,08,1,078,04,5,1,09,1,1,1,04,1, , , 
 2,2010,01,2,11,008,08,1,078,05,5,2,09,1,1,1,04,1, , , 
 2,2010,01,2,11,008,09,1,079,01,1,1,74,1,1,2,19,5,2,2,2
 2,2010,01,2,11,008,09,1,079,02,2,2,65,1,1,2,08,5,1,2,2
 2,2010,01,2,11,008,09,1,079,03,3,1,42,1,1,2,11,5,1,2,2
 2,2010,01,2,11,008,09,1,079,04,5,2,38,1,1,2,11,5,1,2,2
 2,2010,01,2,11,008,09,1,079,05,5,2,07,1,1,1,01,1, , , 
 2,2010,01,2,11,008,09,1,079,06,5,1,00,1,1,1,  , , , , 
 2,2010,01,2,11,008,10,1,080,01,1,1,62,1,1,2,03,5,1,2,2
 2,2010,01,2,11,008,10,1,080,02,2,2,39,1,1,2,09,5,1,2,2
 2,2010,01,2,11,008,10,1,080,03,3,2,16,1,1,1,10,1,1,2,2
 2,2010,01,2,11,008,10,1,080,04,3,1,13,1,1,1,07,1,1,2,2
 2,2010,01,2,11,008,10,1,080,05,3,1,10,1,1,1,04,1,1,2,2
 2,2010,01,2,11,009,01,1,081,01,1,1,50,1,1,2,08,5,1,2,2
 2,2010,01,2,11,009,01,1,081,02,2,2,50,1,1,2,10,5,1,2,2
 2,2010,01,2,11,009,01,1,081,03,3,1,24,1,1,1,10,5,1,2,2
 2,2010,01,2,11,009,01,1,081,04,3,1,08,1,1,1,03,1, , , 
 2,2010,01,2,11,009,02,1,082,01,1,1,27,1,1,2,10,5,1,2,2
 2,2010,01,2,11,009,02,1,082,02,3,1,05,1,1,1,00,1, , , 
 2,2010,01,2,11,009,02,1,082,03,3,1,03,1,1,1,  , , , , 
 2,2010,01,2,11,009,03,1,083,01,1,2,49,1,1,2,10,5,1,2,2
 2,2010,01,2,11,009,04,1,084,01,1,1,70,1,1,2,03,5,1,2,2
 2,2010,01,2,11,009,04,1,084,02,2,2,63,1,1,2,07,5,1,2,2
 2,2010,01,2,11,009,04,1,084,03,3,2,24,1,1,1,10,5,1,2,2
 2,2010,01,2,11,009,05,1,085,01,1,2,36,1,1,2,12,5,1,2,2
 2,2010,01,2,11,009,05,1,085,02,2,1,37,1,1,2,08,5,1,2,2
 2,2010,01,2,11,009,05,1,085,03,3,2,14,1,1,1,08,1,1,2,2
 2,2010,01,2,11,009,05,1,085,04,3,2,02,1,1,1,  , , , , 
 2,2010,01,2,11,009,06,1,086,01,1,1,58,1,1,2,07,5,1,2,2
 2,2010,01,2,11,009,06,1,086,02,2,2,58,1,1,2,10,5,1,2,2
 2,2010,01,2,11,009,06,1,086,03,3,2,33,1,1,2,03,5,1,2,2
 2,2010,01,2,11,009,06,1,086,04,3,1,26,1,1,1,10,5,1,2,2
 2,2010,01,2,11,009,06,1,086,05,3,2,25,1,1,1,10,5,1,2,2
 2,2010,01,2,11,009,06,1,086,06,5,1,34,1,1,2,07,5,1,2,2
 2,2010,01,2,11,009,06,1,086,07,5,2,02,1,1,1,  , , , , 
 2,2010,01,2,11,009,07,1,087,01,1,2,23,1,1,2,10,5,1,2,2
 2,2010,01,2,11,009,07,1,087,02,3,1,02,1,1,1,  , , , , 
 2,2010,01,2,11,009,08,1,088,01,1,1,35,1,1,2,10,5,1,2,2
 2,2010,01,2,11,009,08,1,088,02,2,2,32,1,1,2,12,5,1,2,2
 2,2010,01,2,11,009,08,1,088,03,3,1,05,1,1,1,00,1, , , 
 2,2010,01,2,11,009,08,1,088,04,3,1,00,1,1,1,  , , , , 
 2,2010,01,2,11,009,09,1,089,01,1,1,35,1,1,2,10,5,1,2,2
 2,2010,01,2,11,009,09,1,089,02,2,2,32,1,1,2,10,5,1,2,2
 2,2010,01,2,11,009,09,1,089,03,3,1,05,1,1,1,00,1, , , 
 2,2010,01,2,11,009,10,1,090,01,1,1,53,1,1,2,08,5,1,2,2
 2,2010,01,2,11,009,10,1,090,02,2,2,50,1,1,2,02,5,2,2,2
 2,2010,01,2,11,009,10,1,090,03,3,1,24,1,1,1,10,5,1,2,2
 2,2010,01,1,11,010,01,1,091,01,1,1,54,1,1,2,10,5,1,2,2
 2,2010,01,1,11,010,01,1,091,02,2,2,53,1,1,2,10,5,1,2,2
 2,2010,01,1,11,010,01,1,091,03,3,1,22,1,1,1,13,3,1,2,2
 2,2010,01,1,11,010,01,1,091,04,3,1,18,1,1,1,12,1,1,2,2
 2,2010,01,1,11,010,03,1,093,01,1,1,43,1,1,2,16,5,1,2,1
 2,2010,01,1,11,010,03,1,093,02,2,2,41,1,1,2,13,5,1,2,1
 2,2010,01,1,11,010,03,1,093,03,3,2,08,1,1,1,03,1, , , 
 2,2010,01,1,11,010,03,1,093,04,5,2,45,1,1,3,10,5,1,2,2
 2,2010,01,1,11,010,03,1,093,05,4,2,72,1,1,3,06,5,1,2,2
 2,2010,01,1,11,010,04,1,094,01,1,1,39,1,1,2,13,5,1,2,1
 2,2010,01,1,11,010,04,1,094,02,2,2,39,1,1,2,13,5,1,2,2
 2,2010,01,1,11,010,04,1,094,03,3,1,06,1,1,1,01,1, , , 
 2,2010,01,1,11,010,04,1,094,04,3,1,02,1,1,1,  , , , , 
 2,2010,01,1,11,010,05,1,095,01,1,1,55,1,1,2,08,5,1,2,2
 2,2010,01,1,11,010,05,1,095,02,3,1,33,1,1,2,10,5,1,2,2
 2,2010,01,1,11,010,05,1,095,03,5,2,30,1,1,2,08,5,1,2,2
 2,2010,01,1,11,010,05,1,095,04,5,1,06,1,1,1,01,1, , , 
 2,2010,01,1,11,010,05,1,095,05,5,2,00,1,1,1,  , , , , 
 2,2010,01,1,11,010,05,1,095,06,3,1,27,1,1,1,13,5,1,2,2
 2,2010,01,1,11,010,05,1,095,07,3,1,21,1,1,1,10,5,1,2,2
 2,2010,01,1,11,010,06,1,096,01,1,1,69,1,1,2,13,5,1,2,2
 2,2010,01,1,11,010,06,1,096,02,2,2,64,1,1,2,15,5,1,2,2
 2,2010,01,1,11,010,06,1,096,03,3,2,33,1,1,1,15,5,1,2,2
 2,2010,01,1,11,010,07,1,097,01,1,1,76,1,1,2,03,5,1,2,2
 2,2010,01,1,11,010,07,1,097,02,2,2,62,1,1,2,03,5,1,2,2
 2,2010,01,1,11,010,07,1,097,03,3,2,40,1,1,2,10,5,1,2,2
 2,2010,01,1,11,010,07,1,097,04,5,1,11,1,1,1,06,1,1,2,2
 2,2010,01,1,11,010,07,1,097,05,5,2,08,1,1,1,03,1, , , 
 2,2010,01,1,11,010,08,1,098,01,1,1,36,1,1,2,15,5,1,2,1
 2,2010,01,1,11,010,08,1,098,02,2,2,35,1,1,2,15,5,1,2,1
 2,2010,01,1,11,010,08,1,098,03,3,2,04,1,1,1,  , , , , 
 2,2010,01,1,11,010,08,1,098,04,3,2,00,1,1,1,  , , , , 
 2,2010,01,1,11,010,09,1,099,01,1,1,48,1,1,2,10,5,1,2,2
 2,2010,01,1,11,010,09,1,099,02,2,2,40,1,1,2,13,5,1,2,2
 2,2010,01,1,11,010,09,1,099,03,3,1,08,1,1,1,03,1, , , 
 2,2010,01,1,11,010,09,1,099,04,3,2,04,1,1,1,  , , , , 
 2,2010,01,1,11,011,01,1,101,01,1,1,69,1,1,2,04,5,1,2,2
 2,2010,01,1,11,011,01,1,101,02,2,2,58,1,1,2,04,5,1,2,2
 2,2010,01,1,11,011,01,1,101,03,3,2,23,1,1,1,13,5,1,2,1
 2,2010,01,1,11,011,02,1,102,01,1,1,64,1,1,2,13,5,1,2,1
 2,2010,01,1,11,011,02,1,102,02,2,2,64,1,1,2,13,5,1,2,1
 2,2010,01,1,11,011,02,1,102,03,3,1,34,1,1,2,15,5,1,2,1
 2,2010,01,1,11,011,02,1,102,04,3,1,32,1,1,2,15,5,1,2,1
 2,2010,01,1,11,011,02,1,102,05,5,2,29,1,1,2,13,5,1,2,1
 2,2010,01,1,11,011,02,1,102,06,5,2,30,1,1,2,15,5,1,2,1
 2,2010,01,1,11,011,02,1,102,07,5,1,02,1,1,1,  , , , , 
 2,2010,01,1,11,011,03,1,103,01,1,1,60,1,1,2,10,5,1,2,2
 2,2010,01,1,11,011,03,1,103,02,2,2,50,1,1,2,04,5,1,2,2
 2,2010,01,1,11,011,04,1,104,01,1,1,43,1,1,2,13,5,1,2,2
 2,2010,01,1,11,011,04,1,104,02,2,2,43,1,1,2,13,5,1,2,2
 2,2010,01,1,11,011,04,1,104,03,3,2,12,1,1,1,07,1,1,2,2
 2,2010,01,1,11,011,04,1,104,04,3,1,08,1,1,1,03,1, , , 
 2,2010,01,1,11,011,05,1,105,01,1,1,68,1,1,2,10,5,1,2,2
 2,2010,01,1,11,011,05,1,105,02,2,2,63,1,1,2,10,5,1,2,2
 2,2010,01,1,11,011,05,1,105,03,3,2,28,1,1,1,13,5,1,2,1
 2,2010,01,1,11,011,05,1,105,04,3,1,27,1,1,1,10,5,1,2,2
 2,2010,01,1,11,011,06,1,106,01,1,1,42,1,1,2,16,5,1,2,1
 2,2010,01,1,11,011,06,1,106,02,2,2,42,1,1,2,15,5,1,2,1
 2,2010,01,1,11,011,06,1,106,03,3,2,09,1,1,1,04,1, , , 
 2,2010,01,1,11,011,07,1,107,01,1,1,31,1,1,2,10,5,1,2,2
 2,2010,01,1,11,011,07,1,107,02,2,2,31,1,1,2,10,5,1,2,2
 2,2010,01,1,11,011,07,1,107,03,3,1,06,1,1,1,01,1, , , 
 2,2010,01,1,11,011,07,1,107,04,4,2,54,1,1,3,03,5,1,2,2
 2,2010,01,1,11,011,08,1,108,01,1,2,80,1,1,3,04,5,1,2,2
 2,2010,01,1,11,011,08,1,108,02,3,2,30,1,1,3,08,5,1,2,2
 2,2010,01,1,11,011,08,1,108,03,5,2,16,1,1,1,10,1,1,2,2
 2,2010,01,1,11,011,08,1,108,04,5,2,14,1,1,1,08,1,1,2,2
 2,2010,01,1,11,011,08,1,108,05,5,1,13,1,1,1,07,1,1,2,2
 2,2010,01,1,11,011,08,1,108,06,5,1,29,1,1,1,19,5,2,2,2
 2,2010,01,1,11,011,09,1,109,01,1,2,44,1,1,2,10,5,1,2,2
 2,2010,01,1,11,011,09,1,109,02,2,1,50,1,1,2,10,5,1,2,2
 2,2010,01,1,11,011,09,1,109,03,3,1,22,1,1,1,08,5,1,2,2
 2,2010,01,1,11,011,10,1,110,01,1,2,66,1,1,5,05,5,1,2,2
 2,2010,01,1,11,011,10,1,110,02,3,2,29,1,1,1,13,5,1,2,2
 2,2010,01,1,11,012,01,1,111,01,1,1,65,2,4,2,09,5,2,1,2
 2,2010,01,1,11,012,01,1,111,02,2,2,63,2,4,2,09,5,2,1,2
 2,2010,01,1,11,012,01,1,111,03,3,1,33,2,4,1,16,5,2,1,1
 2,2010,01,1,11,012,02,1,112,01,1,1,40,1,1,2,13,5,1,2,1
 2,2010,01,1,11,012,02,1,112,02,2,2,39,1,1,2,13,5,1,2,1
 2,2010,01,1,11,012,02,1,112,03,3,2,12,1,1,1,06,1,1,2,2
 2,2010,01,1,11,012,02,1,112,04,3,1,10,1,1,1,04,1,1,2,2
 2,2010,01,1,11,012,02,1,112,05,4,2,64,1,1,3,13,5,1,2,1
 2,2010,01,1,11,012,03,1,113,01,1,2,45,1,1,1,13,5,1,2,1
 2,2010,01,1,11,012,04,1,114,01,1,1,54,1,1,2,10,5,1,2,2
 2,2010,01,1,11,012,04,1,114,02,2,2,53,1,1,2,10,5,1,2,2
 2,2010,01,1,11,012,05,1,115,01,1,1,48,1,1,2,10,5,1,2,2
 2,2010,01,1,11,012,05,1,115,02,2,2,44,1,1,2,11,5,1,2,2
 2,2010,01,1,11,012,05,1,115,03,3,1,17,1,1,1,11,4,1,2,2
 2,2010,01,1,11,012,05,1,115,04,3,2,13,1,1,1,07,1,1,2,2
 2,2010,01,1,11,012,05,1,115,05,3,1,07,1,1,1,01,1, , , 
 2,2010,01,1,11,012,06,1,116,01,1,1,60,1,1,2,05,5,1,2,2
 2,2010,01,1,11,012,06,1,116,02,2,2,54,1,1,2,10,5,1,2,2
 2,2010,01,1,11,012,06,1,116,03,3,1,31,1,1,2,10,5,1,2,2
 2,2010,01,1,11,012,06,1,116,04,5,2,31,1,1,2,13,5,1,2,2
 2,2010,01,1,11,012,06,1,116,05,5,1,02,1,1,1,  , , , , 
 2,2010,01,1,11,012,07,1,117,01,1,2,77,1,1,3,05,5,1,2,2
 2,2010,01,1,11,012,07,1,117,02,5,1,55,1,1,2,09,5,1,2,2
 2,2010,01,1,11,012,07,1,117,03,3,2,45,1,1,2,10,5,1,2,2
 2,2010,01,1,11,012,07,1,117,04,3,2,40,1,1,2,10,5,1,2,2
 2,2010,01,1,11,012,07,1,117,05,5,2,16,1,1,1,10,1,1,2,2
 2,2010,01,1,11,012,07,1,117,06,5,1,12,1,1,1,06,1,1,2,2
 2,2010,01,1,11,012,07,1,117,07,5,2,12,1,1,1,06,1,1,2,2
 2,2010,01,1,11,012,08,1,118,01,1,2,80,1,1,3,13,5,1,2,1
 2,2010,01,1,11,012,08,1,118,02,5,2,79,1,1,3,10,5,1,2,2
 2,2010,01,1,11,012,10,1,120,01,1,2,72,1,1,2,13,5,1,2,1
 2,2010,01,1,11,012,10,1,120,02,5,2,48,1,1,2,13,5,1,2,1
 2,2010,01,1,11,013,01,1,121,01,1,1,50,1,1,2,13,5,1,2,1
 2,2010,01,1,11,013,01,1,121,02,2,2,46,1,1,2,13,5,1,2,1
 2,2010,01,1,11,013,01,1,121,03,3,2,06,1,1,1,01,1, , , 
 2,2010,01,1,11,013,01,1,121,04,3,1,04,1,1,1,  , , , , 
 2,2010,01,1,11,013,01,1,121,05,6,2,28,1,1,1,03,5,2,2,2
 2,2010,01,1,11,013,02,1,122,01,1,1,71,1,1,2,10,5,1,2,2
 2,2010,01,1,11,013,02,1,122,02,2,2,70,1,1,2,10,5,1,2,2
 2,2010,01,1,11,013,02,1,122,03,3,2,36,1,1,2,10,5,1,2,2
 2,2010,01,1,11,013,02,1,122,04,5,1,42,1,1,2,09,5,1,2,2
 2,2010,01,1,11,013,02,1,122,05,5,2,11,1,1,1,05,1,1,2,2
 2,2010,01,1,11,013,02,1,122,06,5,2,07,1,1,1,01,1, , , 
 2,2010,01,1,11,013,03,1,123,01,1,1,58,1,1,2,15,5,1,2,2
 2,2010,01,1,11,013,03,1,123,02,2,2,52,1,1,2,10,5,1,2,2
 2,2010,01,1,11,013,03,1,123,03,3,1,22,1,1,1,13,3,1,2,1
 2,2010,01,1,11,013,05,1,125,01,1,2,82,2,2,3,13,5,2,1,2
 2,2010,01,1,11,013,05,1,125,02,3,2,42,2,2,1,15,5,1,1,1
 2,2010,01,1,11,013,05,1,125,03,5,1,18,2,2,1,11,1,2,1,2
 2,2010,01,1,11,013,06,1,126,01,1,2,33,4,3,2,13,5,1,2,1
 2,2010,01,1,11,013,06,1,126,02,3,2,09,4,3,1,03,1, , , 
 2,2010,01,1,11,013,06,1,126,03,3,2,07,4,3,1,01,1, , , 
 2,2010,01,1,11,013,06,1,126,04,3,2,06,4,3,1,00,1, , , 
 2,2010,01,1,11,013,06,1,126,05,3,2,04,4,3,1,  , , , , 
 2,2010,01,1,11,013,07,1,127,01,1,1,67,1,1,2,15,5,1,2,1
 2,2010,01,1,11,013,07,1,127,02,2,2,63,1,1,2,16,5,1,2,2
 2,2010,01,1,11,013,09,1,129,01,1,1,52,1,1,2,15,5,1,2,2
 2,2010,01,1,11,013,09,1,129,02,2,2,42,1,1,2,13,5,1,2,2
 2,2010,01,1,11,013,09,1,129,03,3,2,14,1,1,1,08,1,1,2,2
 2,2010,01,1,11,013,09,1,129,04,3,2,13,1,1,1,07,1,1,2,2
 2,2010,01,1,11,013,09,1,129,05,3,2,10,1,1,1,04,1,1,2,2
 2,2010,01,1,11,013,09,1,129,06,5,2,25,1,1,1,15,5,1,2,1
 2,2010,01,1,11,013,09,1,129,07,7,2,24,1,1,1,13,3,1,2,1
 2,2010,01,1,11,013,09,1,129,08,7,2,20,1,1,1,13,2,1,2,2
 2,2010,01,1,11,013,09,1,129,09,7,2,20,1,1,1,13,2,1,2,2
 2,2010,01,1,11,013,10,1,130,01,1,1,32,1,1,2,11,5,1,2,2
 2,2010,01,1,11,013,10,1,130,02,2,2,31,1,1,2,11,5,1,2,2
 2,2010,01,1,11,013,10,1,130,03,3,1,03,1,1,1,  , , , , 
 2,2010,01,1,11,014,02,1,132,01,1,1,80,4,3,3,13,5,1,1,1
 2,2010,01,1,11,014,02,1,132,02,3,2,40,4,3,2,10,5,1,1,1
 2,2010,01,1,11,014,02,1,132,03,5,1,45,4,3,2,13,5,1,2,1
 2,2010,01,1,11,014,02,1,132,04,5,2,06,4,3,1,01,1, , , 
 2,2010,01,1,11,014,02,1,132,05,5,2,02,4,3,1,  , , , , 
 2,2010,01,1,11,014,04,1,134,01,1,2,73,1,1,1,07,5,1,2,2
 2,2010,01,1,11,014,04,1,134,02,5,2,69,1,1,1,10,5,1,2,2
 2,2010,01,1,11,014,04,1,134,03,5,2,65,1,1,1,10,5,1,2,2
 2,2010,01,1,11,014,05,1,135,01,1,1,72,1,1,2,08,5,1,2,2
 2,2010,01,1,11,014,05,1,135,02,2,2,54,1,1,2,10,5,1,2,2
 2,2010,01,1,11,014,05,1,135,03,3,2,28,1,1,1,13,4,1,2,1
 2,2010,01,1,11,014,06,1,136,01,1,1,62,1,1,2,10,5,1,2,2
 2,2010,01,1,11,014,06,1,136,02,2,2,56,1,1,2,10,5,1,2,2
 2,2010,01,1,11,014,06,1,136,03,3,2,23,1,1,1,11,3,1,2,1
 2,2010,01,1,11,014,07,1,137,01,1,2,49,4,3,3,12,5,1,2,1
 2,2010,01,1,11,014,07,1,137,02,3,2,22,4,3,1,13,5,1,2,1
 2,2010,01,1,11,014,07,1,137,03,3,2,18,4,3,1,13,1,1,2,1
 2,2010,01,1,11,014,08,1,138,01,1,2,58,1,1,2,16,5,1,2,1
 2,2010,01,1,11,014,08,1,138,02,3,2,26,1,1,1,13,5,1,2,1
 2,2010,01,1,11,014,09,1,139,01,1,1,63,1,1,2,11,5,1,2,1
 2,2010,01,1,11,014,09,1,139,02,2,2,60,1,1,2,11,5,1,2,1
 2,2010,01,1,11,014,10,1,140,01,1,1,59,1,2,2,13,5,2,1,1
 2,2010,01,1,11,014,10,1,140,02,2,2,45,1,2,2,13,5,1,1,1
 2,2010,01,1,11,014,10,1,140,03,3,1,23,1,2,1,13,2,1,1,1
 2,2010,01,1,11,014,10,1,140,04,5,2,81,1,2,3,08,5,2,1,1
 2,2010,01,2,11,016,01,1,141,01,1,1,40,1,1,2,13,5,1,2,2
 2,2010,01,2,11,016,01,1,141,02,2,2,37,1,1,2,13,5,1,2,2
 2,2010,01,2,11,016,01,1,141,03,3,1,11,1,1,1,05,1,1,2,2
 2,2010,01,2,11,016,01,1,141,04,3,1,07,1,1,1,01,1, , , 
 2,2010,01,2,11,016,01,1,141,05,3,1,03,1,1,1,  , , , , 
 2,2010,01,2,11,016,02,1,142,01,1,2,47,1,1,2,03,5,1,2,2
 2,2010,01,2,11,016,02,1,142,02,3,1,25,1,1,2,10,5,1,2,2
 2,2010,01,2,11,016,02,1,142,03,5,2,18,1,1,2,11,5,1,2,2
 2,2010,01,2,11,016,02,1,142,04,3,2,22,1,1,2,10,5,1,2,2
 2,2010,01,2,11,016,02,1,142,05,5,1,27,1,1,2,11,5,1,2,2
 2,2010,01,2,11,016,02,1,142,06,9,2,07,1,1,1,01,1, , , 
 2,2010,01,2,11,016,02,1,142,07,9,2,01,1,1,1,  , , , , 
 2,2010,01,2,11,016,03,1,143,01,1,2,46,1,1,2,11,5,1,2,2
 2,2010,01,2,11,016,03,1,143,02,2,1,46,1,1,2,11,5,1,2,2
 2,2010,01,2,11,016,03,1,143,03,3,1,16,1,1,1,09,1,1,2,2
 2,2010,01,2,11,016,03,1,143,04,3,1,04,1,1,1,  , , , , 
 2,2010,01,2,11,016,03,1,143,05,5,2,70,1,1,2,08,5,1,2,2
 2,2010,01,2,11,016,04,1,144,01,1,1,99,1,1,3,02,5,1,2,2
 2,2010,01,2,11,016,04,1,144,02,3,1,63,1,1,2,05,5,1,2,2
 2,2010,01,2,11,016,04,1,144,03,5,2,57,1,1,2,11,5,1,2,2
 2,2010,01,2,11,016,04,1,144,04,9,2,30,1,1,1,13,5,1,2,2
 2,2010,01,2,11,016,04,1,144,05,9,1,28,1,1,1,11,5,1,2,2
 2,2010,01,2,11,016,04,1,144,06,9,2,25,1,1,1,13,5,1,2,1
 2,2010,01,2,11,016,04,1,144,07,3,2,65,1,1,1,19,5,2,2,2
 2,2010,01,2,11,016,05,1,145,01,1,1,58,1,1,2,08,5,1,2,1
 2,2010,01,2,11,016,05,1,145,02,2,2,56,1,1,2,13,5,1,2,1
 2,2010,01,2,11,016,05,1,145,03,3,1,17,1,1,1,11,5,1,2,1
 2,2010,01,2,11,016,05,1,145,04,5,2,25,1,1,1,11,5,1,2,1
 2,2010,01,2,11,016,06,1,146,01,1,1,79,1,1,2,10,5,1,2,2
 2,2010,01,2,11,016,07,1,147,01,1,1,57,1,1,2,07,5,1,2,2
 2,2010,01,2,11,016,07,1,147,02,2,2,59,1,1,2,07,5,1,2,2
 2,2010,01,2,11,016,07,1,147,03,3,1,26,1,1,1,11,5,1,2,1
 2,2010,01,2,11,016,07,1,147,04,3,2,24,1,1,1,11,5,1,2,1
 2,2010,01,2,11,016,08,1,148,01,1,1,68,1,1,2,10,5,1,2,2
 2,2010,01,2,11,016,08,1,148,02,2,2,52,1,1,2,07,5,1,2,2
 2,2010,01,2,11,016,08,1,148,03,3,2,34,1,1,1,11,5,1,2,1
 2,2010,01,2,11,016,09,1,149,01,1,1,46,1,1,2,10,5,1,2,2
 2,2010,01,2,11,016,09,1,149,02,2,2,40,1,1,2,10,5,1,2,2
 2,2010,01,2,11,016,09,1,149,03,3,1,16,1,1,1,10,1,1,2,1
 2,2010,01,2,11,016,09,1,149,04,3,1,12,1,1,1,06,1,1,2,2
 2,2010,01,2,11,016,10,1,150,01,1,1,44,1,4,2,13,5,1,2,2
 2,2010,01,2,11,016,10,1,150,02,2,2,39,1,4,2,13,5,1,2,2
 2,2010,01,2,11,016,10,1,150,03,3,1,10,1,4,1,04,1,1,2,2
 2,2010,01,2,11,016,10,1,150,04,3,2,06,1,4,1,00,1, , , 
 2,2010,01,2,11,017,01,1,151,01,1,1,45,1,1,2,13,5,1,2,1
 2,2010,01,2,11,017,01,1,151,02,2,2,37,1,1,2,10,5,1,2,2
 2,2010,01,2,11,017,01,1,151,03,3,2,17,1,1,1,11,1,1,2,1
 2,2010,01,2,11,017,01,1,151,04,3,2,09,1,1,1,03,1,1,2, 
 2,2010,01,2,11,017,01,1,151,05,5,1,74,1,1,3,09,5,1,2,2
 2,2010,01,2,11,017,01,1,151,06,4,2,70,1,1,3,19,5,2,2,2
 2,2010,01,2,11,017,02,1,152,01,1,1,61,1,1,2,09,5,1,2,2
 2,2010,01,2,11,017,02,1,152,02,2,2,55,1,1,2,08,5,1,2,2
 2,2010,01,2,11,017,02,1,152,03,3,1,29,1,1,1,12,5,1,2,1
 2,2010,01,2,11,017,02,1,152,04,3,2,25,1,1,1,11,5,1,2,2
 2,2010,01,2,11,017,03,1,153,01,1,1,44,1,1,2,13,5,1,2,1
 2,2010,01,2,11,017,03,1,153,02,2,2,42,1,1,2,09,5,1,2,2
 2,2010,01,2,11,017,03,1,153,03,3,2,16,1,1,1,10,1,1,2,1
 2,2010,01,2,11,017,03,1,153,04,3,1,14,1,1,1,08,1,1,2,2
