	MONTH	SECTOR	DISTRICT	PSU_NO	HH_NO	BLANK	RES_1	RES_2	RES_3	TIME_1	TIME_2	TIME_3	QQ4	QQ5	QQ6	P1_SERIAL_NO	P3_RELATION_SHIP_TO_HEAD_OF_HOUS	P4_SEX	P5_AGE	P6_ETHNIC_GROUP	P7_RELIGION	P8_MARRIAL_STATUS	P10_PALCE_OF_BIRTH	P11_EDUCATIONAL_ATTAINMENT_5YEAR	P12_ATTENDANCE_AT_SCHOOL	P13_DID_HAVE_VOC_TECH_TRAINING	TEMP_1	P15_CODE	P16_FOMAL_INFORMAL	P17_DURATION	P18_REASON_FOR_GOING_ABROAD	P19_YEAR_OF_LEAVING	P20_COUNTRY_OF_EMPLOYMENT	P22_OCCUPATION	P23_DURATION	Q2_DID_ANY_WORK	Q3_DID_NOT_ANY_WORK	Q4_PASTWEEK_LOOKING_FOR_JOB	Q5_TAKEN_A_JOB_LASTWEEK	Q6_COULDNOT_WORK_LASTWEEK	Q7_NOT_AVAILABLE_LOOKING_FOR_JOB	Q8_WHY_DID_NOT_WORK	Q9A_INDUSTRY	Q9B_OCCUPATION	Q9C_SECTOR	Q9D_STATUS	Q9E_PAID_DAILY	Q10_SHIFT	Q11Y_HOW_LONG_HAVE_CURRENT_EMOLO	Q11M_HOW_LONG_HAVE_CURRENT_EMOLO	Q12Y_HOW_LONG_WORKING_THIS_OCCUP	Q12M_HOW_LONG_WORKING_THIS_OCCUP	Q13_NUMBER_OF_HOURS_USUALLY_WORK	Q14_NUMBEROF_HOURS_ACTIALLY_WORK	Q16_ASK_REASON	Q17_SECONDARY_WORKED	Q18A_INDUSTRY	Q18B_OCCUPATION	Q18C_SECTOR	Q18D_STATUS	Q19Y_HOW_LONG_ENGEGED_THIS_ACTIV	Q19M_HOW_LONG_ENGEGED_THIS_ACTIV	Q20_NO_OF_HOURS_ACTUALLY_WORKED	Q21_ADDITIONAL_WORK	Q22_LOOKING_FOR_ALTERNATIVE_WORK	Q23_WORK_EXPECT_TO_GET	Q24_LOWEST_WAGE_WOULD_ACCEPT	Q25_AVAILABLE_FOR	Q26_SEARCH_OF_WORK	Q27_HOW_LONG_SEEKING	Q28_SEEKING_EMPLOYMENT	Q29_EVER_HAVE_A_JOB	Q30_WHEN_LAST_TIME_JOB	Q31_WHAT_KIND_OF_WORK	Q32_ASSISTANCE_DURING_PERIED_OF	Q33_DO_ANY_WORK_FOR_PAY_PROFIT	Q34_NO_WEEK_WORKED_IN_EACH_MONTH	Q36_AVAILABLE_FOR_WORK	Q37_LOOKING_FOR_WORK_IN_EACH	Q38_THIS_PERSON_WAS	Q39_MAIN_OCCUPATION	Q40A_MULTIPLY_WAGE_DAYS_WORKED	Q40B_ANY_PAYMENTS_IN_KIND	Q41_EMPLOYER_THE_SECONDARY_ACTIV	Q42A_EARNING_FROM_SECOND_JOB	Q42B_ANY_PAYMENTS_IN_KIND	INFLATION_FACTOR
690	10	2	9	4	22	3	1	 	 	25	  	  	  	  	1	3	3	2	25	1	1	1	1	12	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	9	8591	5141	2	3	 	 	4	0	4	0	14	0	9	1	52	1952	2	0	24	5	0	0	0	    	    	 	     	  	 	 	 	    	     	1	24	1	48	2	2	     	 	2	     	 	163.2938
691	10	2	9	4	22	5	1	 	 	25	  	  	  	  	1	5	3	1	20	1	1	1	8	12	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	8490	2453	2	3	 	 	4	0	4	0	35	0	9	1	52	1952	2	0	24	5	0	0	0	    	    	 	     	  	 	 	 	    	     	1	24	1	48	2	2	     	 	2	     	 	163.2938
692	10	2	9	75	53	1	4	 	 	  	  	  	  	  	 	  	 	1	54	1	1	2	9	11	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	8100	3449	1	1	2	5	22	0	22	0	40	0	9	1	1	1161	1	1	23	20	0	3	0	    	    	 	     	  	 	 	 	    	     	1	22	1	26	2	1	2100	2	2	     	 	240.6815
693	10	2	9	75	54	3	1	 	 	20	  	  	  	  	1	3	5	1	33	1	1	2	9	10	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	3	2320	7124	2	1	1	1	5	0	5	0	54	0	3	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	37	 	  	1	1	1800	2	2	     	 	240.6815
694	10	2	18	31	45	1	1	 	 	15	  	  	  	  	1	1	1	2	70	1	1	2	18	9	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	4001	9211	2	3	 	1	30	0	30	0	24	0	6	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	2	     	 	2	     	 	282.46299999999997
695	10	2	18	65	48	2	6	 	 	1	  	  	  	  	 	  	 	2	42	1	1	2	18	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	121	6114	2	4	 	 	20	0	20	0	10	0	9	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	35	 	  	1	2	     	 	2	     	 	131.6614
696	10	2	18	65	52	2	6	 	 	1	  	  	  	  	 	  	 	2	53	1	1	2	18	9	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	130	6111	2	4	 	 	35	0	35	0	10	0	9	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	28	 	  	1	2	     	 	2	     	 	131.6614
697	10	2	18	65	55	2	1	 	 	30	  	  	  	  	1	2	2	2	56	1	1	2	18	9	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	121	6114	2	4	 	 	40	0	40	0	15	0	9	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	37	 	  	1	2	     	 	2	     	 	131.6614
698	10	2	18	65	56	3	6	 	 	1	  	  	  	  	 	  	 	2	32	1	1	1	18	10	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	5	121	6114	2	1	1	1	14	0	14	0	40	0	5	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	28	 	  	1	1	1000	2	2	     	 	131.6614
699	10	2	18	65	56	5	6	 	 	1	  	  	  	  	 	  	 	2	20	1	1	1	18	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	1	2	1	2	0	2	0	30	0	5	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	28	 	  	1	1	1000	2	2	     	 	131.6614
700	10	2	18	173	69	1	1	 	 	25	  	  	  	  	1	1	1	1	50	4	3	2	18	3	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	5219	5220	2	3	 	 	15	0	15	0	60	60	 	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	2	     	 	2	     	 	192.8372
701	10	2	18	173	73	1	1	 	 	20	  	  	  	  	1	1	1	2	42	4	3	4	18	4	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	4	2143	7414	2	1	2	5	3	0	3	0	35	0	4	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	40	 	  	1	1	1500	2	2	     	 	192.8372
702	10	2	18	221	87	2	1	 	 	20	  	  	  	  	1	2	2	2	28	1	1	2	18	7	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	112	6111	2	4	 	 	8	0	8	0	42	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	42	 	  	1	2	     	 	2	     	 	242.5398
703	10	2	18	252	93	1	1	 	 	45	  	  	  	  	1	1	1	1	48	1	1	2	18	4	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	111	6111	2	3	 	 	26	0	26	0	24	0	1	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	24	2	  	3	2	     	2	2	     	 	172.6056
704	10	2	18	252	93	2	1	 	 	45	  	  	  	  	1	2	2	2	39	1	1	2	18	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	20	0	20	0	24	0	4	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	18	2	  	3	2	     	2	2	     	 	172.6056
705	10	2	18	252	101	1	1	 	 	45	  	  	  	  	1	1	1	1	41	1	1	2	18	6	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	111	6111	2	3	 	 	10	0	10	0	24	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	24	2	  	3	2	     	 	2	     	 	172.6056
706	10	2	19	90	37	1	1	 	 	30	  	  	  	  	1	1	1	1	62	1	4	2	1	6	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	6	111	9211	2	3	 	 	40	0	40	0	36	0	6	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	20	2	  	3	2	     	 	2	     	 	78.8502
707	10	2	19	90	37	2	1	 	 	30	  	  	  	  	1	2	2	2	55	1	4	2	1	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	6	111	9211	2	4	 	 	35	0	35	0	36	0	6	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	20	2	  	3	2	     	 	2	     	 	78.8502
708	10	2	19	90	38	1	1	 	 	30	  	  	  	  	1	1	1	1	52	1	1	2	5	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	111	9211	2	1	1	5	30	0	10	0	40	0	1	2	    	    	 	 	  	  	  	2	1	    	    	 	     	  	 	 	 	    	     	1	45	 	  	1	1	1800	2	2	     	 	78.8502
709	10	2	20	102	31	2	1	 	 	20	  	  	  	  	1	2	2	2	32	1	1	2	25	2	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	130	9211	2	1	1	1	5	0	5	0	40	10	9	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	36	 	  	1	1	800	2	2	     	 	256.9265
710	10	2	20	178	52	2	1	 	 	45	  	  	  	  	1	2	3	1	20	1	1	1	20	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	112	6111	2	3	 	 	3	6	3	6	40	0	9	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	26	 	  	1	2	     	 	2	     	 	178.0983
711	10	2	20	216	69	1	1	 	 	15	  	  	  	  	1	1	1	1	55	1	1	2	4	6	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	111	6111	2	3	 	 	21	0	21	0	70	21	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	37	 	  	1	2	     	 	2	     	 	124.54799999999999
712	10	2	20	216	71	2	1	 	 	15	  	  	  	  	1	2	2	2	45	1	1	2	5	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	3	 	 	10	0	10	0	49	5	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	31	 	  	1	2	     	 	2	     	 	124.54799999999999
713	10	2	21	29	12	1	1	 	 	20	  	  	  	  	1	1	1	1	35	1	1	2	21	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	111	6111	2	3	 	 	16	0	16	0	28	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	28	 	  	1	2	     	 	2	     	 	83.1392
714	10	2	21	29	15	1	1	 	 	15	  	  	  	  	1	1	1	2	43	1	1	2	5	11	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	3	 	 	10	0	10	0	20	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	42	 	  	1	2	     	 	2	     	 	83.1392
715	10	2	21	29	15	2	1	 	 	15	  	  	  	  	1	2	3	1	21	1	1	1	5	11	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	2	0	2	0	20	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	39	 	  	1	2	     	 	2	     	 	83.1392
716	10	2	21	29	15	3	1	 	 	15	  	  	  	  	1	3	3	1	19	1	1	1	5	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	2	0	2	0	20	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	39	 	  	1	2	     	 	2	     	 	83.1392
717	10	2	21	29	15	4	1	 	 	15	  	  	  	  	1	4	3	1	17	1	1	1	5	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	2	0	2	0	20	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	39	 	  	1	2	     	 	2	     	 	83.1392
718	10	2	21	29	20	1	1	 	 	15	  	  	  	  	1	1	1	1	65	1	1	2	4	3	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	3	 	 	45	0	45	0	20	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	40	 	  	1	2	     	 	2	     	 	83.1392
719	10	2	21	29	22	1	1	 	 	30	  	  	  	  	1	1	1	1	52	1	1	2	4	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	111	6111	2	3	 	 	10	0	10	0	20	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	30	 	  	1	2	     	 	2	     	 	83.1392
720	10	2	21	29	23	3	1	 	 	30	  	  	  	  	1	3	3	2	37	1	1	1	21	12	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	5219	5220	2	3	 	 	1	0	1	0	25	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	20	2	  	3	2	     	 	2	     	 	83.1392
721	10	2	21	56	28	1	1	 	 	40	  	  	  	  	1	1	1	1	60	1	1	2	4	3	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	3	 	 	20	0	20	0	35	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	33	 	  	1	2	     	 	2	     	 	90.3521
722	10	2	21	56	31	1	1	 	 	40	  	  	  	  	1	1	1	1	44	1	1	2	19	4	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	4	0	9	2	1	1	6	20	0	20	0	48	16	4	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	1	3770	1	2	     	 	90.3521
723	10	2	21	56	31	2	1	 	 	40	  	  	  	  	1	2	2	2	41	1	1	2	5	19	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	5310	5122	2	1	2	6	3	0	4	0	35	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	1	2450	1	2	     	 	90.3521
724	10	2	21	56	32	1	4	 	 	1	  	  	  	  	 	  	 	1	35	1	1	2	21	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	3	 	 	10	0	10	0	35	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	33	 	  	1	2	     	 	2	     	 	90.3521
725	10	2	21	56	34	1	4	 	 	1	  	  	  	  	 	  	 	1	54	1	1	2	6	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	3	 	 	33	0	33	0	30	0	6	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	33	 	  	1	2	     	 	2	     	 	90.3521
726	10	2	21	56	35	1	1	 	 	35	  	  	  	  	1	1	1	1	52	1	1	2	25	1	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	3	 	 	25	0	25	0	30	0	5	1	52	1952	2	0	23	5	0	7	0	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	2	     	 	2	     	 	90.3521
727	10	2	21	56	36	1	4	 	 	1	  	  	  	  	 	  	 	1	60	1	1	2	6	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	3	 	 	28	0	28	0	35	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	35	 	  	1	2	     	 	2	     	 	90.3521
728	10	2	21	56	36	4	4	 	 	1	  	  	  	  	 	  	 	1	25	1	1	1	21	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	7	0	7	0	30	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	30	 	  	1	2	     	 	2	     	 	90.3521
729	10	2	21	56	38	1	1	 	 	40	  	  	  	  	1	1	1	1	53	1	1	2	5	19	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	3	 	 	30	0	30	0	30	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	31	 	  	1	2	     	 	2	     	 	90.3521
730	10	2	21	56	38	3	1	 	 	40	  	  	  	  	1	3	3	1	23	1	1	1	21	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	5	0	5	0	30	0	5	1	    	    	 	9	21	5	0	2	4	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	2	     	 	1	2900	1	90.3521
731	10	2	21	98	54	1	1	 	 	30	  	  	  	  	1	1	1	1	41	1	1	2	4	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	3	 	 	20	0	20	0	56	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	34	 	  	1	2	     	 	2	     	 	160.5779
732	10	2	21	98	55	2	1	 	 	25	  	  	  	  	1	2	2	1	24	1	1	2	21	9	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	8100	110	1	1	2	5	2	6	2	6	56	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	36	 	  	1	1	     	2	2	     	 	160.5779
733	10	2	21	98	61	2	2	 	 	1	  	  	  	  	 	  	 	1	41	1	1	2	21	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	3	 	 	6	0	6	0	56	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	36	 	  	1	2	     	 	2	     	 	160.5779
734	10	2	23	49	18	1	1	 	 	40	  	  	  	  	1	1	1	1	59	1	1	2	7	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	4	5203	5220	2	3	 	 	0	1	0	1	14	14	 	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	4	2	  	3	2	     	 	2	     	 	26.0275
735	10	2	23	91	38	2	1	 	 	40	  	  	  	  	1	2	2	2	39	1	1	2	23	6	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	111	6111	2	4	 	 	12	0	19	0	15	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	21	2	  	3	2	     	 	2	     	 	93.0863
736	10	2	23	91	41	1	1	 	 	30	  	  	  	  	1	1	1	1	60	1	1	2	23	1	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	113	6111	2	3	 	 	40	0	40	0	60	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	24	2	  	3	2	     	 	2	     	 	93.0863
737	11	1	1	49	30	2	1	 	 	35	  	  	  	  	1	2	3	2	30	4	3	2	25	13	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	8310	2322	1	1	2	1	3	0	3	0	30	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	1	3000	2	2	     	 	201.9285
738	11	1	1	84	42	1	1	 	 	15	  	  	  	  	1	1	1	1	35	2	2	2	1	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	9000	9211	2	1	1	1	10	0	10	0	60	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	36	 	  	1	1	1000	2	2	     	 	100.855
739	11	1	1	84	46	6	1	 	 	35	  	  	  	  	1	6	6	2	55	2	2	3	6	19	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	3	8530	9131	2	1	2	1	7	0	7	0	84	0	3	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	40	 	  	1	1	1500	1	2	     	 	100.855
740	11	1	1	252	86	1	1	 	 	15	  	  	  	  	1	1	1	1	45	1	1	3	1	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	5219	5220	2	3	 	 	11	0	11	0	60	0	9	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	2	     	 	2	     	 	16.6937
741	11	1	3	115	4	3	1	 	 	25	  	  	  	  	1	3	5	1	66	1	1	2	3	8	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	1	4001	7122	1	1	1	1	35	0	35	0	50	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	1	3000	2	2	     	 	178.2311
742	11	1	3	115	4	5	1	 	 	25	  	  	  	  	1	5	3	2	18	1	1	1	3	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	2220	9114	2	1	2	1	0	1	0	1	45	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	3	1	44	2	1	1	2	2	     	 	178.2311
743	11	1	7	19	5	1	1	 	 	35	  	  	  	  	1	1	1	2	70	1	1	3	7	6	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	117	9	2	1	 	1	4	0	4	0	16	16	 	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	18	2	  	3	1	640	2	2	     	 	73.0626
744	11	1	20	167	1	1	1	 	 	75	  	  	  	  	1	1	1	1	56	1	1	2	20	6	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	1	4001	7122	2	1	1	6	30	0	30	0	48	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	26	 	  	1	1	2500	2	2	     	 	59.5031
745	11	1	20	167	1	5	1	 	 	75	  	  	  	  	1	5	3	2	26	1	1	1	20	11	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	9	2220	8263	2	1	2	6	5	0	0	6	40	0	9	2	    	    	 	 	  	  	  	2	1	    	    	 	     	  	 	 	 	    	     	1	29	 	  	1	1	0	2	2	     	 	59.5031
746	11	1	20	167	13	1	1	 	 	60	  	  	  	  	1	1	1	1	52	1	1	2	25	19	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	8100	9162	1	1	2	6	6	0	20	0	40	12	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	40	 	  	1	1	0	2	2	     	 	59.5031
747	11	2	1	197	146	2	1	 	 	30	  	  	  	  	1	2	2	2	45	1	1	2	1	11	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	7	2220	7433	2	3	 	 	6	0	6	0	18	0	7	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	2	     	 	2	     	 	192.8704
748	11	2	1	233	165	1	1	 	 	45	  	  	  	  	1	1	1	1	50	1	1	2	25	11	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	4001	7129	2	2	 	 	5	0	5	0	30	30	 	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	30	 	  	1	2	     	 	2	     	 	160.0648
749	11	2	2	109	77	1	1	 	 	20	  	  	  	  	1	1	1	2	30	1	1	3	2	4	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	2909	9322	2	1	1	6	1	0	1	0	40	0	9	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	42	 	  	1	1	800	2	2	     	 	407.9176
750	11	2	3	92	35	1	1	 	 	30	  	  	  	  	1	1	1	1	53	1	4	2	3	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	4	5310	5123	2	3	 	 	5	0	5	0	70	0	4	2	    	    	 	 	  	  	  	2	1	    	    	 	     	  	 	 	 	    	     	1	32	 	  	1	2	     	 	2	     	 	118.1332
751	11	2	3	185	99	2	1	 	 	20	  	  	  	  	1	2	3	1	50	1	1	1	3	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	121	9212	2	1	1	6	20	0	25	0	24	0	9	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	12	2	  	3	1	350	1	2	     	 	455.7657
752	11	2	4	223	50	1	1	 	 	20	  	  	  	  	1	1	1	1	24	1	1	2	4	10	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	1	4001	7122	2	1	2	1	1	0	1	0	40	0	1	2	    	    	 	 	  	  	  	1	1	    	    	 	     	  	 	 	 	    	     	1	49	 	  	1	1	2100	2	2	     	 	214.6167
753	11	2	4	223	51	3	1	 	 	35	  	  	  	  	1	3	3	1	23	1	1	1	4	13	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	3	6191	2359	2	1	2	6	2	0	2	0	48	0	3	2	    	    	 	 	  	  	  	2	1	    	    	 	     	  	 	 	 	    	     	1	50	 	  	1	1	4000	2	2	     	 	214.6167
754	11	2	5	96	44	3	1	 	 	30	  	  	  	  	1	3	3	1	19	1	1	1	5	10	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	3	4001	7122	2	1	2	1	0	11	0	11	40	0	3	2	    	    	 	 	  	  	  	1	1	    	    	 	     	  	 	 	 	    	     	1	30	 	  	1	1	2500	2	2	     	 	120.1004
755	11	2	7	153	72	6	2	 	 	1	  	  	  	  	 	  	 	2	15	1	1	2	7	9	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	2217	7431	2	4	 	 	1	0	1	0	48	30	8	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	30	 	  	1	2	     	 	2	     	 	257.9393
756	11	2	7	251	85	3	1	 	 	25	  	  	  	  	1	3	3	1	30	1	1	1	7	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	4001	7122	2	1	1	1	8	0	8	0	48	48	 	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	1	3225	1	2	     	 	138.0191
757	11	2	8	68	36	1	2	 	 	  	  	  	  	  	 	  	 	1	40	1	1	2	7	6	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	130	6210	2	1	1	5	2	6	2	6	48	0	9	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	28	 	  	1	1	2700	2	2	     	 	184.2401
758	11	2	8	164	55	1	1	 	 	30	  	  	1	1	1	1	1	1	49	3	2	2	8	4	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	114	9322	2	1	1	4	35	0	17	0	40	0	1	1	114	9322	2	1	10	0	9	1	0	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	1	664	2	1	500	2	167.1406
