REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q40SERNO,Q40A,Q40B,Q41,Q42,Q43,Q44
 9,2014,01,2,52,03,003,03,1,013,03,44,44, , ,  , 
 9,2014,01,2,52,03,003,04,1,014,01,56,48, , ,  , 
 9,2014,01,2,52,03,003,04,1,014,03,60,60, , ,  , 
 9,2014,01,2,52,03,003,05,1,015,01,60,60, , ,  , 
 9,2014,01,2,52,03,003,07,1,017,02,84,84, , ,  , 
 9,2014,01,2,52,03,003,07,1,017,03,56,56, , ,  , 
 9,2014,01,2,52,03,003,09,1,019,01,69,61, , ,  , 
 9,2014,01,2,52,03,003,10,1,020,01,91,91, , ,  , 
 9,2014,01,2,52,03,003,10,1,020,02,91,91, , ,  , 
 9,2014,01,2,52,09,004,01,1,021,01,28,  ,1,2,30,1
 9,2014,01,2,52,09,004,02,1,022,01,56,56, , ,  , 
 9,2014,01,2,52,09,004,04,1,024,01,35,35, , ,  , 
 9,2014,01,2,52,09,004,05,1,025,04,56,56, , ,  , 
 9,2014,01,2,52,09,004,06,1,026,01,42,42, , ,  , 
 9,2014,01,2,52,09,004,06,1,026,04,56,56, , ,  , 
 9,2014,01,2,52,09,004,07,1,027,01,70,70, , ,  , 
 9,2014,01,2,52,09,004,08,1,028,01,42,42, , ,  , 
 9,2014,01,2,52,09,004,09,1,029,01,56,56, , ,  , 
 9,2014,01,2,52,09,004,10,1,030,01,70,70, , ,  , 
 9,2014,01,2,52,18,005,01,1,001,01,60,60, , ,  , 
 9,2014,01,2,52,18,005,03,1,003,01,50,00, , ,  , 
 9,2014,01,2,52,18,005,04,1,004,01,50,50, , ,  , 
 9,2014,01,2,52,18,005,05,1,005,01,50,50, , ,  , 
 9,2014,01,2,52,18,005,07,1,007,01,50,50, , ,  , 
 9,2014,01,2,52,18,005,07,1,007,02,40,40, , ,  , 
 9,2014,01,2,52,18,005,08,1,008,01,40,40, , ,  , 
 9,2014,01,2,52,18,005,09,1,009,01,50,50, , ,  , 
 9,2014,01,2,52,18,005,10,1,010,01,40,40, , ,  , 
 9,2014,01,2,52,30,006,02,1,022,01,36,36, , ,  , 
 9,2014,01,2,52,30,006,02,1,022,02,36,36, , ,  , 
 9,2014,01,2,52,30,006,07,1,027,01,60,60, , ,  , 
 9,2014,01,2,52,30,006,09,1,029,03,50,50, , ,  , 
 9,2014,01,2,52,30,006,10,1,030,01,40,40, , ,  , 
 9,2014,01,2,52,34,007,02,1,032,01,72,72, , ,  , 
 9,2014,01,2,52,34,007,03,1,033,01,96,96, , ,  , 
 9,2014,01,2,52,34,007,06,1,036,01,60,60, , ,  , 
 9,2014,01,2,52,34,007,07,1,037,01,72,72, , ,  , 
 9,2014,01,2,52,34,007,08,1,038,01,48,48, , ,  , 
 9,2014,01,2,52,34,007,08,1,038,02,48,48, , ,  , 
 9,2014,01,2,52,34,007,09,1,039,01,40,40, , ,  , 
 9,2014,01,2,52,42,008,01,1,031,01,60,60, , ,  , 
 9,2014,01,2,52,42,008,01,1,031,03,40,40, , ,  , 
 9,2014,01,2,52,42,008,02,1,032,01,40,40, , ,  , 
 9,2014,01,2,52,42,008,03,1,033,01,40,20, , ,  , 
 9,2014,01,2,52,42,008,04,1,034,01,40,20, , ,  , 
 9,2014,01,2,52,42,008,04,1,034,02,30,  ,2, ,  , 
 9,2014,01,2,52,42,008,05,1,035,01,40,20, , ,  , 
 9,2014,01,2,52,42,008,05,1,035,03,40,40, , ,  , 
 9,2014,01,2,52,42,008,06,1,036,01,30,  ,2, ,  , 
 9,2014,01,2,52,42,008,07,1,037,01,40,35, , ,  , 
 9,2014,01,2,52,42,008,07,1,037,02,54,54, , ,  , 
 9,2014,01,2,52,42,008,08,1,038,01,40,40, , ,  , 
 9,2014,01,2,52,42,008,09,1,039,01,40,40, , ,  , 
 9,2014,01,2,52,42,008,09,1,039,02,40,40, , ,  , 
 9,2014,01,2,52,42,008,10,1,040,01,40,40, , ,  , 
 9,2014,01,2,52,48,009,01,1,041,02,40,40, , ,  , 
 9,2014,01,2,52,48,009,02,1,042,01,48,40, , ,  , 
 9,2014,01,2,52,48,009,03,1,043,01,40,40, , ,  , 
 9,2014,01,2,52,48,009,04,1,044,01,40,40, , ,  , 
 9,2014,01,2,52,48,009,05,1,045,01,42,42, , ,  , 
 9,2014,01,2,52,48,009,06,1,046,01,35,35, , ,  , 
 9,2014,01,2,52,48,009,07,1,047,01,48,48, , ,  , 
 9,2014,01,2,52,48,009,08,1,048,01,48,48, , ,  , 
 9,2014,01,2,52,48,009,09,1,049,01,42,42, , ,  , 
 9,2014,01,2,52,48,009,10,1,050,01,48,48, , ,  , 
 9,2014,03,2,52,45,025,01,1,041,01,66,66, , ,  , 
 9,2014,03,2,52,45,025,01,1,041,02,64,64, , ,  , 
 9,2014,03,2,52,45,025,01,1,041,03,56,56, , ,  , 
 9,2014,03,2,52,45,025,02,1,042,01,40,40, , ,  , 
 9,2014,03,2,52,45,025,02,1,042,02,30,  ,2, ,  , 
 9,2014,03,2,52,45,025,03,1,043,01,56,56, , ,  , 
 9,2014,03,2,52,45,025,03,1,043,03,40,40, , ,  , 
 9,2014,03,2,52,45,025,04,1,044,01,96,96, , ,  , 
 9,2014,03,2,52,45,025,05,1,045,01,72,72, , ,  , 
 9,2014,03,2,52,45,025,05,1,045,02,35,35, , ,  , 
 9,2014,03,2,52,45,025,06,1,046,01,96,96, , ,  , 
 9,2014,03,2,52,45,025,06,1,046,02,40,40, , ,  , 
 9,2014,03,2,52,45,025,09,1,049,01,48,48, , ,  , 
 9,2014,03,2,81,42,023,02,1,012,01,45,45, , ,  , 
 9,2014,03,2,81,42,023,03,1,013,01,43,84, , ,  , 
 9,2014,03,2,81,42,023,03,1,013,02,21,  ,2, ,  , 
 9,2014,03,2,81,42,023,04,1,014,01,56,56, , ,  , 
 9,2014,03,2,81,42,023,04,1,014,02,28,  ,2, ,  , 
 9,2014,03,2,81,42,023,04,1,014,03,35,35, , ,  , 
 9,2014,03,2,81,42,023,05,1,015,01,42,35, , ,  , 
 9,2014,03,2,81,42,023,05,1,015,02,28,  ,2, ,  , 
 9,2014,03,2,81,42,023,06,1,016,02,28,  ,2, ,  , 
 9,2014,03,2,81,42,023,08,1,018,01,20,  ,2, ,  , 
 9,2014,03,2,81,42,023,07,1,017,01,49,49, , ,  , 
 9,2014,03,2,81,42,023,09,1,019,01,40,24, , ,  , 
 9,2014,03,2,81,42,023,09,1,019,02,48,32, , ,  , 
 9,2014,03,2,81,42,023,09,1,019,03,40,32, , ,  , 
 9,2014,03,2,81,42,023,09,1,019,05,48,32, , ,  , 
 9,2014,03,2,81,42,023,10,1,020,01,57,57, , ,  , 
 9,2014,03,2,81,42,023,10,1,020,02,70,70, , ,  , 
 9,2014,01,1,53,15,001,02,1,032,01,48,48, , ,  , 
 9,2014,01,1,53,15,001,02,1,032,02,48,48, , ,  , 
 9,2014,01,1,53,15,001,02,1,032,03,56,56, , ,  , 
 9,2014,01,1,53,15,001,03,1,033,02,56,56, , ,  , 
 9,2014,01,1,53,15,001,03,1,033,03,40,40, , ,  , 
 9,2014,01,1,53,15,001,05,1,035,01,60,60, , ,  , 
 9,2014,01,1,53,15,001,06,1,036,01,56,56, , ,  , 
 9,2014,01,1,53,15,001,06,1,036,02,40,40, , ,  , 
 9,2014,01,1,53,15,001,07,1,037,01,72,72, , ,  , 
 9,2014,01,1,53,15,001,08,1,038,01,56,56, , ,  , 
 9,2014,01,1,53,15,001,09,1,039,01,60,60, , ,  , 
 9,2014,01,1,53,15,001,10,1,040,01,60,60, , ,  , 
 9,2014,01,1,53,24,002,01,1,021,01,56,56, , ,  , 
 9,2014,01,1,53,24,002,01,1,021,02,10,  ,2, ,  , 
 9,2014,01,1,53,24,002,02,1,022,01,35,35, , ,  , 
 9,2014,01,1,53,24,002,02,1,022,04,60,60, , ,  , 
 9,2014,01,1,53,24,002,03,1,023,01,45,45, , ,  , 
 9,2014,01,1,53,24,002,04,1,024,01,60,60, , ,  , 
 9,2014,01,1,53,24,002,04,1,024,02,30,  ,2, ,  , 
 9,2014,01,1,53,24,002,05,1,025,01,24,  ,2, ,  , 
 9,2014,01,1,53,24,002,06,1,026,01,58,10,2, ,  , 
 9,2014,01,1,53,24,002,07,1,027,01,56,56, , ,  , 
 9,2014,01,1,53,24,002,08,1,028,01,56,56, , ,  , 
 9,2014,01,1,53,24,002,08,1,028,02,10,  ,2, ,  , 
 9,2014,01,1,53,24,002,09,1,029,01,60,20, , ,  , 
 9,2014,01,2,53,18,003,01,1,011,01,48,48, , ,  , 
 9,2014,01,2,53,18,003,03,1,013,01,70,70, , ,  , 
 9,2014,01,2,53,18,003,04,1,014,01,20,  ,1,2,40,1
 9,2014,01,2,53,18,003,05,1,015,01,56,48, , ,  , 
 9,2014,01,2,53,18,003,06,1,016,01,30,  ,2, ,  , 
 9,2014,01,2,53,18,003,08,1,018,01,48,00, , ,  , 
 9,2014,01,2,53,18,003,08,1,018,04,70,20, , ,  , 
 9,2014,01,2,53,18,003,09,1,019,01,56,56, , ,  , 
 9,2014,01,2,53,18,003,09,1,019,03,48,48, , ,  , 
 9,2014,01,2,53,18,003,10,1,020,01,56,48, , ,  , 
 9,2014,01,2,53,27,004,01,1,001,01,30,  ,2, ,  , 
 9,2014,01,2,53,27,004,02,1,002,01,50,30, , ,  , 
 9,2014,01,2,53,27,004,03,1,003,01,30,  ,2, ,  , 
 9,2014,01,2,53,27,004,03,1,003,02,35,35, , ,  , 
 9,2014,01,2,53,27,004,04,1,004,01,35,35, , ,  , 
 9,2014,01,2,53,27,004,05,1,005,01,40,42, , ,  , 
 9,2014,01,2,53,27,004,05,1,005,02,48,48, , ,  , 
 9,2014,01,2,53,27,004,07,1,007,01,56,56, , ,  , 
 9,2014,01,2,53,27,004,08,1,008,01,20,  ,2, ,  , 
 9,2014,01,2,53,27,004,09,1,009,01,35,35, , ,  , 
 9,2014,04,2,43,06,010,01,1,021,01,84,84, , ,  , 
 9,2014,04,2,43,06,010,02,1,022,01,56,40, , ,  , 
 9,2014,04,2,43,06,010,02,1,022,02,56,40, , ,  , 
 9,2014,04,2,43,06,010,03,1,023,01,84,84, , ,  , 
 9,2014,04,2,43,06,010,04,1,024,01,20,  ,2, ,  , 
 9,2014,04,2,43,06,010,05,1,025,01,84,84, , ,  , 
 9,2014,04,2,43,06,010,06,1,026,01,35,35, , ,  , 
 9,2014,04,2,43,06,010,07,1,027,02,84,60, , ,  , 
 9,2014,04,2,43,06,010,08,1,028,01,94,70, , ,  , 
 9,2014,04,2,43,06,010,08,1,028,02,42,42, , ,  , 
 9,2014,04,2,43,06,010,08,1,028,03,15,  ,1,3,50,1
 9,2014,04,2,43,06,010,09,1,029,01,50,00,2, ,  , 
 9,2014,04,2,43,06,010,09,1,029,03,60,40, , ,  , 
 9,2014,04,2,43,09,011,01,1,001,01,56,56, , ,  , 
 9,2014,04,2,43,09,011,01,1,001,05,38,38, , ,  , 
 9,2014,04,2,43,09,011,02,1,002,01,52,52, , ,  , 
 9,2014,04,2,43,09,011,02,1,002,03,46,46, , ,  , 
 9,2014,04,2,43,09,011,03,1,003,01,52,13, , ,  , 
 9,2014,04,2,43,09,011,03,1,003,02,56,56, , ,  , 
 9,2014,04,2,43,09,011,04,1,004,01,62,30, , ,  , 
 9,2014,04,2,43,09,011,05,1,005,02,75,31, , ,  , 
 9,2014,04,2,43,09,011,05,1,005,03,50,25, , ,  , 
 9,2014,04,2,43,09,011,06,1,006,01,56,28, , ,  , 
 9,2014,04,2,43,09,011,06,1,006,04,48,16, , ,  , 
 9,2014,04,2,43,09,011,07,1,007,01,55,55, , ,  , 
 9,2014,04,2,43,09,011,09,1,009,01,54,54, , ,  , 
 9,2014,04,2,43,09,011,09,1,009,02,54,54, , ,  , 
 9,2014,04,2,43,09,011,09,1,009,03,52,52, , ,  , 
 9,2014,04,2,43,09,011,09,1,009,04,48,48, , ,  , 
 9,2014,04,2,43,09,011,10,1,010,01,45,00, , ,  , 
 9,2014,04,2,43,09,011,10,1,010,04,52,26, , ,  , 
 9,2014,04,2,43,09,012,01,1,011,01,65,65, , ,  , 
 9,2014,04,2,43,09,012,01,1,011,03,54,36, , ,  , 
 9,2014,04,2,43,09,012,01,1,011,04,54,09, , ,  , 
 9,2014,04,2,43,09,012,03,1,013,01,50,32, , ,  , 
 9,2014,04,2,43,09,012,04,1,014,01,54,54, , ,  , 
 9,2014,04,2,43,09,012,05,1,015,01,48,32, , ,  , 
 9,2014,04,2,43,09,012,06,1,016,01,35,35, , ,  , 
 9,2014,04,2,43,09,012,06,1,016,02,50,50, , ,  , 
 9,2014,04,2,43,09,012,07,1,017,01,40,20, , ,  , 
 9,2014,04,2,43,09,012,07,1,017,02,55,55, , ,  , 
 9,2014,04,2,43,09,012,08,1,018,01,50,26, , ,  , 
 9,2014,04,2,43,09,012,09,1,019,01,48,32, , ,  , 
 9,2014,04,1,53,15,014,01,1,021,01,40,40, , ,  , 
 9,2014,04,1,53,15,014,01,1,021,07,40,40, , ,  , 
 9,2014,04,1,53,15,014,03,1,023,01,94,94, , ,  , 
 9,2014,04,1,53,15,014,04,1,024,03,40,40, , ,  , 
 9,2014,04,1,53,15,014,04,1,024,04,48,48, , ,  , 
 9,2014,04,1,53,15,014,06,1,026,02,42,42, , ,  , 
 9,2014,04,1,53,15,014,07,1,027,01,40,40, , ,  , 
 9,2014,04,1,53,15,014,07,1,027,04,40,40, , ,  , 
 9,2014,04,1,53,15,014,08,1,028,01,40,40, , ,  , 
 9,2014,04,1,53,15,014,09,1,029,01,40,40, , ,  , 
 9,2014,04,1,53,15,014,10,1,030,01,48,48, , ,  , 
 9,2014,04,1,53,24,015,01,1,011,01,60,60, , ,  , 
 9,2014,04,1,53,24,015,02,1,012,01,56,56, , ,  , 
 9,2014,04,1,53,24,015,03,1,013,01,42,42, , ,  , 
 9,2014,04,1,53,24,015,03,1,013,03,56,00, , ,  , 
 9,2014,04,1,53,24,015,04,1,014,01,50,50, , ,  , 
 9,2014,04,1,53,24,015,05,1,015,01,50,50, , ,  , 
 9,2014,04,1,53,24,015,05,1,015,03,50,50, , ,  , 
 9,2014,04,1,53,24,015,06,1,016,01,10,  ,2, ,  , 
 9,2014,04,1,53,24,015,07,1,017,01,52,52, , ,  , 
 9,2014,04,1,53,24,015,08,1,018,01,36,36, , ,  , 
 9,2014,04,1,53,24,015,09,1,019,01,18,  ,2, ,  , 
 9,2014,04,1,53,24,015,10,1,020,01,70,70, , ,  , 
 9,2014,04,2,53,18,016,01,1,011,01,60,30,2, ,  , 
 9,2014,04,2,53,18,016,01,1,011,03,20,  ,1,3,40,1
 9,2014,04,2,53,18,016,02,1,012,01,45,00, , ,  , 
 9,2014,04,2,53,18,016,04,1,014,01,40,00,2, ,  , 
 9,2014,04,2,53,18,016,04,1,014,04,54,00,1,3,35,1
 9,2014,04,2,53,18,016,05,1,015,01,45,00,1,2,20,1
 9,2014,04,2,53,18,016,06,1,016,01,68,20,1,4,20,1
 9,2014,04,2,53,18,016,07,1,017,01,35,00, , ,  , 
 9,2014,04,2,53,18,016,07,1,017,02,35,00, , ,  , 
 9,2014,04,2,53,18,016,08,1,018,01,54,54, , ,  , 
 9,2014,04,2,53,18,016,08,1,018,02,20,  ,2, ,  , 
 9,2014,04,2,53,18,016,09,1,020,01,45,45, , ,  , 
 9,2014,04,2,53,18,016,09,1,020,05,40,40, , ,  , 
 9,2014,04,2,53,30,017,01,1,001,01,20,  ,2, ,  , 
 9,2014,04,2,53,30,017,01,1,001,02,15,  ,2, ,  , 
 9,2014,04,2,53,30,017,01,1,001,03,40,40, , ,  , 
 9,2014,04,2,53,30,017,02,1,002,01,45,45, , ,  , 
 9,2014,04,2,53,30,017,02,1,002,03,40,40, , ,  , 
 9,2014,04,2,53,30,017,03,1,003,01,21,  ,2, ,  , 
 9,2014,04,2,53,30,017,03,1,003,02,15,  ,2, ,  , 
 9,2014,04,2,53,30,017,03,1,003,03,56,56, , ,  , 
 9,2014,04,2,53,30,017,04,1,004,01,15,  ,2, ,  , 
 9,2014,04,2,53,30,017,05,1,005,01,49,49, , ,  , 
 9,2014,04,2,53,30,017,05,1,005,03,40,20, , ,  , 
 9,2014,04,2,53,30,017,06,1,006,01,70,60, , ,  , 
 9,2014,04,2,53,30,017,08,1,008,01,40,32, , ,  , 
 9,2014,04,2,53,30,017,09,1,009,01,56,56, , ,  , 
 9,2014,04,2,53,30,017,10,1,010,01,40,24, , ,  , 
 9,2014,04,1,91,48,030,03,1,083,01,50,30, , ,  , 
 9,2014,04,1,91,48,030,03,1,083,03,55,30, , ,  , 
 9,2014,04,1,91,48,030,03,1,083,04,60,35, , ,  , 
 9,2014,04,1,91,48,030,04,1,084,02,60,00, , ,  , 
 9,2014,04,1,91,48,030,04,1,084,03,60,40, , ,  , 
 9,2014,04,1,91,48,030,06,1,086,01,60,60, , ,  , 
 9,2014,04,1,91,48,030,08,1,088,01,50,30, , ,  , 
 9,2014,04,1,91,48,030,08,1,088,02,30,  ,2, ,  , 
 9,2014,04,1,91,48,030,09,1,089,03,55,00, , ,  , 
 9,2014,04,1,91,48,030,10,1,090,01,60,40, , ,  , 
 9,2014,04,2,91,03,031,01,1,061,01,50,30, , ,  , 
 9,2014,04,2,91,03,031,01,1,061,02,50,30, , ,  , 
 9,2014,04,2,91,03,031,01,1,061,03,60,30, , ,  , 
 9,2014,04,2,91,03,031,01,1,061,04,40,30, , ,  , 
 9,2014,04,2,91,03,031,02,1,062,02,50,30, , ,  , 
 9,2014,04,2,91,03,031,02,1,062,03,60,30, , ,  , 
 9,2014,04,2,91,03,031,03,1,063,01,50,30, , ,  , 
 9,2014,04,2,91,03,031,04,1,064,01,50,30, , ,  , 
 9,2014,04,2,91,03,031,04,1,064,02,60,30, , ,  , 
 9,2014,04,2,91,03,031,06,1,066,01,50,30, , ,  , 
 9,2014,04,2,91,03,031,07,1,067,01,70,45, , ,  , 
 9,2014,04,2,91,03,031,08,1,068,01,60,30, , ,  , 
 9,2014,04,2,91,03,031,09,1,069,02,70,50, , ,  , 
 9,2014,04,2,91,03,031,10,1,070,02,60,25, , ,  , 
 9,2014,04,2,91,03,031,10,1,070,03,70,40, , ,  , 
 9,2014,04,2,91,06,032,01,1,071,01,63,00, , ,  , 
 9,2014,04,2,91,06,032,01,1,071,04,75,00, , ,  , 
 9,2014,04,2,91,06,032,02,1,072,01,84,48, , ,  , 
 9,2014,04,2,91,06,032,02,1,072,02,49,35, , ,  , 
 9,2014,04,2,91,06,032,03,1,073,01,63,00, , ,  , 
 9,2014,04,2,91,06,032,03,1,073,02,35,00, , ,  , 
 9,2014,04,2,91,06,032,04,1,074,01,42,00, , ,  , 
 9,2014,04,2,91,06,032,04,1,074,02,63,00, , ,  , 
 9,2014,04,2,91,06,032,05,1,075,02,40,10, , ,  , 
 9,2014,04,2,91,06,032,07,1,077,02,77,50, , ,  , 
 9,2014,04,2,91,06,032,08,1,078,01,35,00, , ,  , 
 9,2014,04,2,91,06,032,08,1,078,02,91,39, , ,  , 
 9,2014,04,2,91,06,032,09,1,079,01,99,48, , ,  , 
 9,2014,04,2,91,06,032,10,1,080,01,48,08, , ,  , 
 9,2014,04,2,91,06,032,10,1,080,02,42,00, , ,  , 
 9,2014,04,2,91,12,033,02,1,002,01,48,24, , ,  , 
 9,2014,04,2,91,12,033,02,1,002,02,48,24, , ,  , 
 9,2014,04,2,91,12,033,03,1,003,01,42,32, , ,  , 
 9,2014,04,2,91,12,033,03,1,003,03,48,24, , ,  , 
 9,2014,04,2,91,12,033,03,1,003,04,48,24, , ,  , 
 9,2014,04,2,91,12,033,04,1,004,02,40,16, , ,  , 
 9,2014,04,2,91,12,033,05,1,005,03,45,28, , ,  , 
 9,2014,04,2,91,12,033,06,1,006,01,48,24, , ,  , 
 9,2014,04,2,91,12,033,06,1,006,03,48,24, , ,  , 
 9,2014,04,2,91,12,033,06,1,006,04,48,24, , ,  , 
 9,2014,04,2,91,12,033,07,1,007,01,48,32, , ,  , 
 9,2014,04,2,91,12,033,08,1,008,03,42,28, , ,  , 
 9,2014,04,2,91,12,033,10,1,010,01,60,40, , ,  , 
 9,2014,04,2,91,15,034,01,1,051,01,45,20, , ,  , 
 9,2014,04,2,91,15,034,01,1,051,02,70,70, , ,  , 
 9,2014,04,2,91,15,034,02,1,052,01,42,20, , ,  , 
 9,2014,04,2,91,15,034,03,1,053,01,48,16, , ,  , 
 9,2014,04,2,91,15,034,03,1,053,02,40,20, , ,  , 
 9,2014,04,2,91,15,034,04,1,054,03,40,21, , ,  , 
 9,2014,04,2,91,15,034,05,1,055,01,40,25, , ,  , 
 9,2014,04,2,91,15,034,05,1,055,02,36,10, , ,  , 
 9,2014,04,2,91,15,034,06,1,056,01,56,18, , ,  , 
 9,2014,04,2,91,15,034,06,1,056,02,45,25, , ,  , 
 9,2014,04,2,91,15,034,08,1,058,01,64,30, , ,  , 
 9,2014,04,2,91,15,034,08,1,058,02,66,36, , ,  , 
 9,2014,04,2,91,15,034,08,1,058,03,60,60, , ,  , 
 9,2014,04,2,91,15,034,08,1,058,05,60,40, , ,  , 
 9,2014,04,2,91,15,034,09,1,059,01,54,26, , ,  , 
 9,2014,04,2,91,15,034,09,1,059,02,42,22, , ,  , 
 9,2014,04,2,91,15,034,10,1,060,01,40,16, , ,  , 
 9,2014,04,2,91,21,035,01,1,041,01,65,65, , ,  , 
 9,2014,04,2,91,21,035,01,1,041,02,44,44, , ,  , 
 9,2014,04,2,91,21,035,01,1,041,03,70,70, , ,  , 
 9,2014,04,2,91,21,035,02,1,042,01,28,  ,2, ,  , 
 9,2014,04,2,91,21,035,02,1,042,02,72,72, , ,  , 
 9,2014,04,2,91,21,035,03,1,043,01,54,54, , ,  , 
 9,2014,04,2,91,21,035,03,1,043,02,54,54, , ,  , 
 9,2014,04,2,91,21,035,04,1,044,01,39,39, , ,  , 
 9,2014,04,2,91,21,035,05,1,045,01,42,42, , ,  , 
 9,2014,04,2,91,21,035,05,1,045,03,56,56, , ,  , 
 9,2014,04,2,91,21,035,06,1,046,01,56,56, , ,  , 
 9,2014,04,2,91,21,035,06,1,046,03,56,56, , ,  , 
 9,2014,04,2,91,21,035,06,1,046,07,56,56, , ,  , 
 9,2014,04,2,91,21,035,07,1,047,01,28,  ,2, ,  , 
 9,2014,04,2,91,21,035,07,1,047,02,48,48, , ,  , 
 9,2014,04,2,91,21,035,08,1,048,01,44,44, , ,  , 
 9,2014,04,2,91,21,035,08,1,048,04,60,60, , ,  , 
 9,2014,04,2,91,21,035,09,1,049,01,42,42, , ,  , 
 9,2014,04,2,91,21,035,09,1,049,02,48,48, , ,  , 
 9,2014,04,2,91,21,035,09,1,049,03,48,48, , ,  , 
 9,2014,04,2,91,27,036,01,1,031,01,30,  ,1,1,10,1
 9,2014,04,2,91,27,036,01,1,031,02,56,32, , ,  , 
 9,2014,04,2,91,27,036,02,1,032,02,10,  ,2, ,  , 
 9,2014,04,2,91,27,036,03,1,033,01,50,10, , ,  , 
 9,2014,04,2,91,27,036,03,1,033,02,20,  ,2, ,  , 
 9,2014,04,2,91,27,036,04,1,034,01,50,00, , ,  , 
 9,2014,04,2,91,27,036,04,1,034,02,15,  ,2, ,  , 
 9,2014,04,2,91,27,036,05,1,035,02,40,16, , ,  , 
 9,2014,04,2,91,27,036,06,1,036,03,40,16, , ,  , 
 9,2014,04,2,91,27,036,07,1,037,01,50,10, , ,  , 
 9,2014,04,2,91,27,036,08,1,038,01,50,40, , ,  , 
 9,2014,04,2,91,27,036,09,1,039,01,40,16, , ,  , 
 9,2014,04,2,91,27,036,09,1,039,03,40,24, , ,  , 
 9,2014,04,2,91,27,036,10,1,040,01,30,  ,2, ,  , 
 9,2014,04,2,91,27,036,10,1,040,02,25,  ,2, ,  , 
 9,2014,04,2,91,27,036,10,1,040,03,40,10, , ,  , 
 9,2014,04,2,91,36,037,01,1,021,01,84,72, , ,  , 
 9,2014,04,2,91,36,037,01,1,021,03,70,20, , ,  , 
 9,2014,04,2,91,36,037,03,1,023,01,70,20, , ,  , 
 9,2014,04,2,91,36,037,05,1,025,01,56,32, , ,  , 
 9,2014,04,2,91,36,037,05,1,025,02,35,16, , ,  , 
 9,2014,04,2,91,36,037,05,1,025,03,40,16, , ,  , 
 9,2014,04,2,91,36,037,06,1,026,02,32,  ,2, ,  , 
 9,2014,04,2,91,36,037,06,1,026,03,40,16, , ,  , 
 9,2014,04,2,91,36,037,07,1,027,01,40,10, , ,  , 
 9,2014,04,2,91,36,037,08,1,028,01,48,10, , ,  , 
 9,2014,04,2,91,36,037,08,1,028,02,08,  ,2, ,  , 
 9,2014,04,2,91,36,037,09,1,029,01,48,24, , ,  , 
 9,2014,04,2,91,36,037,09,1,029,02,40,24, , ,  , 
 9,2014,04,2,91,36,037,10,1,030,01,40,10, , ,  , 
 9,2014,04,2,91,42,038,02,1,012,01,48,40, , ,  , 
 9,2014,04,2,91,42,038,02,1,012,03,56,56, , ,  , 
 9,2014,04,2,91,42,038,03,1,013,01,63,30, , ,  , 
 9,2014,04,2,91,42,038,04,1,014,01,32,  ,2, ,  , 
 9,2014,04,2,91,42,038,04,1,014,02,54,20, , ,  , 
 9,2014,04,2,91,42,038,05,1,015,01,40,10, , ,  , 
 9,2014,04,2,91,42,038,06,1,016,01,56,23, , ,  , 
 9,2014,04,2,91,42,038,06,1,016,04,56,32, , ,  , 
 9,2014,04,2,91,42,038,07,1,017,01,72,48, , ,  , 
 9,2014,04,2,91,42,038,08,1,018,04,56,24, , ,  , 
 9,2014,04,2,91,42,038,09,1,019,01,56,10, , ,  , 
 9,2014,04,2,91,42,038,09,1,019,03,48,08, , ,  , 
 9,2014,04,2,91,42,038,09,1,019,04,56,10, , ,  , 
 9,2014,04,2,91,48,039,10,1,091,01,40,00, , ,  , 
 9,2014,04,2,91,48,039,02,1,092,01,60,00, , ,  , 
 9,2014,04,2,91,48,039,03,1,093,01,60,50, , ,  , 
 9,2014,04,2,91,48,039,03,1,093,02,50,40, , ,  , 
 9,2014,04,2,91,48,039,06,1,096,01,50,00, , ,  , 
 9,2014,04,2,91,48,039,07,1,097,01,50,40, , ,  , 
 9,2014,04,2,91,48,039,08,1,098,01,60,00, , ,  , 
 9,2014,04,2,91,48,039,10,1,100,01,56,48, , ,  , 
 9,2014,04,2,62,48,023,01,1,051,01,40,40, , ,  , 
 9,2014,04,2,62,48,023,01,1,051,02,35,35, , ,  , 
 9,2014,04,2,62,48,023,03,1,053,01,35,35, , ,  , 
 9,2014,04,2,62,48,023,04,1,054,01,60,60, , ,  , 
 9,2014,04,2,62,48,023,05,1,055,01,45,45, , ,  , 
 9,2014,04,2,62,48,023,08,1,058,01,45,45, , ,  , 
 9,2014,04,2,62,48,023,08,1,058,03,40,40, , ,  , 
 9,2014,04,2,62,48,023,09,1,059,01,50,50, , ,  , 
 9,2014,04,2,62,48,023,10,1,060,01,40,40, , ,  , 
 9,2014,04,2,62,42,022,01,1,041,01,40,40, , ,  , 
 9,2014,04,2,62,42,022,01,1,041,04,40,40, , ,  , 
 9,2014,04,2,62,42,022,02,1,042,01,40,25,2, ,  , 
 9,2014,04,2,62,42,022,04,1,044,01,40,40, , ,  , 
 9,2014,04,2,62,42,022,04,1,044,03,40,40, , ,  , 
 9,2014,04,2,62,42,022,05,1,045,01,40,40, , ,  , 
 9,2014,04,2,62,42,022,05,1,045,03,48,48, , ,  , 
 9,2014,04,2,62,42,022,05,1,045,04,40,40, , ,  , 
 9,2014,04,2,62,42,022,06,1,046,01,40,40, , ,  , 
 9,2014,04,2,62,42,022,07,1,047,01,30,  ,1,1,10,1
