REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q47SERNO,Q47,Q48,Q49A,Q49B,Q49C,Q50
11,2014,04,2,32,45,039,08,1,088,03,1,1,3,4, , 
11,2014,04,2,32,45,039,10,1,090,02,2, , , , , 
11,2014,04,2,32,45,039,10,1,090,06,2, , , , , 
11,2014,04,2,32,48,040,02,1,092,01,2, , , , , 
11,2014,04,2,32,48,040,06,1,096,02,2, , , , , 
11,2014,04,2,32,48,040,06,1,096,04,2, , , , , 
11,2014,04,2,32,48,040,07,1,097,02,2, , , , , 
11,2014,04,2,32,48,040,07,1,097,04,2, , , , , 
11,2014,04,2,32,48,040,08,1,098,03,2, , , , , 
11,2014,04,2,32,48,040,09,1,099,02,2, , , , , 
11,2014,04,2,32,48,040,10,1,100,01,2, , , , , 
11,2014,04,2,32,48,040,10,1,100,02,2, , , , , 
11,2014,04,2,32,48,040,10,1,100,04,1,1,3,4, , 
11,2014,04,1,42,03,010,01,1,001,01,2, , , , , 
11,2014,04,1,42,03,010,01,1,001,02,2, , , , , 
11,2014,04,1,42,03,010,01,1,001,03,2, , , , , 
11,2014,04,1,42,03,010,03,1,003,03,2, , , , , 
11,2014,04,1,42,03,010,03,1,003,04,2, , , , , 
11,2014,04,1,42,03,010,04,1,004,01,2, , , , , 
11,2014,04,1,42,03,010,04,1,004,02,2, , , , , 
11,2014,04,1,42,03,010,05,1,005,01,2, , , , , 
11,2014,04,1,42,03,010,05,1,005,03,2, , , , , 
11,2014,04,1,42,03,010,06,1,006,02,2, , , , , 
11,2014,04,1,42,03,010,06,1,006,03,2, , , , , 
11,2014,04,1,42,03,010,07,1,007,01,2, , , , , 
11,2014,04,1,42,03,010,07,1,007,02,2, , , , , 
11,2014,04,1,42,03,010,09,1,009,02,2, , , , , 
11,2014,04,2,42,06,011,01,1,011,01,2, , , , , 
11,2014,04,2,42,06,011,01,1,011,02,2, , , , , 
11,2014,04,2,42,06,011,01,1,011,03,2, , , , , 
11,2014,04,2,42,06,011,01,1,011,05,2, , , , , 
11,2014,04,2,42,06,011,01,1,011,06,2, , , , , 
11,2014,04,2,42,06,011,02,1,012,02,2, , , , , 
11,2014,04,2,42,06,011,04,1,014,02,2, , , , , 
11,2014,04,2,42,06,011,05,1,015,02,2, , , , , 
11,2014,04,2,42,06,011,05,1,015,04,2, , , , , 
11,2014,04,2,42,06,011,06,1,016,02,2, , , , , 
11,2014,04,2,42,06,011,06,1,016,03,2, , , , , 
11,2014,04,2,42,06,011,07,1,017,02,2, , , , , 
11,2014,04,2,42,06,011,07,1,017,03,1,1,4, , , 
11,2014,04,2,42,06,011,07,1,017,04,2, , , , , 
11,2014,04,2,42,06,011,07,1,017,05,2, , , , , 
11,2014,04,2,42,06,011,09,1,019,02,2, , , , , 
11,2014,04,2,42,12,012,01,1,021,02,2, , , , , 
11,2014,04,2,42,12,012,02,1,022,02,2, , , , , 
11,2014,04,2,42,12,012,03,1,023,02,2, , , , , 
11,2014,04,2,42,12,012,03,1,023,05,2, , , , , 
11,2014,04,2,42,12,012,04,1,024,02,2, , , , , 
11,2014,04,2,42,12,012,05,1,025,02,2, , , , , 
11,2014,04,2,42,12,012,05,1,025,03,2, , , , , 
11,2014,04,2,42,12,012,06,1,026,01,2, , , , , 
11,2014,04,2,42,12,012,07,1,027,02,2, , , , , 
11,2014,04,2,42,12,012,07,1,027,03,2, , , , , 
11,2014,04,2,42,12,012,07,1,027,04,2, , , , , 
11,2014,04,2,42,12,012,07,1,027,05,2, , , , , 
11,2014,04,2,42,12,012,08,1,028,02,2, , , , , 
11,2014,04,2,42,06,012,09,1,029,02,2, , , , , 
11,2014,04,2,61,84,069,01,1,091,01,1,2, , , ,9
11,2014,04,2,61,84,069,01,1,091,03,2, , , , , 
11,2014,04,2,61,06,069,02,1,092,01,2, , , , , 
11,2014,04,2,61,06,069,04,1,094,01,2, , , , , 
11,2014,04,2,61,06,069,04,1,094,03,2, , , , , 
11,2014,04,2,61,06,069,05,1,095,02,2, , , , , 
11,2014,04,2,61,06,069,06,1,096,01,2, , , , , 
11,2014,04,2,61,06,069,06,1,096,03,2, , , , , 
11,2014,04,2,61,06,069,07,1,097,01,2, , , , , 
11,2014,04,2,61,06,069,07,1,097,02,2, , , , , 
11,2014,04,2,61,06,069,07,1,097,03,2, , , , , 
11,2014,04,2,61,06,069,10,1,100,01,2, , , , , 
11,2014,04,2,61,81,068,03,1,113,04,2, , , , , 
11,2014,04,2,61,81,068,06,1,116,01,2, , , , , 
11,2014,04,2,61,81,068,06,1,116,02,2, , , , , 
11,2014,04,2,61,81,068,07,1,117,01,2, , , , , 
11,2014,04,2,61,81,068,08,1,118,01,2, , , , , 
11,2014,04,2,61,81,068,08,1,118,03,1,1,3, , , 
11,2014,04,2,61,81,068,08,1,118,04,2, , , , , 
11,2014,04,2,61,81,068,09,1,119,04,2, , , , , 
11,2014,04,2,61,81,068,10,1,120,04,2, , , , , 
11,2014,04,2,61,78,067,02,1,132,03,1,2, , , ,5
11,2014,04,2,61,78,067,02,1,132,04,2, , , , , 
11,2014,04,2,61,78,067,03,1,133,04,2, , , , , 
11,2014,04,2,61,78,067,04,1,134,01,2, , , , , 
11,2014,04,2,61,78,067,06,1,136,01,2, , , , , 
11,2014,04,2,61,78,067,06,1,136,03,1,2, , , ,3
11,2014,04,2,61,78,067,07,1,137,02,1,2, , , ,6
11,2014,04,2,61,78,067,08,1,138,01,2, , , , , 
11,2014,04,2,61,78,067,08,1,138,02,2, , , , , 
11,2014,04,2,61,78,067,09,1,139,01,2, , , , , 
11,2014,04,2,61,78,067,09,1,139,04,2, , , , , 
11,2014,04,2,61,78,067,09,1,139,06,2, , , , , 
11,2014,04,2,61,78,067,10,1,140,02,1,2, , , ,6
11,2014,04,2,61,78,067,10,1,140,05,2, , , , , 
11,2014,04,2,61,75,066,01,1,151,02,2, , , , , 
11,2014,04,2,61,75,066,04,1,154,02,2, , , , , 
11,2014,04,2,61,75,066,05,1,155,02,2, , , , , 
11,2014,04,2,61,75,066,05,1,155,03,1,2, , , ,2
11,2014,04,2,61,75,066,05,1,155,04,1,2, , , ,2
11,2014,04,2,61,75,066,06,1,156,02,2, , , , , 
11,2014,04,2,61,75,066,07,1,157,01,2, , , , , 
11,2014,04,2,61,75,066,07,1,157,03,2, , , , , 
11,2014,04,2,61,75,066,08,1,158,02,2, , , , , 
11,2014,04,2,61,75,066,09,1,159,02,2, , , , , 
11,2014,04,2,61,75,066,09,1,159,04,2, , , , , 
11,2014,04,2,61,75,066,10,1,160,01,2, , , , , 
11,2014,04,2,61,75,066,10,1,160,02,2, , , , , 
11,2014,04,2,61,75,066,10,1,160,03,1,1,4, , , 
11,2014,04,2,61,63,065,01,1,061,01,2, , , , , 
11,2014,04,2,61,63,065,01,1,061,02,2, , , , , 
11,2014,04,2,61,63,065,01,1,061,03,2, , , , , 
11,2014,04,2,61,63,065,01,1,061,04,2, , , , , 
11,2014,04,2,61,63,065,04,1,064,02,2, , , , , 
11,2014,04,2,61,63,065,04,1,064,05,2, , , , , 
11,2014,04,2,61,63,065,06,1,066,02,2, , , , , 
11,2014,04,2,61,63,065,08,1,068,02,2, , , , , 
11,2014,04,2,61,63,065,09,1,069,01,2, , , , , 
11,2014,04,2,61,63,065,09,1,069,02,2, , , , , 
11,2014,04,2,61,63,065,10,1,070,02,2, , , , , 
11,2014,04,2,61,63,065,10,1,070,05,2, , , , , 
11,2014,04,2,61,60,064,01,1,071,03,1,1,1,3, , 
11,2014,04,2,61,60,064,01,1,071,04,1,1,1,3, , 
11,2014,04,2,61,60,064,03,1,073,01,1,1,1, , , 
11,2014,04,2,61,60,064,03,1,073,03,2, , , , , 
11,2014,04,2,61,60,064,04,1,074,01,2, , , , , 
11,2014,04,2,61,60,064,04,1,074,02,2, , , , , 
11,2014,04,2,61,60,064,04,1,074,05,2, , , , , 
11,2014,04,2,61,60,064,05,1,075,02,2, , , , , 
11,2014,04,2,61,60,064,05,1,075,03,1,2, , , ,9
11,2014,04,2,61,60,064,06,1,076,04,2, , , , , 
11,2014,04,2,61,60,064,08,1,078,01,2, , , , , 
11,2014,04,2,61,60,064,10,1,080,02,2, , , , , 
11,2014,04,2,61,60,064,10,1,080,06,2, , , , , 
11,2014,04,2,61,57,063,05,1,085,04,1,2, , , ,6
11,2014,04,2,61,57,063,07,1,087,02,1,2, , , ,6
11,2014,04,2,61,57,063,09,1,089,03,1,1,5, , , 
11,2014,04,2,61,51,062,01,1,051,03,2, , , , , 
11,2014,04,2,61,51,062,01,1,051,04,2, , , , , 
11,2014,04,2,61,51,062,02,1,052,02,2, , , , , 
11,2014,04,2,61,51,062,05,1,055,01,2, , , , , 
11,2014,04,2,61,51,062,05,1,055,02,2, , , , , 
11,2014,04,2,61,51,062,06,1,056,01,2, , , , , 
11,2014,04,2,61,51,062,06,1,056,02,2, , , , , 
11,2014,04,2,61,51,062,06,1,056,03,2, , , , , 
11,2014,04,2,61,51,062,09,1,059,03,2, , , , , 
11,2014,04,2,61,51,062,10,1,060,02,2, , , , , 
11,2014,04,2,61,48,061,02,1,042,02,2, , , , , 
11,2014,04,2,61,48,061,02,1,042,03,2, , , , , 
11,2014,04,2,61,48,061,03,1,043,02,2, , , , , 
11,2014,04,2,61,48,061,03,1,043,03,1,2, , , ,4
11,2014,04,2,61,48,061,05,1,045,01,2, , , , , 
11,2014,04,2,61,48,061,05,1,045,02,2, , , , , 
11,2014,04,2,61,48,061,06,1,046,02,2, , , , , 
11,2014,04,2,61,48,061,06,1,046,03,1,1,5, , , 
11,2014,04,2,61,48,061,06,1,046,04,2, , , , , 
11,2014,04,2,61,48,061,07,1,047,02,2, , , , , 
11,2014,04,2,61,48,061,07,1,047,05,2, , , , , 
11,2014,04,2,61,48,061,08,1,048,01,2, , , , , 
11,2014,04,2,61,48,061,08,1,048,02,2, , , , , 
11,2014,04,2,61,48,061,08,1,048,04,2, , , , , 
11,2014,04,2,61,42,060,01,1,141,02,2, , , , , 
11,2014,04,2,61,42,060,03,1,143,02,2, , , , , 
11,2014,04,2,61,42,060,03,1,143,03,2, , , , , 
11,2014,04,2,61,42,060,04,1,144,02,2, , , , , 
11,2014,04,2,61,42,060,04,1,144,03,2, , , , , 
11,2014,04,2,61,42,060,04,1,144,05,2, , , , , 
11,2014,04,2,61,42,060,05,1,145,05,2, , , , , 
11,2014,04,2,61,42,060,06,1,146,02,2, , , , , 
11,2014,04,2,61,42,060,07,1,147,06,2, , , , , 
11,2014,04,2,61,36,059,02,1,032,04,2, , , , , 
11,2014,04,2,61,36,059,03,1,033,02,2, , , , , 
11,2014,04,2,61,36,059,04,1,034,04,2, , , , , 
11,2014,04,2,61,36,059,05,1,035,02,2, , , , , 
11,2014,04,2,61,36,059,05,1,035,03,2, , , , , 
11,2014,04,2,61,36,059,09,1,039,01,2, , , , , 
11,2014,04,2,61,36,059,09,1,039,03,2, , , , , 
11,2014,04,2,61,36,059,10,1,040,02,2, , , , , 
11,2014,04,2,61,30,058,01,1,101,02,2, , , , , 
11,2014,04,2,61,30,058,02,1,102,01,2, , , , , 
11,2014,04,2,61,30,058,02,1,102,02,2, , , , , 
11,2014,04,2,61,30,058,03,1,103,01,2, , , , , 
11,2014,04,2,61,30,058,03,1,103,02,2, , , , , 
11,2014,04,2,61,30,058,03,1,103,04,2, , , , , 
11,2014,04,2,61,30,058,04,1,104,01,2, , , , , 
11,2014,04,2,61,30,058,06,1,105,04,2, , , , , 
11,2014,04,2,61,30,058,06,1,106,01,2, , , , , 
11,2014,04,2,61,30,058,08,1,108,02,2, , , , , 
11,2014,04,2,61,30,058,09,1,109,02,2, , , , , 
11,2014,04,2,61,30,058,09,1,109,04,2, , , , , 
11,2014,04,2,61,30,058,09,1,109,05,2, , , , , 
11,2014,04,2,61,30,058,10,1,110,02,2, , , , , 
11,2014,04,2,61,27,057,02,1,022,03,2, , , , , 
11,2014,04,2,61,27,057,05,1,025,04,2, , , , , 
11,2014,04,2,61,27,057,06,1,026,02,2, , , , , 
11,2014,04,2,61,27,057,06,1,026,03,2, , , , , 
11,2014,04,2,61,24,056,01,1,161,05,2, , , , , 
11,2014,04,2,61,24,056,02,1,162,02,2, , , , , 
11,2014,04,2,61,24,056,04,1,164,01,2, , , , , 
11,2014,04,2,61,24,056,05,1,165,03,1,2, , , ,5
11,2014,04,2,61,24,056,10,1,170,03,2, , , , , 
11,2014,04,2,61,15,055,02,1,012,01,2, , , , , 
11,2014,04,2,61,15,055,04,1,014,03,2, , , , , 
11,2014,04,2,61,15,055,05,1,015,04,2, , , , , 
11,2014,04,2,61,15,055,06,1,016,04,2, , , , , 
11,2014,04,2,61,15,055,09,1,019,02,2, , , , , 
11,2014,04,2,61,15,055,10,1,020,01,2, , , , , 
11,2014,04,2,61,15,055,10,1,020,02,2, , , , , 
11,2014,04,2,61,06,054,01,1,121,01,2, , , , , 
11,2014,04,2,61,06,054,02,1,122,02,2, , , , , 
11,2014,04,2,61,06,054,04,1,124,02,2, , , , , 
11,2014,04,2,61,06,054,04,1,124,04,2, , , , , 
11,2014,04,2,61,06,054,06,1,126,02,2, , , , , 
11,2014,04,2,61,06,054,07,1,127,02,2, , , , , 
11,2014,04,2,61,06,054,08,1,128,02,2, , , , , 
11,2014,04,2,61,06,054,09,1,129,02,2, , , , , 
11,2014,04,1,61,72,053,02,1,002,02,2, , , , , 
11,2014,04,1,61,72,053,03,1,003,02,2, , , , , 
11,2014,04,1,61,72,053,04,1,004,01,2, , , , , 
11,2014,04,1,61,72,053,05,1,005,01,2, , , , , 
11,2014,04,1,61,72,053,07,1,007,02,2, , , , , 
11,2014,04,1,61,72,053,07,1,007,04,2, , , , , 
11,2014,04,1,61,72,053,09,1,009,01,2, , , , , 
11,2014,04,1,61,72,053,10,1,010,03,1,1,4, , , 
11,2014,04,2,45,06,010,01,1,001,02,2, , , , , 
11,2014,04,2,45,06,010,02,1,002,01,2, , , , , 
11,2014,04,2,45,06,010,04,1,004,02,2, , , , , 
11,2014,04,2,45,06,010,05,1,005,02,2, , , , , 
11,2014,04,2,45,06,010,05,1,005,04,2, , , , , 
11,2014,04,2,45,06,010,05,1,005,05,2, , , , , 
11,2014,04,2,45,06,010,05,1,005,06,2, , , , , 
11,2014,04,2,45,06,010,06,1,006,01,2, , , , , 
11,2014,04,2,45,06,010,07,1,007,02,2, , , , , 
11,2014,04,2,45,06,010,07,1,007,03,2, , , , , 
11,2014,04,2,45,06,010,08,1,008,02,2, , , , , 
11,2014,04,2,45,06,010,08,1,008,03,1,1,3, , , 
11,2014,04,2,45,06,010,08,1,008,05,2, , , , , 
11,2014,04,2,45,06,010,09,1,009,01,2, , , , , 
11,2014,04,2,45,06,010,09,1,009,02,2, , , , , 
11,2014,04,2,45,06,010,10,1,010,01,2, , , , , 
11,2014,04,2,45,06,010,10,1,010,02,2, , , , , 
11,2014,04,2,45,06,010,10,1,010,03,2, , , , , 
11,2014,04,2,45,09,011,01,1,011,02,2, , , , , 
11,2014,04,2,45,09,011,02,1,012,02,2, , , , , 
11,2014,04,2,45,09,011,03,1,013,02,2, , , , , 
11,2014,04,2,45,09,011,03,1,013,04,2, , , , , 
11,2014,04,2,45,09,011,03,1,013,05,2, , , , , 
11,2014,04,2,45,09,011,03,1,013,06,2, , , , , 
11,2014,04,2,45,09,011,04,1,014,02,2, , , , , 
11,2014,04,2,45,09,011,05,1,015,02,2, , , , , 
11,2014,04,2,45,09,011,06,1,016,02,2, , , , , 
11,2014,04,2,45,09,011,06,1,016,05,1,2, , , ,5
11,2014,04,2,45,09,011,07,1,017,02,2, , , , , 
11,2014,04,2,45,09,011,08,1,018,02,2, , , , , 
11,2014,04,2,45,09,011,09,1,019,02,2, , , , , 
11,2014,04,2,45,09,011,10,1,020,01,2, , , , , 
11,2014,04,2,45,12,012,01,1,021,01,2, , , , , 
11,2014,04,2,45,12,012,01,1,021,02,2, , , , , 
11,2014,04,2,45,12,012,02,1,022,01,2, , , , , 
11,2014,04,2,45,12,012,03,1,023,02,2, , , , , 
11,2014,04,2,45,12,012,04,1,024,02,2, , , , , 
11,2014,04,2,45,12,012,04,1,024,04,2, , , , , 
11,2014,04,2,45,12,012,04,1,024,05,2, , , , , 
11,2014,04,2,45,12,012,05,1,025,02,2, , , , , 
11,2014,04,2,45,12,012,06,1,026,01,2, , , , , 
11,2014,04,2,45,12,012,07,1,027,02,2, , , , , 
11,2014,04,2,45,12,012,07,1,027,03,2, , , , , 
11,2014,04,2,45,12,012,07,1,027,04,2, , , , , 
11,2014,04,2,45,12,012,07,1,027,05,2, , , , , 
11,2014,04,2,45,12,012,08,1,028,02,2, , , , , 
11,2014,04,2,45,12,012,09,1,029,01,2, , , , , 
11,2014,04,2,45,12,012,10,1,030,02,2, , , , , 
11,2014,04,2,92,03,030,01,1,091,01,2, , , , , 
11,2014,04,2,92,03,030,02,1,092,02,2, , , , , 
11,2014,04,2,92,03,030,03,1,093,01,2, , , , , 
11,2014,04,2,92,03,030,03,1,093,02,2, , , , , 
11,2014,04,2,92,03,030,03,1,093,05,1,1,1, , , 
11,2014,04,2,92,03,030,04,1,094,02,2, , , , , 
11,2014,04,2,92,03,030,04,1,094,03,2, , , , , 
11,2014,04,2,92,03,030,04,1,094,06,2, , , , , 
11,2014,04,2,92,03,030,05,1,095,01,2, , , , , 
11,2014,04,2,92,03,030,05,1,095,02,2, , , , , 
11,2014,04,2,92,03,030,05,1,095,03,1,2, , , ,9
11,2014,04,2,92,03,030,07,1,097,01,2, , , , , 
11,2014,04,2,92,03,030,07,1,097,02,2, , , , , 
11,2014,04,2,92,03,030,07,1,097,06,2, , , , , 
11,2014,04,2,92,03,030,09,1,099,03,2, , , , , 
11,2014,04,2,92,03,030,10,1,100,04,2, , , , , 
11,2014,04,2,92,06,031,02,1,072,02,2, , , , , 
11,2014,04,2,92,06,031,02,1,072,03,2, , , , , 
11,2014,04,2,92,06,031,03,1,073,01,2, , , , , 
11,2014,04,2,92,06,031,04,1,074,02,2, , , , , 
11,2014,04,2,92,06,031,07,1,077,01,2, , , , , 
11,2014,04,2,92,06,031,07,1,077,02,2, , , , , 
11,2014,04,2,92,06,031,08,1,078,02,2, , , , , 
11,2014,04,2,92,06,031,09,1,079,02,2, , , , , 
11,2014,04,2,92,06,031,09,1,079,04,2, , , , , 
11,2014,04,2,92,06,031,10,1,080,04,2, , , , , 
11,2014,04,2,92,09,032,01,1,061,03,2, , , , , 
11,2014,04,2,92,09,032,03,1,063,06,2, , , , , 
11,2014,04,2,92,09,032,06,1,066,03,2, , , , , 
11,2014,04,2,92,09,032,06,1,066,05,2, , , , , 
11,2014,04,2,92,09,032,10,1,070,03,2, , , , , 
11,2014,04,2,92,09,032,10,1,070,05,2, , , , , 
11,2014,04,2,92,12,033,01,1,051,01,2, , , , , 
11,2014,04,2,92,12,033,02,1,052,01,2, , , , , 
11,2014,04,2,92,12,033,02,1,052,03,2, , , , , 
11,2014,04,2,92,12,033,04,1,054,02,2, , , , , 
11,2014,04,2,92,12,033,04,1,054,03,2, , , , , 
11,2014,04,2,92,12,033,05,1,055,01,2, , , , , 
11,2014,04,2,92,12,033,05,1,055,02,2, , , , , 
11,2014,04,2,92,12,033,05,1,055,04,2, , , , , 
11,2014,04,2,92,12,033,06,1,056,03,1,1,2,4, , 
11,2014,04,2,92,12,033,06,1,056,05,2, , , , , 
11,2014,04,2,92,12,033,07,1,057,01,2, , , , , 
11,2014,04,2,92,12,033,08,1,058,01,2, , , , , 
11,2014,04,2,92,12,033,08,1,058,02,2, , , , , 
11,2014,04,2,92,12,033,09,1,059,01,2, , , , , 
11,2014,04,2,92,12,033,10,1,060,02,2, , , , , 
11,2014,04,2,92,15,034,01,1,031,02,2, , , , , 
11,2014,04,2,92,15,034,01,1,031,03,2, , , , , 
11,2014,04,2,92,15,034,02,1,032,02,2, , , , , 
11,2014,04,2,92,15,034,03,1,033,03,2, , , , , 
11,2014,04,2,92,15,034,04,1,034,02,2, , , , , 
11,2014,04,2,92,15,034,05,1,035,01,2, , , , , 
11,2014,04,2,92,15,034,05,1,035,05,2, , , , , 
11,2014,04,2,92,15,034,06,1,036,04,2, , , , , 
11,2014,04,2,92,15,034,09,1,039,02,2, , , , , 
11,2014,04,2,92,15,034,10,1,040,02,2, , , , , 
11,2014,04,2,92,18,035,01,1,041,02,2, , , , , 
11,2014,04,2,92,18,035,02,1,042,01,2, , , , , 
11,2014,04,2,92,18,035,02,1,042,02,2, , , , , 
11,2014,04,2,92,18,035,03,1,043,01,2, , , , , 
11,2014,04,2,92,18,035,03,1,043,02,2, , , , , 
11,2014,04,2,92,18,035,05,1,045,02,2, , , , , 
11,2014,04,2,92,18,035,05,1,045,03,2, , , , , 
11,2014,04,2,92,18,035,06,1,046,02,2, , , , , 
11,2014,04,2,92,18,035,07,1,047,02,2, , , , , 
11,2014,04,2,92,18,035,10,1,050,01,2, , , , , 
11,2014,04,2,92,21,036,01,1,011,03,2, , , , , 
11,2014,04,2,92,21,036,02,1,012,03,1,1,3,4, , 
11,2014,04,2,92,21,036,02,1,012,04,2, , , , , 
11,2014,04,2,92,21,036,02,1,012,05,2, , , , , 
11,2014,04,2,92,21,036,03,1,013,02,2, , , , , 
11,2014,04,2,92,21,036,05,1,015,02,2, , , , , 
11,2014,04,2,92,21,036,06,1,016,01,2, , , , , 
11,2014,04,2,92,21,036,07,1,017,01,2, , , , , 
11,2014,04,2,92,21,036,07,1,017,03,2, , , , , 
11,2014,04,2,92,21,036,08,1,018,02,1,1,1,3, , 
11,2014,04,2,92,21,036,08,1,018,03,2, , , , , 
11,2014,04,2,92,21,036,09,1,019,04,2, , , , , 
11,2014,04,2,92,21,036,10,1,020,02,2, , , , , 
11,2014,04,2,92,21,036,10,1,020,03,2, , , , , 
11,2014,04,2,92,24,037,01,1,081,02,2, , , , , 
11,2014,04,2,92,24,037,02,1,082,02,2, , , , , 
11,2014,04,2,92,24,037,04,1,084,03,2, , , , , 
11,2014,04,2,92,24,037,09,1,089,04,2, , , , , 
11,2014,04,2,92,24,037,10,1,090,02,2, , , , , 
11,2014,04,2,92,30,038,01,1,021,02,2, , , , , 
11,2014,04,2,92,30,038,04,1,024,03,2, , , , , 
11,2014,04,2,92,30,038,04,1,024,04,2, , , , , 
11,2014,04,2,92,30,038,05,1,025,02,2, , , , , 
11,2014,04,2,92,30,038,07,1,027,02,2, , , , , 
11,2014,04,2,92,30,038,07,1,027,03,2, , , , , 
11,2014,04,2,92,30,038,08,1,028,02,2, , , , , 
11,2014,04,2,92,30,038,08,1,028,03,2, , , , , 
11,2014,04,2,92,30,038,09,1,029,02,2, , , , , 
11,2014,04,2,92,30,038,09,1,029,04,2, , , , , 
11,2014,04,2,92,30,038,10,1,030,02,2, , , , , 
11,2014,04,2,92,30,038,10,1,030,05,2, , , , , 
11,2014,04,2,92,33,039,01,1,001,02,2, , , , , 
11,2014,04,2,92,33,039,02,1,002,01,2, , , , , 
11,2014,04,2,92,33,039,02,1,002,02,2, , , , , 
11,2014,04,2,92,33,039,03,1,003,02,2, , , , , 
11,2014,04,2,92,33,039,07,1,007,02,2, , , , , 
11,2014,04,2,92,33,039,07,1,007,04,2, , , , , 
11,2014,04,2,92,33,039,08,1,008,03,2, , , , , 
11,2014,04,2,92,33,039,09,1,009,02,2, , , , , 
11,2014,04,2,92,33,039,09,1,009,05,2, , , , , 
11,2014,04,2,92,33,039,10,1,010,02,2, , , , , 
11,2014,04,1,21,30,055,01,1,001,01,2, , , , , 
11,2014,04,1,21,30,055,01,1,001,02,2, , , , , 
11,2014,04,1,21,30,055,01,1,001,05,2, , , , , 
11,2014,04,1,21,30,055,01,1,001,06,2, , , , , 
11,2014,04,1,21,30,055,02,1,002,01,2, , , , , 
11,2014,04,1,21,30,055,02,1,002,03,1,2, , , ,9
11,2014,04,1,21,30,055,03,1,003,01,2, , , , , 
11,2014,04,1,21,30,055,04,1,004,01,2, , , , , 
11,2014,04,1,21,30,055,05,1,005,02,2, , , , , 
11,2014,04,1,21,30,055,07,1,007,02,2, , , , , 
11,2014,04,1,21,30,055,07,1,007,04,2, , , , , 
11,2014,04,1,21,30,055,08,1,008,02,2, , , , , 
11,2014,04,1,21,30,055,08,2,009,01,2, , , , , 
11,2014,04,1,21,30,055,08,3,010,02,2, , , , , 
11,2014,04,1,21,30,055,08,3,010,03,2, , , , , 
11,2014,04,1,21,30,055,09,1,011,02,2, , , , , 
11,2014,04,1,21,30,055,09,1,011,06,2, , , , , 
11,2014,04,1,21,30,055,10,1,012,02,1,2, , , ,3
11,2014,04,1,21,51,056,01,1,104,02,2, , , , , 
11,2014,04,1,21,51,056,01,1,104,03,2, , , , , 
11,2014,04,1,21,51,056,02,1,105,02,2, , , , , 
11,2014,04,1,21,51,056,03,1,106,02,2, , , , , 
11,2014,04,1,21,51,056,03,1,106,04,2, , , , , 
11,2014,04,1,21,51,056,04,1,107,03,2, , , , , 
11,2014,04,1,21,51,056,04,1,107,04,2, , , , , 
11,2014,04,1,21,51,056,04,1,107,06,2, , , , , 
11,2014,04,1,21,51,056,05,1,108,02,2, , , , , 
11,2014,04,1,21,51,056,05,1,108,04,2, , , , , 
11,2014,04,1,21,51,056,06,1,109,02,2, , , , , 
11,2014,04,1,21,51,056,07,1,110,01,2, , , , , 
11,2014,04,1,21,51,056,07,1,110,03,2, , , , , 
11,2014,04,1,21,51,056,09,1,112,01,2, , , , , 
11,2014,04,1,21,51,056,09,1,112,02,2, , , , , 
11,2014,04,1,21,51,056,10,1,113,01,2, , , , , 
11,2014,04,1,21,51,056,10,1,113,02,2, , , , , 
11,2014,04,1,21,51,056,10,1,113,03,2, , , , , 
11,2014,04,1,21,57,057,01,1,054,02,2, , , , , 
11,2014,04,1,21,57,057,02,1,055,01,2, , , , , 
11,2014,04,1,21,57,057,02,1,055,03,2, , , , , 
11,2014,04,1,21,57,057,03,1,056,05,2, , , , , 
11,2014,04,1,21,57,057,04,1,057,01,2, , , , , 
11,2014,04,1,21,57,057,06,1,059,02,2, , , , , 
11,2014,04,1,21,57,057,07,1,060,01,2, , , , , 
11,2014,04,1,21,57,057,08,1,061,01,2, , , , , 
11,2014,04,1,21,57,057,08,1,061,02,2, , , , , 
11,2014,04,1,21,57,057,08,1,061,03,2, , , , , 
11,2014,04,1,21,57,057,08,1,061,04,2, , , , , 
11,2014,04,1,21,57,057,10,1,063,01,2, , , , , 
11,2014,04,1,21,57,057,10,1,063,02,2, , , , , 
11,2014,04,2,21,03,058,01,1,013,02,1,1,1, , , 
11,2014,04,2,21,03,058,02,1,014,01,1,2, , , ,6
11,2014,04,2,21,03,058,03,1,015,01,2, , , , , 
11,2014,04,2,21,03,058,07,1,019,01,2, , , , , 
11,2014,04,2,21,03,058,07,1,019,03,2, , , , , 
11,2014,04,2,21,03,058,08,1,020,02,1,2, , , ,6
11,2014,04,2,21,03,058,10,1,022,01,2, , , , , 
11,2014,04,2,21,09,059,01,1,033,01,2, , , , , 
11,2014,04,2,21,09,059,01,1,033,02,2, , , , , 
11,2014,04,2,21,09,059,01,1,033,03,2, , , , , 
11,2014,04,2,21,09,059,01,1,033,04,2, , , , , 
11,2014,04,2,21,09,059,01,1,033,06,2, , , , , 
11,2014,04,2,21,09,059,02,1,034,01,2, , , , , 
11,2014,04,2,21,09,059,02,1,034,03,2, , , , , 
11,2014,04,2,21,09,059,02,1,034,05,2, , , , , 
11,2014,04,2,21,09,059,03,2,036,01,1,1,4, , , 
11,2014,04,2,21,09,059,03,2,036,02,2, , , , , 
11,2014,04,2,21,09,059,04,1,037,02,2, , , , , 
11,2014,04,2,21,09,059,04,1,037,03,2, , , , , 
11,2014,04,2,21,09,059,05,1,038,01,2, , , , , 
