REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q47_PERSON_SERIAL_NO,Q47_WHY_NOT_FORMAL_TRAINING,Q48_ENGEGED_WORK,Q49_MAIN_ACTIVITY_PERFORMED,Q50_PREVIOUS_EMPLOYMENT
12,2006,03,2,71,021,03,1,053,03,9,2,    , 
12,2006,03,2,71,021,07,1,057,03,9,1,0000,4
12,2006,03,2,71,022,10,1,070,03,1,2,    , 
12,2006,03,2,71,022,10,1,070,04,1,2,    , 
12,2006,03,2,71,022,10,1,070,05,2,2,    , 
12,2006,03,2,71,023,02,1,072,03, ,2,    , 
12,2006,03,2,71,023,08,1,078,04,6,2,    , 
12,2006,03,2,72,011,06,1,026,04,1,1,4212,1
12,2006,03,2,72,011,06,1,026,05,1,2,    , 
12,2006,03,2,72,012,09,1,039,03,9,2,    , 
12,2006,03,2,81,015,10,1,010,02,4,2,    , 
12,2006,03,2,81,018,01,1,031,04,9,1,9131,1
12,2006,03,2,81,018,03,1,033,05,1,2,    , 
12,2006,03,2,81,018,10,1,040,06,1,2,    , 
12,2006,03,2,81,019,03,1,043,01,1,1,0000,1
12,2006,03,3,81,021,03,1,063,06,1,2,    , 
12,2006,03,3,81,021,05,1,065,04, ,1,7433,1
12,2006,03,3,81,021,08,1,068,01, ,1,5162,1
12,2006,03,2,82,011,03,1,025,03,2,2,    , 
12,2006,03,2,82,011,06,1,028,03,2,2,    , 
12,2006,03,2,82,012,06,1,038,04,4,2,    , 
12,2006,03,2,91,020,06,1,006,01,2,1,9322,1
12,2006,03,2,91,020,07,1,007,02,9,2,    , 
12,2006,03,2,91,020,09,1,009,03,2,1,9211,1
12,2006,03,2,91,021,03,1,013,04,3,2,    , 
12,2006,03,2,91,021,03,1,013,05,9,2,    , 
12,2006,03,2,91,021,03,1,013,06,3,2,    , 
12,2006,03,2,91,022,05,1,025,03,1,2,    , 
12,2006,03,2,91,022,06,1,026,02,1,2,    , 
12,2006,03,2,91,026,03,1,063,03,4,2,    , 
12,2006,03,2,91,026,04,1,064,03, ,2,    , 
12,2006,03,2,91,026,08,1,068,03, ,1,4121,1
12,2006,03,2,91,027,04,1,074,04,3,2,    , 
12,2006,03,2,91,027,06,1,076,03,3,2,    , 
12,2006,03,2,91,027,06,1,076,04,3,2,    , 
12,2006,03,2,91,027,09,1,079,03,2,2,    , 
12,2006,03,2,91,027,09,1,079,04,2,2,    , 
12,2006,03,3,91,028,04,1,084,05,3,2,    , 
12,2006,03,3,91,028,05,1,085,06,3,2,    , 
12,2006,03,2,92,018,01,1,011,03, ,2,    , 
12,2006,03,2,92,019,03,1,023,06, ,2,    , 
12,2006,03,2,92,019,08,1,028,03, ,2,    , 
12,2006,03,2,92,020,09,1,039,03,9,2,    , 
12,2006,03,2,92,022,09,1,059,02,6,2,    , 
12,2006,03,2,92,022,10,1,060,03,2,1,9132,4
12,2006,03,2,92,023,04,1,064,02,4,2,    , 
12,2006,03,3,92,024,02,1,072,03,2,1,5210,1
12,2006,03,3,92,024,02,1,072,04,2,1,9131,1
12,2006,04,1,11,060,03,1,055,04, ,2,    , 
12,2006,04,1,11,061,02,1,064,03,3,1,7113,1
12,2006,04,1,11,061,04,1,068,02,6,1,4121,1
12,2006,04,1,11,061,08,1,072,04,1,2,    , 
12,2006,04,1,11,061,10,1,074,04,9,2,    , 
12,2006,04,1,11,062,04,1,078,04,3,2,    , 
12,2006,04,1,11,062,08,1,082,01,2,1,9313,1
12,2006,04,1,11,062,09,1,083,03,2,1,1314,3
12,2006,04,1,11,062,10,1,084,05,2,1,9132,1
12,2006,04,1,11,062,10,1,084,06,2,1,9132,1
12,2006,04,2,11,064,01,1,095,03, ,2,    , 
12,2006,04,2,11,064,03,1,097,03, ,1,4121,1
12,2006,04,2,11,065,09,1,113,03,2,2,    , 
12,2006,04,2,11,067,10,1,134,03,2,2,    , 
12,2006,04,2,11,067,10,1,134,04, ,2,    , 
12,2006,04,2,11,069,09,1,153,03, ,2,    , 
12,2006,04,1,12,049,01,1,001,03, ,2,    , 
12,2006,04,1,12,049,03,1,003,05, ,2,    , 
12,2006,04,1,12,050,02,1,012,03,1,2,    , 
12,2006,04,1,12,050,05,1,015,01,9,1,8340,1
12,2006,04,2,12,056,07,1,077,03,9,2,    , 
12,2006,04,2,12,057,09,1,089,04,2,1,3439,1
12,2006,04,2,12,058,01,1,091,03,9,2,    , 
12,2006,04,2,12,058,04,1,094,01,2,1,7122,1
12,2006,04,2,12,058,08,1,098,03,9,2,    , 
12,2006,04,2,12,058,09,1,099,04,3,2,    , 
12,2006,04,2,12,059,06,1,106,03,3,2,    , 
12,2006,04,2,12,059,09,1,109,03,3,2,    , 
12,2006,04,2,12,059,10,1,110,03, ,2,    , 
12,2006,04,2,12,060,01,1,111,06,9,1,7124,1
12,2006,04,2,12,060,09,1,119,03,1,1,5220,1
12,2006,04,2,12,062,03,1,134,03,2,2,    , 
12,2006,04,1,13,031,01,1,001,02,1,2,    , 
12,2006,04,1,13,031,05,1,005,03,2,1,8324,1
12,2006,04,1,13,031,06,1,006,10,3,2,    , 
12,2006,04,1,13,031,09,1,009,02,2,1,5210,3
12,2006,04,2,13,032,05,1,015,03,1,2,    , 
12,2006,04,2,13,033,01,1,021,06,9,1,9132,1
12,2006,04,2,13,033,02,1,022,03, ,1,2231,1
12,2006,04,2,13,033,06,1,026,04,9,1,7122,1
12,2006,04,2,13,034,04,1,034,05,2,2,    , 
12,2006,04,2,13,034,08,1,038,04,9,2,    , 
12,2006,04,2,13,036,08,1,058,04,6,1,7433,1
12,2006,04,2,13,037,06,1,066,04,9,1,4131,1
12,2006,04,2,13,037,06,1,066,05,9,2,    , 
12,2006,04,2,13,038,05,1,075,01,2,1,9131,1
12,2006,04,2,21,038,02,1,022,01,2,2,    , 
12,2006,04,2,21,038,02,1,022,03,2,2,    , 
12,2006,04,2,21,038,06,1,026,01,2,2,    , 
12,2006,04,2,21,039,04,1,034,03, ,2,    , 
12,2006,04,2,21,041,03,1,054,02, ,1,0110,1
12,2006,04,2,21,045,03,1,095,03, ,1,3121,1
12,2006,04,2,21,045,08,1,100,02, ,2,    , 
12,2006,04,2,21,046,01,1,103,04,1,2,    , 
12,2006,04,2,21,046,08,1,110,03,2,2,    , 
12,2006,04,1,22,017,07,1,007,04, ,2,    , 
12,2006,04,2,22,019,09,1,029,03, ,2,    , 
12,2006,04,2,22,019,10,1,030,02,9,2,    , 
12,2006,04,2,22,021,03,1,043,04,2,2,    , 
12,2006,04,2,23,016,01,1,001,02,3,2,    , 
12,2006,04,2,23,016,09,1,009,03,1,1,7436,1
12,2006,04,3,23,017,09,1,019,03, ,2,    , 
12,2006,04,3,23,017,10,1,020,03,4,2,    , 
12,2006,04,3,23,017,10,1,020,04, ,2,    , 
12,2006,04,2,31,032,02,1,012,05,1,2,    , 
12,2006,04,2,31,032,03,2,014,01,3,1,7424,3
12,2006,04,2,31,032,03,2,014,02,3,1,7424,3
12,2006,04,2,31,032,04,1,015,04,2,2,    , 
12,2006,04,2,31,032,06,1,017,02,5,2,    , 
12,2006,04,2,31,032,08,1,019,03,3,1,7433,1
12,2006,04,2,31,032,10,1,021,04,3,1,0110,1
12,2006,04,2,31,033,07,1,028,02, ,2,    , 
12,2006,04,2,31,033,10,1,031,01,4,1,9211,1
