REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q33_PERSON_SERIAL_NO,Q33_EXPECT_A_JOB,Q34_STEPS_TAKEN_FIND_JOB,Q351_STEPS_TAKEN_1ST,Q352_STEPS_TAKEN_2ND,Q353_STEPS_TAKEN_3RD,Q36_REASON_NOT_TAKING_ACTION
09,2008,10,2,53,032,02,1,012,04,2, , , , , 
09,2008,10,2,53,032,02,1,012,05,2, , , , , 
09,2008,10,2,53,032,03,1,013,01,1,2, , , ,6
09,2008,10,2,53,032,04,1,014,02,1,1,5, , , 
09,2008,10,2,53,032,05,1,015,03,2, , , , , 
09,2008,10,2,53,032,06,1,016,03,2, , , , , 
09,2008,10,2,53,032,07,1,017,04,2, , , , , 
09,2008,10,2,53,032,07,1,017,05,1,2, , , ,3
09,2008,10,2,53,032,09,1,019,02,1,2, , , ,3
09,2008,10,2,53,032,10,1,020,02,1,2, , , ,6
09,2008,10,2,53,032,10,1,020,04,2, , , , , 
09,2008,10,2,53,033,02,1,022,03,2, , , , , 
09,2008,10,2,53,033,04,1,024,04,2, , , , , 
09,2008,10,2,53,033,04,1,024,05,2, , , , , 
09,2008,10,2,53,033,05,1,025,03,2, , , , , 
09,2008,10,2,53,033,06,1,026,02,1,2, , , ,6
09,2008,10,2,53,033,06,1,026,03,2, , , , , 
09,2008,10,2,53,033,06,1,026,04,2, , , , , 
09,2008,10,2,53,033,09,1,029,03,1,2, , , ,7
09,2008,10,2,53,033,09,1,029,04,2, , , , , 
09,2008,10,2,53,033,09,1,029,05,2, , , , , 
09,2008,10,2,53,033,09,1,029,06,2, , , , , 
09,2008,10,2,53,033,10,1,030,02,2, , , , , 
09,2008,10,1,61,127,02,1,053,05,2, , , , , 
09,2008,10,1,61,127,03,1,054,02,2, , , , , 
09,2008,10,1,61,127,04,1,055,03,2, , , , , 
09,2008,10,1,61,127,04,1,055,04,2, , , , , 
09,2008,10,1,61,127,05,1,056,01,2, , , , , 
09,2008,10,1,61,127,06,1,057,02,2, , , , , 
09,2008,10,1,61,127,08,1,059,02,2, , , , , 
09,2008,10,1,61,127,08,1,059,03,2, , , , , 
09,2008,10,1,61,127,10,1,061,03,2, , , , , 
09,2008,10,1,61,127,10,1,061,04,2, , , , , 
09,2008,10,2,61,128,01,1,001,02,2, , , , , 
09,2008,10,2,61,128,02,1,002,03,2, , , , , 
09,2008,10,2,61,128,02,1,002,04,2, , , , , 
09,2008,10,2,61,128,02,1,002,05,2, , , , , 
09,2008,10,2,61,128,03,1,003,02,2, , , , , 
09,2008,10,2,61,128,04,1,004,02,2, , , , , 
09,2008,10,2,61,128,04,1,004,03,2, , , , , 
09,2008,10,2,61,128,04,1,004,04,2, , , , , 
09,2008,10,2,61,128,05,1,005,03,2, , , , , 
09,2008,10,2,61,128,06,1,006,03,2, , , , , 
09,2008,10,2,61,128,07,1,007,01,2, , , , , 
09,2008,10,2,61,128,08,1,008,02,1,2, , , ,1
09,2008,10,2,61,128,08,1,008,03,2, , , , , 
09,2008,10,2,61,128,09,1,009,01,2, , , , , 
09,2008,10,2,61,128,10,1,010,01,2, , , , , 
09,2008,10,2,61,129,01,1,102,02,1,2, , , ,6
09,2008,10,2,61,129,01,1,102,03,2, , , , , 
09,2008,10,2,61,129,02,1,103,05,1,1,4, , , 
09,2008,10,2,61,129,03,1,104,01,2, , , , , 
09,2008,10,2,61,129,04,1,105,01,2, , , , , 
09,2008,10,2,61,129,04,1,105,02,2, , , , , 
09,2008,10,2,61,129,05,1,106,02,2, , , , , 
09,2008,10,2,61,129,05,1,106,05,2, , , , , 
09,2008,10,2,61,129,06,1,107,02,2, , , , , 
09,2008,10,2,61,129,06,1,107,03,2, , , , , 
09,2008,10,2,61,129,06,1,107,04,2, , , , , 
09,2008,10,2,61,129,07,1,108,02,2, , , , , 
09,2008,10,2,61,129,07,1,108,03,2, , , , , 
09,2008,10,2,61,129,09,1,110,02,2, , , , , 
09,2008,10,2,61,129,10,1,111,01,2, , , , , 
09,2008,10,2,61,129,10,1,111,04,2, , , , , 
09,2008,10,2,61,130,02,1,124,02,2, , , , , 
09,2008,10,2,61,130,03,1,125,01,2, , , , , 
09,2008,10,2,61,130,03,1,125,06,1,2, , , ,6
09,2008,10,2,61,130,05,1,127,02,1,2, , , ,6
09,2008,10,2,61,130,06,1,128,02,2, , , , , 
09,2008,10,2,61,130,06,1,128,04,2, , , , , 
09,2008,10,2,61,130,06,1,128,05,2, , , , , 
09,2008,10,2,61,130,07,1,129,03,2, , , , , 
09,2008,10,2,61,130,07,1,129,04,2, , , , , 
09,2008,10,2,61,130,08,1,130,04,1,1,2, , , 
09,2008,10,2,61,130,09,1,131,03,2, , , , , 
09,2008,10,2,61,131,01,1,082,01,2, , , , , 
09,2008,10,2,61,131,01,1,082,03,1,1,3, , , 
09,2008,10,2,61,131,02,1,083,01,2, , , , , 
09,2008,10,2,61,131,02,1,083,02,1,2, , , ,9
09,2008,10,2,61,131,02,1,083,04,2, , , , , 
09,2008,10,2,61,131,02,1,083,05,2, , , , , 
09,2008,10,2,61,131,03,1,084,02,2, , , , , 
09,2008,10,2,61,131,04,1,085,01,1,2, , , ,9
09,2008,10,2,61,131,04,1,085,02,2, , , , , 
09,2008,10,2,61,131,04,1,085,03,2, , , , , 
09,2008,10,2,61,131,05,1,086,01,2, , , , , 
09,2008,10,2,61,131,05,1,086,02,2, , , , , 
09,2008,10,2,61,131,07,1,088,01,2, , , , , 
09,2008,10,2,61,131,07,1,088,02,2, , , , , 
09,2008,10,2,61,131,07,1,088,03,3, , , , , 
09,2008,10,2,61,131,09,1,090,02,2, , , , , 
09,2008,10,2,61,131,09,1,090,03,2, , , , , 
09,2008,10,2,61,131,09,1,090,04,2, , , , , 
09,2008,10,2,61,131,10,1,091,01,2, , , , , 
09,2008,10,2,61,131,10,1,091,02,2, , , , , 
09,2008,10,2,61,132,01,1,112,02,2, , , , , 
09,2008,10,2,61,132,02,1,113,03,2, , , , , 
09,2008,10,2,61,132,03,1,114,01,2, , , , , 
09,2008,10,2,61,132,03,1,114,03,2, , , , , 
09,2008,10,2,61,132,04,1,115,02,2, , , , , 
09,2008,10,2,61,132,04,1,115,03,2, , , , , 
09,2008,10,2,61,132,04,1,115,04,2, , , , , 
09,2008,10,2,61,132,05,1,116,03,1,2, , , ,1
09,2008,10,2,61,132,05,1,116,04,2, , , , , 
09,2008,10,2,61,132,07,1,118,01,2, , , , , 
09,2008,10,2,61,132,07,1,118,02,2, , , , , 
09,2008,10,2,61,132,07,1,118,03,2, , , , , 
09,2008,10,2,61,132,07,1,118,05,1,2, , , ,7
09,2008,10,2,61,132,07,1,118,07,1,2, , , ,4
09,2008,10,2,61,132,07,1,118,09,2, , , , , 
09,2008,10,2,61,132,08,1,119,02,2, , , , , 
09,2008,10,2,61,132,08,1,119,03,2, , , , , 
09,2008,10,2,61,132,09,1,120,02,2, , , , , 
09,2008,10,2,61,132,09,1,120,03,2, , , , , 
09,2008,10,2,61,132,09,1,120,04,2, , , , , 
09,2008,10,2,61,132,09,1,120,06,2, , , , , 
09,2008,10,2,61,133,01,1,133,01,2, , , , , 
09,2008,10,2,61,133,01,1,133,02,2, , , , , 
09,2008,10,2,61,133,02,1,134,01,2, , , , , 
09,2008,10,2,61,133,02,1,134,04,2, , , , , 
09,2008,10,2,61,133,04,1,136,02,2, , , , , 
09,2008,10,2,61,133,06,1,138,01,2, , , , , 
09,2008,10,2,61,133,07,1,139,02,2, , , , , 
09,2008,10,2,61,133,08,1,140,02,1,1,5, , , 
09,2008,10,2,61,133,09,1,141,02,2, , , , , 
09,2008,10,2,61,133,09,1,141,03,2, , , , , 
09,2008,10,2,61,133,09,1,141,04,2, , , , , 
09,2008,10,2,61,133,10,1,142,01,2, , , , , 
09,2008,10,2,61,133,10,1,142,02,2, , , , , 
09,2008,10,2,61,134,01,1,092,04,2, , , , , 
09,2008,10,2,61,134,04,1,095,02,2, , , , , 
09,2008,10,2,61,134,04,1,095,03,2, , , , , 
09,2008,10,2,61,134,05,1,096,02,2, , , , , 
09,2008,10,2,61,134,06,1,097,02,2, , , , , 
09,2008,10,2,61,134,07,1,098,02,2, , , , , 
09,2008,10,2,61,134,07,1,098,04,2, , , , , 
09,2008,10,2,61,134,07,1,098,05,2, , , , , 
09,2008,10,2,61,134,08,1,099,03,2, , , , , 
09,2008,10,2,61,134,08,1,099,04,2, , , , , 
09,2008,10,2,61,134,08,1,099,05,2, , , , , 
09,2008,10,2,61,134,09,1,100,02,2, , , , , 
09,2008,10,2,61,135,06,1,026,03,2, , , , , 
09,2008,10,2,61,135,06,1,026,04,2, , , , , 
09,2008,10,2,61,135,07,1,027,02,2, , , , , 
09,2008,10,2,61,135,07,1,027,04,2, , , , , 
09,2008,10,2,61,135,08,1,028,02,2, , , , , 
09,2008,10,2,61,135,08,1,028,03,2, , , , , 
09,2008,10,2,61,135,09,1,029,02,2, , , , , 
09,2008,10,2,61,135,10,1,030,02,2, , , , , 
09,2008,10,2,61,136,01,1,041,02,1,2, , , ,4
09,2008,10,2,61,136,02,1,042,02,2, , , , , 
09,2008,10,2,61,136,02,1,042,03,2, , , , , 
09,2008,10,2,61,136,03,1,043,02,2, , , , , 
09,2008,10,2,61,136,03,1,043,03,2, , , , , 
09,2008,10,2,61,136,03,1,043,04,2, , , , , 
09,2008,10,2,61,136,03,1,043,05,2, , , , , 
09,2008,10,2,61,136,04,1,044,03,1,1,1,3, , 
09,2008,10,2,61,136,04,1,044,04,1,1, ,3, , 
09,2008,10,2,61,136,05,1,045,02,2, , , , , 
09,2008,10,2,61,136,07,1,047,03,2, , , , , 
09,2008,10,2,61,136,07,1,047,04,2, , , , , 
09,2008,10,2,61,136,08,1,049,03,2, , , , , 
09,2008,10,2,61,136,08,1,049,04,1,2, , , ,4
09,2008,10,2,61,136,08,1,049,05,2, , , , , 
09,2008,10,2,61,136,09,1,050,02,2, , , , , 
09,2008,10,2,61,136,09,1,050,04,2, , , , , 
09,2008,10,2,61,136,09,1,050,05,2, , , , , 
09,2008,10,2,61,136,10,1,051,01,2, , , , , 
09,2008,10,2,61,136,10,1,051,03,2, , , , , 
09,2008,10,2,61,136,10,1,051,04,2, , , , , 
09,2008,10,2,61,137,01,1,062,01,2, , , , , 
09,2008,10,2,61,137,01,1,062,04,2, , , , , 
09,2008,10,2,61,137,02,1,063,02,2, , , , , 
09,2008,10,2,61,137,02,1,063,03,2, , , , , 
09,2008,10,2,61,137,02,1,063,04,2, , , , , 
09,2008,10,2,61,137,02,1,063,05,2, , , , , 
09,2008,10,2,61,137,03,1,064,04,2, , , , , 
09,2008,10,2,61,137,03,1,064,05,2, , , , , 
09,2008,10,2,61,137,04,1,065,01,1,1, ,4, , 
09,2008,10,2,61,137,04,1,065,03,2, , , , , 
09,2008,10,2,61,137,04,1,065,04,2, , , , , 
09,2008,10,2,61,137,04,1,065,05,2, , , , , 
09,2008,10,2,61,137,04,1,065,06,2, , , , , 
09,2008,10,2,61,137,04,1,065,07,2, , , , , 
09,2008,10,2,61,137,05,1,066,02,2, , , , , 
09,2008,10,2,61,137,05,1,066,03,2, , , , , 
09,2008,10,2,61,137,05,1,066,04,2, , , , , 
09,2008,10,2,61,137,06,1,067,01,2, , , , , 
09,2008,10,2,61,137,06,1,067,02,2, , , , , 
09,2008,10,2,61,137,07,1,068,01,2, , , , , 
09,2008,10,2,61,137,07,1,068,02,2, , , , , 
09,2008,10,2,61,137,07,1,068,03,2, , , , , 
09,2008,10,2,61,137,07,1,068,04,2, , , , , 
09,2008,10,2,61,137,09,1,070,02,2, , , , , 
09,2008,10,2,61,137,09,1,070,05,2, , , , , 
09,2008,10,2,61,137,10,1,071,01,2, , , , , 
09,2008,10,2,61,137,10,1,071,03,2, , , , , 
09,2008,10,2,61,138,01,1,011,01,2, , , , , 
09,2008,10,2,61,138,01,1,011,02,2, , , , , 
09,2008,10,2,61,138,02,1,012,01,2, , , , , 
09,2008,10,2,61,138,02,1,012,03,2, , , , , 
09,2008,10,2,61,138,03,1,013,02,2, , , , , 
09,2008,10,2,61,138,05,1,015,03,2, , , , , 
09,2008,10,2,61,138,05,1,015,04,2, , , , , 
09,2008,10,2,61,138,06,1,016,01,2, , , , , 
09,2008,10,2,61,138,06,1,016,02,1,1, ,4, , 
09,2008,10,2,61,138,07,1,017,02,2, , , , , 
09,2008,10,2,61,138,07,1,017,05,2, , , , , 
09,2008,10,2,61,138,08,1,018,01,2, , , , , 
09,2008,10,2,61,138,08,1,018,03,2, , , , , 
09,2008,10,2,61,138,09,1,019,01,2, , , , , 
09,2008,10,2,61,138,09,1,019,02,2, , , , , 
09,2008,10,2,61,138,10,1,020,03,2, , , , , 
09,2008,10,2,61,139,02,1,073,02,2, , , , , 
09,2008,10,2,61,139,02,1,073,03,2, , , , , 
09,2008,10,2,61,139,03,1,074,02,2, , , , , 
09,2008,10,2,61,139,04,1,075,02,2, , , , , 
09,2008,10,2,61,139,05,1,076,02,2, , , , , 
09,2008,10,2,61,139,06,1,077,02,2, , , , , 
09,2008,10,2,61,139,06,1,077,04,2, , , , , 
09,2008,10,2,61,139,07,1,078,02,2, , , , , 
09,2008,10,2,61,139,07,1,078,04,1,2, , , ,9
09,2008,10,2,61,139,08,1,079,02,2, , , , , 
09,2008,10,2,61,139,08,1,079,03,1,1,4, , , 
09,2008,10,2,61,139,09,1,080,02,2, , , , , 
09,2008,10,2,61,139,09,1,080,03,2, , , , , 
09,2008,10,2,61,139,10,1,081,01,2, , , , , 
09,2008,10,2,61,140,01,1,031,02,1,1, , ,5, 
09,2008,10,2,61,140,01,1,031,03,2, , , , , 
09,2008,10,2,61,140,02,1,032,01,2, , , , , 
09,2008,10,2,61,140,02,1,032,03,1,2, , , ,5
09,2008,10,2,61,140,02,1,032,05,2, , , , , 
09,2008,10,2,61,140,03,1,033,01,2, , , , , 
09,2008,10,2,61,140,03,1,033,02,2, , , , , 
09,2008,10,2,61,140,04,1,034,01,2, , , , , 
09,2008,10,2,61,140,06,1,036,02,2, , , , , 
09,2008,10,2,61,140,06,1,036,03,2, , , , , 
09,2008,10,2,61,140,07,1,037,01,2, , , , , 
09,2008,10,2,62,062,01,1,061,01,2, , , , , 
09,2008,10,2,62,062,01,1,061,02,2, , , , , 
09,2008,10,2,62,062,01,1,061,04,2, , , , , 
09,2008,10,2,62,062,02,1,062,02,2, , , , , 
09,2008,10,2,62,062,02,1,062,03,1,2, , , ,5
09,2008,10,2,62,062,02,1,062,04,2, , , , , 
09,2008,10,2,62,062,03,1,063,01,2, , , , , 
09,2008,10,2,62,062,05,1,065,03,2, , , , , 
09,2008,10,2,62,062,05,1,065,06,2, , , , , 
09,2008,10,2,62,062,08,1,068,02,2, , , , , 
09,2008,10,2,62,062,08,1,068,03,2, , , , , 
09,2008,10,2,62,062,09,1,069,07,2, , , , , 
09,2008,10,2,62,062,10,1,070,02,1,1,5, , , 
09,2008,10,2,62,062,10,1,070,03,2, , , , , 
09,2008,10,2,62,064,01,1,031,01,2, , , , , 
09,2008,10,2,62,064,01,1,031,02,2, , , , , 
09,2008,10,2,62,064,01,1,031,03,2, , , , , 
09,2008,10,2,62,064,02,1,032,03,2, , , , , 
09,2008,10,2,62,064,02,1,032,04,2, , , , , 
09,2008,10,2,62,064,02,1,032,06,2, , , , , 
09,2008,10,2,62,064,03,1,033,01,2, , , , , 
09,2008,10,2,62,064,04,1,034,02,2, , , , , 
09,2008,10,2,62,064,04,1,034,04,2, , , , , 
09,2008,10,2,62,064,04,1,034,05,2, , , , , 
09,2008,10,2,62,064,05,1,035,03,2, , , , , 
09,2008,10,2,62,064,06,1,036,03,2, , , , , 
09,2008,10,2,62,064,06,1,036,04,2, , , , , 
09,2008,10,2,62,064,06,1,036,05,2, , , , , 
09,2008,10,2,62,064,09,1,039,02,2, , , , , 
09,2008,10,2,62,065,01,1,021,02,2, , , , , 
09,2008,10,2,62,065,01,1,021,03,2, , , , , 
09,2008,10,2,62,065,02,1,022,02,2, , , , , 
09,2008,10,2,62,065,02,1,022,03,2, , , , , 
09,2008,10,2,62,065,02,1,022,04,2, , , , , 
09,2008,10,2,62,065,03,1,023,02,2, , , , , 
09,2008,10,2,62,065,03,1,023,03,2, , , , , 
09,2008,10,2,62,065,03,1,023,04,2, , , , , 
09,2008,10,2,62,065,05,1,025,01,2, , , , , 
09,2008,10,2,62,065,05,1,025,02,2, , , , , 
09,2008,10,2,62,065,05,1,025,03,2, , , , , 
09,2008,10,2,62,065,05,1,025,04,1,1,4, , , 
09,2008,10,2,62,065,05,1,025,05,2, , , , , 
09,2008,10,2,62,065,05,1,025,08,2, , , , , 
09,2008,10,2,62,065,05,1,025,09,2, , , , , 
09,2008,10,2,62,065,05,1,025,11,2, , , , , 
09,2008,10,2,62,065,06,1,026,01,2, , , , , 
09,2008,10,2,62,065,06,1,026,03,2, , , , , 
09,2008,10,2,62,065,07,1,027,02,2, , , , , 
09,2008,10,2,62,065,07,1,027,04,2, , , , , 
09,2008,10,2,62,065,07,1,027,05,1,1,4, , , 
09,2008,10,2,62,065,07,1,027,06,1,1,3, , , 
09,2008,10,2,62,065,07,1,027,07,2, , , , , 
09,2008,10,2,62,065,07,1,027,09,2, , , , , 
09,2008,10,2,62,065,07,1,027,10,2, , , , , 
09,2008,10,2,62,065,08,1,028,02,2, , , , , 
09,2008,10,2,62,065,08,1,028,03,2, , , , , 
09,2008,10,2,62,065,08,1,028,04,2, , , , , 
09,2008,10,2,62,065,09,1,029,02,2, , , , , 
09,2008,10,2,62,065,09,1,029,03,2, , , , , 
09,2008,10,2,62,065,09,1,029,04,2, , , , , 
09,2008,10,2,62,065,09,1,029,05,2, , , , , 
09,2008,10,2,62,065,10,1,030,02,2, , , , , 
09,2008,10,2,62,065,10,1,030,03,2, , , , , 
09,2008,10,2,62,065,10,1,030,04,2, , , , , 
09,2008,10,2,62,066,01,1,001,02,2, , , , , 
09,2008,10,2,62,066,02,1,002,02,2, , , , , 
09,2008,10,2,62,066,02,1,002,03,2, , , , , 
09,2008,10,2,62,066,03,1,003,01,2, , , , , 
09,2008,10,2,62,066,04,1,004,02,2, , , , , 
09,2008,10,2,62,066,04,1,004,04,2, , , , , 
09,2008,10,2,62,066,05,1,005,02,2, , , , , 
09,2008,10,2,62,066,06,1,006,01,2, , , , , 
09,2008,10,2,62,066,07,1,007,03,1,2, , , ,4
09,2008,10,2,62,066,07,1,007,04,2, , , , , 
09,2008,10,2,62,066,08,1,008,02,2, , , , , 
09,2008,10,2,62,066,08,1,008,04,1,2, , , ,4
09,2008,10,2,62,066,08,1,008,06,2, , , , , 
09,2008,10,2,62,066,09,1,009,01,2, , , , , 
09,2008,10,2,62,066,09,1,009,03,2, , , , , 
09,2008,10,2,62,066,09,1,009,04,2, , , , , 
09,2008,10,2,62,066,10,1,010,03,2, , , , , 
09,2008,10,2,62,066,10,1,010,04,2, , , , , 
09,2008,10,2,62,067,01,1,051,02,2, , , , , 
09,2008,10,2,62,067,03,1,053,01,2, , , , , 
09,2008,10,2,62,067,03,1,053,02,2, , , , , 
09,2008,10,2,62,067,04,1,054,02,2, , , , , 
09,2008,10,2,62,067,04,1,054,03,1,2, , , ,9
09,2008,10,2,62,067,04,1,054,04,2, , , , , 
09,2008,10,2,62,067,04,1,054,05,2, , , , , 
09,2008,10,2,62,067,06,1,056,01,2, , , , , 
09,2008,10,2,62,067,06,1,056,02,2, , , , , 
09,2008,10,2,62,067,06,1,056,03,2, , , , , 
09,2008,10,2,62,067,06,1,056,04,1,1,2, , , 
09,2008,10,2,62,067,07,1,057,01,2, , , , , 
09,2008,10,2,62,067,07,1,057,02,2, , , , , 
09,2008,10,2,62,067,08,1,058,02,2, , , , , 
09,2008,10,2,62,067,08,1,058,03,2, , , , , 
09,2008,10,2,62,067,09,1,059,01,2, , , , , 
09,2008,10,2,62,069,01,1,011,01,2, , , , , 
09,2008,10,2,62,069,01,1,011,02,2, , , , , 
09,2008,10,2,62,069,01,1,011,05,2, , , , , 
09,2008,10,2,62,069,02,1,012,03,1,1,4, , , 
09,2008,10,2,62,069,03,1,013,02,2, , , , , 
09,2008,10,2,62,069,05,1,015,03,2, , , , , 
09,2008,10,2,62,069,06,1,016,03,2, , , , , 
09,2008,10,2,62,069,07,1,017,02,2, , , , , 
09,2008,10,2,62,069,08,1,018,04,2, , , , , 
09,2008,10,2,62,069,09,1,019,01,2, , , , , 
09,2008,10,2,62,069,09,1,019,02,2, , , , , 
09,2008,10,2,62,069,10,1,020,02,2, , , , , 
09,2008,10,2,62,070,01,1,041,01,1,2, , , ,3
09,2008,10,2,62,070,03,1,043,02,2, , , , , 
09,2008,10,2,62,070,03,1,043,03,1,2, , , ,5
09,2008,10,2,62,070,03,1,043,04,2, , , , , 
09,2008,10,2,62,070,06,1,046,02,2, , , , , 
09,2008,10,2,62,070,06,1,046,03,2, , , , , 
09,2008,10,2,62,070,08,1,048,02,2, , , , , 
09,2008,10,2,62,070,08,1,048,03,2, , , , , 
09,2008,10,2,62,070,09,1,049,01,2, , , , , 
09,2008,10,2,62,070,09,1,049,04,2, , , , , 
09,2008,10,2,62,070,09,1,049,06,2, , , , , 
09,2008,10,2,62,070,10,1,050,03,2, , , , , 
09,2008,10,2,71,074,01,1,001,01,2, , , , , 
09,2008,10,2,71,074,01,1,001,02,2, , , , , 
09,2008,10,2,71,074,02,1,002,02,2, , , , , 
09,2008,10,2,71,074,02,1,002,05,1,2, , , ,4
09,2008,10,2,71,074,03,1,003,04,1,1,4, , , 
09,2008,10,2,71,074,04,1,004,02,2, , , , , 
09,2008,10,2,71,074,05,1,005,02,2, , , , , 
09,2008,10,2,71,074,06,1,006,03,2, , , , , 
09,2008,10,2,71,074,07,1,007,01,2, , , , , 
09,2008,10,2,71,074,07,1,007,02,2, , , , , 
09,2008,10,2,71,074,07,1,007,03,2, , , , , 
09,2008,10,2,71,074,08,1,008,03,2, , , , , 
09,2008,10,2,71,074,08,1,008,04,2, , , , , 
09,2008,10,2,71,074,08,1,008,05,2, , , , , 
09,2008,10,2,71,074,08,1,008,06,2, , , , , 
09,2008,10,2,71,075,01,1,021,03,2, , , , , 
09,2008,10,2,71,075,01,1,021,04,2, , , , , 
09,2008,10,2,71,075,04,1,024,02,2, , , , , 
09,2008,10,2,71,075,05,1,025,02,2, , , , , 
09,2008,10,2,71,075,06,1,026,03,2, , , , , 
09,2008,10,2,71,075,06,1,026,04,2, , , , , 
09,2008,10,2,71,075,07,1,027,03,2, , , , , 
09,2008,10,2,71,075,09,1,029,01,2, , , , , 
09,2008,10,2,71,075,10,1,030,01,2, , , , , 
09,2008,10,2,71,076,01,1,051,03,2, , , , , 
09,2008,10,2,71,076,02,1,052,03,2, , , , , 
09,2008,10,2,71,076,03,1,053,03,1,1,4,9, , 
09,2008,10,2,71,076,03,1,053,04,2, , , , , 
09,2008,10,2,71,076,04,1,054,01,2, , , , , 
09,2008,10,2,71,076,04,1,054,03,2, , , , , 
09,2008,10,2,71,076,05,1,055,04,2, , , , , 
09,2008,10,2,71,076,05,1,055,05,2, , , , , 
09,2008,10,2,71,077,01,1,061,03,1,2, , , ,5
09,2008,10,2,71,077,02,1,062,02,1,2, , , ,9
09,2008,10,2,71,077,02,1,062,03,2, , , , , 
09,2008,10,2,71,077,03,1,063,01,2, , , , , 
09,2008,10,2,71,077,03,1,063,02,2, , , , , 
09,2008,10,2,71,077,03,1,063,03,2, , , , , 
09,2008,10,2,71,077,05,1,065,02,2, , , , , 
09,2008,10,2,71,077,06,1,066,02,2, , , , , 
09,2008,10,2,71,077,07,1,067,02,2, , , , , 
09,2008,10,2,71,077,08,1,068,02,1,2, , , ,3
09,2008,10,2,71,077,08,1,068,03,2, , , , , 
09,2008,10,2,71,077,09,1,069,01,2, , , , , 
09,2008,10,2,71,078,01,1,011,01,2, , , , , 
09,2008,10,2,71,078,01,1,011,02,1,1,9, , , 
09,2008,10,2,71,078,01,1,011,03,2, , , , , 
09,2008,10,2,71,078,01,1,011,04,2, , , , , 
09,2008,10,2,71,078,03,1,013,02,2, , , , , 
09,2008,10,2,71,078,03,1,013,03,2, , , , , 
09,2008,10,2,71,078,04,1,014,03,3, , , , , 
09,2008,10,2,71,078,04,1,014,04,2, , , , , 
09,2008,10,2,71,078,04,1,014,05,2, , , , , 
09,2008,10,2,71,078,05,1,015,01,2, , , , , 
09,2008,10,2,71,078,05,1,015,02,2, , , , , 
09,2008,10,2,71,078,07,1,017,02,2, , , , , 
09,2008,10,2,71,078,07,1,017,03,2, , , , , 
09,2008,10,2,71,078,09,1,019,02,2, , , , , 
09,2008,10,2,71,078,09,1,019,04,2, , , , , 
09,2008,10,2,71,079,01,1,041,04,2, , , , , 
09,2008,10,2,71,079,01,1,041,05,2, , , , , 
09,2008,10,2,71,079,01,1,041,06,2, , , , , 
09,2008,10,2,71,079,03,1,043,05,2, , , , , 
09,2008,10,2,71,079,04,1,044,03,2, , , , , 
09,2008,10,2,71,079,05,1,045,02,2, , , , , 
09,2008,10,2,71,079,06,1,046,01,2, , , , , 
09,2008,10,2,71,079,06,1,046,03,2, , , , , 
09,2008,10,2,71,079,06,1,046,04,2, , , , , 
09,2008,10,2,71,079,07,1,047,01,2, , , , , 
09,2008,10,2,71,079,07,1,047,02,2, , , , , 
09,2008,10,2,71,079,07,1,047,03,1,2, , , ,5
09,2008,10,2,71,079,07,1,047,04,1,1,1, , , 
09,2008,10,2,71,079,09,1,049,01,2, , , , , 
09,2008,10,2,71,079,10,1,050,01,2, , , , , 
09,2008,10,2,71,079,10,1,050,02,2, , , , , 
09,2008,10,2,71,079,10,1,050,04,2, , , , , 
09,2008,10,2,71,080,01,1,071,03,2, , , , , 
09,2008,10,2,71,080,01,1,071,04,2, , , , , 
09,2008,10,2,71,080,01,1,071,05,2, , , , , 
09,2008,10,2,71,080,01,1,071,06,2, , , , , 
09,2008,10,2,71,080,02,1,072,02,2, , , , , 
09,2008,10,2,71,080,03,1,073,03,2, , , , , 
09,2008,10,2,71,080,04,1,074,03,2, , , , , 
09,2008,10,2,71,080,04,1,074,05,2, , , , , 
09,2008,10,2,71,080,05,1,075,01,2, , , , , 
09,2008,10,2,71,080,05,1,075,03,2, , , , , 
09,2008,10,2,71,080,06,1,076,01,2, , , , , 
09,2008,10,2,71,080,06,1,076,03,2, , , , , 
09,2008,10,2,71,080,07,1,077,01,2, , , , , 
09,2008,10,2,71,080,09,1,079,02,2, , , , , 
09,2008,10,2,71,080,10,1,080,02,2, , , , , 
09,2008,10,2,71,081,02,1,032,03,2, , , , , 
09,2008,10,2,71,081,02,1,032,04,2, , , , , 
09,2008,10,2,71,081,03,1,033,02,2, , , , , 
09,2008,10,2,71,081,04,1,034,03,2, , , , , 
09,2008,10,2,71,081,05,1,035,03,2, , , , , 
09,2008,10,2,71,081,06,1,036,01,2, , , , , 
09,2008,10,2,71,081,07,1,037,03,2, , , , , 
09,2008,10,2,71,081,07,1,037,04,2, , , , , 
09,2008,10,2,71,081,08,1,038,03,2, , , , , 
09,2008,10,2,71,081,09,1,039,03,2, , , , , 
09,2008,10,2,71,081,09,1,039,04,2, , , , , 
09,2008,10,2,71,081,10,1,040,03,2, , , , , 
09,2008,10,2,71,081,10,1,040,04,2, , , , , 
09,2008,10,2,71,081,10,1,040,05,2, , , , , 
09,2008,10,2,72,038,01,1,001,01,2, , , , , 
09,2008,10,2,72,038,03,1,003,02,2, , , , , 
09,2008,10,2,72,038,04,1,004,02,2, , , , , 
09,2008,10,2,72,038,04,1,004,03,2, , , , , 
09,2008,10,2,72,038,04,1,004,04,2, , , , , 
